frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
63.43,-1.50,-1.31,-1.49,-1.29,1.29,1.47,2.24,-0.21,-0.20,-0.20
64.07,-1.51,-1.33,-1.51,-1.31,1.31,1.49,2.26,-0.20,-0.19,-0.18
64.71,-1.51,-1.33,-1.52,-1.34,1.34,1.51,2.26,-0.17,-0.18,-0.18
65.35,-1.51,-1.34,-1.52,-1.36,1.37,1.52,2.26,-0.15,-0.16,-0.18
66.01,-1.53,-1.41,-1.53,-1.38,1.39,1.54,2.25,-0.14,-0.14,-0.13
66.67,-1.53,-1.41,-1.53,-1.42,1.40,1.54,2.24,-0.13,-0.13,-0.13
67.33,-1.51,-1.44,-1.52,-1.43,1.41,1.55,2.22,-0.10,-0.11,-0.08
68.01,-1.49,-1.44,-1.48,-1.43,1.41,1.54,2.19,-0.08,-0.07,-0.06
68.69,-1.42,-1.42,-1.43,-1.42,1.40,1.54,2.16,-0.02,-0.02,-0.01
69.37,-1.36,-1.40,-1.36,-1.39,1.39,1.53,2.12,0.03,0.04,0.03
70.07,-1.26,-1.36,-1.27,-1.37,1.38,1.52,2.08,0.11,0.10,0.10
70.77,-1.18,-1.34,-1.19,-1.35,1.36,1.50,2.04,0.18,0.18,0.16
71.48,-1.10,-1.34,-1.09,-1.33,1.35,1.48,1.99,0.24,0.26,0.23
72.19,-0.99,-1.32,-1.00,-1.32,1.33,1.46,1.94,0.34,0.33,0.33
72.91,-0.90,-1.31,-0.91,-1.32,1.33,1.44,1.88,0.42,0.41,0.41
73.64,-0.83,-1.34,-0.82,-1.32,1.32,1.41,1.83,0.49,0.50,0.50
74.38,-0.73,-1.32,-0.74,-1.33,1.32,1.38,1.77,0.58,0.58,0.59
75.12,-0.65,-1.33,-0.65,-1.33,1.32,1.34,1.71,0.66,0.66,0.68
75.87,-0.57,-1.34,-0.57,-1.32,1.32,1.31,1.65,0.75,0.76,0.76
76.63,-0.49,-1.31,-0.49,-1.32,1.33,1.27,1.58,0.84,0.84,0.82
77.40,-0.42,-1.30,-0.43,-1.31,1.34,1.23,1.52,0.92,0.91,0.88
78.17,-0.38,-1.31,-0.39,-1.32,1.35,1.19,1.46,0.96,0.95,0.93
78.95,-0.38,-1.35,-0.38,-1.35,1.34,1.15,1.39,0.96,0.96,0.96
79.74,-0.38,-1.38,-0.38,-1.36,1.33,1.11,1.33,0.95,0.95,0.99
80.54,-0.36,-1.36,-0.36,-1.35,1.31,1.06,1.26,0.94,0.95,0.99
81.35,-0.31,-1.30,-0.31,-1.31,1.28,1.02,1.19,0.97,0.96,0.99
82.16,-0.26,-1.25,-0.26,-1.24,1.24,0.97,1.13,0.98,0.98,0.99
82.98,-0.20,-1.16,-0.21,-1.18,1.19,0.93,1.06,0.99,0.98,0.96
83.81,-0.17,-1.12,-0.17,-1.11,1.14,0.88,1.00,0.96,0.96,0.95
84.65,-0.14,-1.06,-0.14,-1.06,1.08,0.84,0.94,0.93,0.94,0.91
85.50,-0.11,-1.00,-0.11,-1.01,1.01,0.79,0.87,0.90,0.90,0.89
86.35,-0.08,-0.96,-0.09,-0.96,0.95,0.74,0.81,0.87,0.87,0.88
87.22,-0.05,-0.90,-0.05,-0.90,0.89,0.70,0.75,0.84,0.84,0.85
88.09,-0.03,-0.84,-0.03,-0.84,0.84,0.65,0.68,0.80,0.81,0.81
88.97,0.01,-0.77,-0.01,-0.78,0.78,0.61,0.62,0.78,0.77,0.78
89.86,0.01,-0.73,0.02,-0.72,0.71,0.56,0.56,0.72,0.73,0.74
90.76,0.05,-0.64,0.04,-0.65,0.65,0.52,0.50,0.70,0.69,0.69
91.66,0.07,-0.60,0.06,-0.59,0.58,0.48,0.44,0.65,0.65,0.66
92.58,0.10,-0.52,0.09,-0.52,0.52,0.43,0.38,0.62,0.61,0.62
93.51,0.10,-0.46,0.11,-0.45,0.46,0.39,0.32,0.56,0.57,0.56
94.44,0.14,-0.38,0.13,-0.39,0.40,0.35,0.27,0.54,0.53,0.52
95.39,0.14,-0.34,0.13,-0.34,0.35,0.31,0.21,0.49,0.49,0.47
96.34,0.14,-0.31,0.14,-0.29,0.30,0.26,0.15,0.44,0.44,0.44
97.30,0.14,-0.24,0.13,-0.25,0.25,0.22,0.10,0.39,0.38,0.38
98.28,0.14,-0.21,0.14,-0.21,0.20,0.18,0.04,0.34,0.34,0.35
99.26,0.14,-0.18,0.15,-0.16,0.16,0.14,-0.01,0.29,0.31,0.32
100.25,0.18,-0.11,0.16,-0.12,0.11,0.10,-0.06,0.29,0.27,0.29
101.25,0.18,-0.05,0.17,-0.07,0.06,0.06,-0.12,0.24,0.24,0.23
102.27,0.18,-0.02,0.19,-0.01,0.01,0.03,-0.17,0.19,0.20,0.20
103.29,0.20,0.04,0.20,0.04,-0.04,-0.01,-0.22,0.16,0.16,0.15
104.32,0.23,0.10,0.21,0.09,-0.09,-0.05,-0.27,0.14,0.12,0.12
105.37,0.23,0.13,0.23,0.15,-0.15,-0.09,-0.32,0.08,0.08,0.09
106.42,0.23,0.19,0.24,0.20,-0.20,-0.12,-0.37,0.02,0.04,0.03
107.48,0.27,0.26,0.25,0.25,-0.26,-0.16,-0.41,0.01,-0.01,0.00
108.56,0.27,0.31,0.27,0.31,-0.31,-0.20,-0.46,-0.05,-0.05,-0.05
109.64,0.27,0.35,0.28,0.37,-0.37,-0.23,-0.50,-0.10,-0.09,-0.08
110.74,0.31,0.45,0.29,0.43,-0.43,-0.27,-0.55,-0.12,-0.13,-0.14
111.85,0.31,0.48,0.30,0.48,-0.48,-0.30,-0.59,-0.17,-0.18,-0.17
112.97,0.31,0.53,0.31,0.53,-0.53,-0.34,-0.63,-0.22,-0.22,-0.22
114.10,0.31,0.57,0.31,0.57,-0.58,-0.37,-0.67,-0.27,-0.26,-0.26
115.24,0.33,0.61,0.33,0.62,-0.62,-0.40,-0.71,-0.29,-0.29,-0.29
116.39,0.36,0.67,0.35,0.66,-0.65,-0.44,-0.74,-0.30,-0.31,-0.32
117.55,0.36,0.69,0.36,0.69,-0.68,-0.47,-0.78,-0.32,-0.32,-0.33
118.73,0.36,0.71,0.36,0.70,-0.70,-0.50,-0.81,-0.34,-0.34,-0.35
119.92,0.36,0.71,0.36,0.72,-0.71,-0.54,-0.84,-0.36,-0.35,-0.36
121.12,0.36,0.71,0.35,0.73,-0.72,-0.57,-0.87,-0.36,-0.37,-0.36
122.33,0.36,0.76,0.34,0.73,-0.72,-0.60,-0.89,-0.37,-0.38,-0.40
123.55,0.31,0.71,0.32,0.72,-0.72,-0.63,-0.92,-0.42,-0.40,-0.41
124.79,0.31,0.72,0.31,0.73,-0.73,-0.66,-0.94,-0.42,-0.42,-0.41
126.03,0.31,0.71,0.29,0.72,-0.73,-0.70,-0.96,-0.43,-0.44,-0.41
127.29,0.29,0.75,0.28,0.73,-0.74,-0.73,-0.98,-0.46,-0.46,-0.46
128.57,0.27,0.72,0.28,0.74,-0.76,-0.76,-0.99,-0.49,-0.48,-0.46
129.85,0.27,0.77,0.28,0.77,-0.77,-0.79,-1.01,-0.50,-0.49,-0.50
131.15,0.31,0.81,0.29,0.80,-0.79,-0.82,-1.02,-0.48,-0.50,-0.50
132.46,0.31,0.82,0.31,0.83,-0.81,-0.85,-1.03,-0.50,-0.50,-0.52
133.79,0.31,0.85,0.31,0.85,-0.83,-0.88,-1.04,-0.53,-0.52,-0.55
135.12,0.31,0.85,0.29,0.85,-0.86,-0.91,-1.05,-0.55,-0.57,-0.55
136.48,0.27,0.87,0.28,0.87,-0.88,-0.94,-1.06,-0.62,-0.60,-0.60
137.84,0.27,0.89,0.28,0.89,-0.91,-0.97,-1.06,-0.64,-0.63,-0.62
139.22,0.31,0.95,0.29,0.93,-0.94,-1.00,-1.07,-0.63,-0.65,-0.64
140.61,0.31,0.96,0.31,0.98,-0.97,-1.03,-1.07,-0.66,-0.66,-0.66
142.02,0.34,1.02,0.33,1.01,-1.00,-1.05,-1.08,-0.67,-0.67,-0.69
143.44,0.36,1.04,0.35,1.04,-1.04,-1.08,-1.08,-0.69,-0.69,-0.69
144.87,0.37,1.06,0.37,1.08,-1.08,-1.11,-1.08,-0.71,-0.71,-0.69
146.32,0.40,1.14,0.39,1.11,-1.12,-1.13,-1.08,-0.72,-0.73,-0.74
147.78,0.40,1.13,0.41,1.15,-1.15,-1.16,-1.08,-0.75,-0.74,-0.74
149.26,0.44,1.20,0.43,1.19,-1.17,-1.19,-1.08,-0.74,-0.75,-0.76
150.75,0.44,1.21,0.43,1.20,-1.20,-1.21,-1.08,-0.76,-0.76,-0.78
152.26,0.44,1.22,0.44,1.23,-1.22,-1.24,-1.09,-0.79,-0.78,-0.78
153.78,0.44,1.24,0.44,1.24,-1.24,-1.26,-1.09,-0.81,-0.81,-0.80
155.32,0.44,1.26,0.44,1.25,-1.26,-1.28,-1.09,-0.83,-0.83,-0.83
156.88,0.44,1.27,0.43,1.27,-1.28,-1.31,-1.09,-0.85,-0.85,-0.83
158.44,0.44,1.29,0.44,1.30,-1.30,-1.33,-1.09,-0.87,-0.86,-0.85
160.03,0.45,1.33,0.45,1.32,-1.32,-1.35,-1.10,-0.87,-0.87,-0.88
161.63,0.47,1.34,0.46,1.34,-1.34,-1.37,-1.10,-0.87,-0.88,-0.87
163.24,0.47,1.36,0.47,1.36,-1.36,-1.39,-1.10,-0.89,-0.89,-0.89
164.88,0.47,1.38,0.47,1.38,-1.37,-1.41,-1.11,-0.90,-0.90,-0.91
166.53,0.47,1.39,0.47,1.38,-1.38,-1.43,-1.11,-0.91,-0.91,-0.92
168.19,0.47,1.39,0.47,1.39,-1.39,-1.45,-1.12,-0.92,-0.92,-0.92
169.87,0.47,1.39,0.46,1.40,-1.39,-1.46,-1.13,-0.93,-0.93,-0.92
171.57,0.47,1.41,0.46,1.40,-1.40,-1.48,-1.14,-0.93,-0.94,-0.95
173.29,0.44,1.40,0.45,1.40,-1.41,-1.49,-1.14,-0.97,-0.96,-0.97
175.02,0.44,1.41,0.44,1.40,-1.42,-1.51,-1.15,-0.98,-0.98,-0.97
176.77,0.44,1.40,0.44,1.41,-1.43,-1.52,-1.17,-0.99,-0.99,-0.97
178.54,0.45,1.42,0.45,1.44,-1.44,-1.53,-1.18,-1.00,-0.99,-0.97
180.32,0.47,1.47,0.47,1.47,-1.46,-1.55,-1.19,-0.99,-0.99,-1.01
182.13,0.49,1.51,0.48,1.50,-1.47,-1.56,-1.20,-0.99,-1.00,-1.02
183.95,0.49,1.50,0.49,1.51,-1.49,-1.56,-1.22,-1.00,-1.00,-1.02
185.79,0.49,1.51,0.49,1.51,-1.51,-1.57,-1.23,-1.02,-1.02,-1.02
187.65,0.49,1.50,0.49,1.52,-1.52,-1.58,-1.25,-1.04,-1.04,-1.01
189.52,0.49,1.54,0.49,1.53,-1.54,-1.59,-1.27,-1.05,-1.05,-1.06
191.42,0.49,1.55,0.49,1.55,-1.55,-1.59,-1.29,-1.07,-1.07,-1.06
193.33,0.49,1.55,0.48,1.56,-1.57,-1.60,-1.30,-1.08,-1.08,-1.06
195.27,0.49,1.59,0.49,1.58,-1.58,-1.60,-1.32,-1.09,-1.09,-1.10
197.22,0.49,1.59,0.49,1.60,-1.59,-1.60,-1.34,-1.10,-1.09,-1.11
199.19,0.51,1.61,0.50,1.61,-1.60,-1.61,-1.36,-1.09,-1.10,-1.11
201.18,0.51,1.61,0.50,1.61,-1.60,-1.61,-1.39,-1.09,-1.10,-1.11
203.19,0.50,1.60,0.50,1.60,-1.60,-1.61,-1.41,-1.11,-1.10,-1.11
205.23,0.49,1.59,0.49,1.60,-1.60,-1.61,-1.43,-1.12,-1.11,-1.11
207.28,0.49,1.59,0.49,1.59,-1.60,-1.61,-1.45,-1.11,-1.12,-1.11
209.35,0.49,1.59,0.49,1.59,-1.60,-1.60,-1.47,-1.11,-1.11,-1.11
211.44,0.49,1.59,0.49,1.59,-1.60,-1.60,-1.50,-1.11,-1.11,-1.10
213.56,0.49,1.60,0.49,1.60,-1.60,-1.60,-1.52,-1.11,-1.11,-1.11
215.69,0.49,1.60,0.49,1.60,-1.59,-1.60,-1.54,-1.11,-1.11,-1.11
217.85,0.49,1.60,0.49,1.60,-1.59,-1.59,-1.56,-1.10,-1.10,-1.11
220.03,0.49,1.59,0.49,1.59,-1.58,-1.59,-1.58,-1.10,-1.09,-1.11
222.23,0.49,1.59,0.48,1.59,-1.58,-1.58,-1.60,-1.09,-1.10,-1.10
224.45,0.47,1.58,0.47,1.57,-1.57,-1.58,-1.62,-1.11,-1.11,-1.11
226.70,0.45,1.55,0.45,1.56,-1.57,-1.57,-1.64,-1.13,-1.12,-1.11
228.96,0.44,1.54,0.44,1.55,-1.57,-1.57,-1.66,-1.14,-1.13,-1.10
231.25,0.44,1.56,0.43,1.56,-1.58,-1.56,-1.68,-1.14,-1.14,-1.12
233.57,0.44,1.58,0.44,1.58,-1.58,-1.56,-1.69,-1.14,-1.14,-1.15
235.90,0.44,1.60,0.44,1.60,-1.58,-1.55,-1.70,-1.15,-1.14,-1.16
238.26,0.45,1.61,0.44,1.60,-1.59,-1.54,-1.71,-1.14,-1.15,-1.16
240.64,0.45,1.60,0.45,1.61,-1.59,-1.54,-1.72,-1.14,-1.14,-1.15
243.05,0.44,1.60,0.44,1.60,-1.59,-1.53,-1.73,-1.15,-1.15,-1.16
245.48,0.44,1.59,0.42,1.58,-1.58,-1.53,-1.73,-1.14,-1.16,-1.16
247.93,0.40,1.56,0.41,1.57,-1.57,-1.52,-1.74,-1.17,-1.16,-1.16
250.41,0.40,1.55,0.40,1.55,-1.56,-1.51,-1.74,-1.16,-1.16,-1.15
252.92,0.40,1.56,0.38,1.54,-1.54,-1.51,-1.74,-1.15,-1.16,-1.16
255.45,0.36,1.52,0.37,1.53,-1.54,-1.50,-1.73,-1.18,-1.17,-1.16
258.00,0.36,1.51,0.36,1.52,-1.53,-1.50,-1.73,-1.17,-1.17,-1.16
260.58,0.36,1.52,0.36,1.52,-1.53,-1.49,-1.72,-1.17,-1.17,-1.16
263.19,0.38,1.53,0.37,1.53,-1.53,-1.49,-1.71,-1.16,-1.16,-1.16
265.82,0.38,1.54,0.38,1.54,-1.54,-1.48,-1.70,-1.16,-1.15,-1.16
268.48,0.40,1.56,0.39,1.55,-1.54,-1.48,-1.69,-1.15,-1.15,-1.16
271.16,0.40,1.55,0.40,1.56,-1.55,-1.48,-1.67,-1.15,-1.15,-1.16
273.87,0.40,1.56,0.40,1.56,-1.55,-1.47,-1.66,-1.16,-1.16,-1.16
276.61,0.40,1.56,0.40,1.56,-1.56,-1.47,-1.64,-1.16,-1.16,-1.16
279.38,0.40,1.55,0.40,1.56,-1.56,-1.47,-1.62,-1.17,-1.17,-1.16
282.17,0.40,1.56,0.40,1.56,-1.56,-1.47,-1.60,-1.16,-1.16,-1.16
284.99,0.40,1.56,0.40,1.55,-1.56,-1.46,-1.58,-1.16,-1.16,-1.16
287.84,0.40,1.55,0.40,1.56,-1.55,-1.46,-1.56,-1.15,-1.15,-1.16
290.72,0.40,1.55,0.40,1.56,-1.54,-1.46,-1.54,-1.15,-1.15,-1.16
293.63,0.40,1.56,0.40,1.54,-1.54,-1.46,-1.52,-1.14,-1.14,-1.16
296.57,0.40,1.52,0.40,1.53,-1.53,-1.46,-1.50,-1.13,-1.13,-1.12
299.53,0.40,1.50,0.40,1.51,-1.52,-1.46,-1.48,-1.13,-1.13,-1.11
302.53,0.40,1.50,0.39,1.50,-1.52,-1.45,-1.45,-1.12,-1.13,-1.11
305.55,0.40,1.51,0.40,1.51,-1.51,-1.45,-1.43,-1.12,-1.12,-1.11
