frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.23,-2.37,19.05,-2.37,19.05,-19.01,-18.33,-18.82,-21.38,-21.38,-21.42
27.50,-2.33,18.91,-2.34,18.91,-18.88,-18.22,-19.29,-21.22,-21.22,-21.24
27.77,-2.33,18.74,-2.33,18.74,-18.75,-18.11,-19.78,-21.08,-21.07,-21.07
28.05,-2.29,18.59,-2.30,18.58,-18.60,-18.00,-20.28,-20.90,-20.90,-20.88
28.33,-2.28,18.42,-2.28,18.43,-18.45,-17.88,-20.80,-20.73,-20.73,-20.70
28.62,-2.24,18.28,-2.24,18.28,-18.30,-17.77,-21.34,-20.54,-20.54,-20.53
28.90,-2.20,18.15,-2.21,18.14,-18.15,-17.65,-21.88,-20.35,-20.36,-20.35
29.19,-2.18,17.99,-2.18,18.00,-18.00,-17.53,-22.42,-20.18,-20.18,-20.18
29.48,-2.14,17.85,-2.14,17.86,-17.86,-17.41,-22.95,-20.00,-20.00,-20.00
29.78,-2.09,17.72,-2.10,17.72,-17.73,-17.29,-23.45,-19.82,-19.83,-19.82
30.08,-2.05,17.60,-2.05,17.59,-17.59,-17.17,-23.91,-19.65,-19.65,-19.65
30.38,-2.00,17.45,-2.01,17.46,-17.46,-17.04,-24.29,-19.46,-19.46,-19.45
30.68,-1.96,17.33,-1.96,17.32,-17.32,-16.91,-24.58,-19.28,-19.28,-19.29
30.99,-1.91,17.20,-1.92,17.19,-17.17,-16.79,-24.73,-19.09,-19.09,-19.11
31.30,-1.87,17.03,-1.87,17.05,-17.03,-16.66,-24.75,-18.90,-18.90,-18.91
31.61,-1.83,16.91,-1.83,16.90,-16.88,-16.53,-24.62,-18.72,-18.72,-18.74
31.93,-1.80,16.73,-1.81,16.73,-16.74,-16.40,-24.35,-18.55,-18.55,-18.54
32.24,-1.77,16.57,-1.78,16.58,-16.60,-16.26,-23.96,-18.37,-18.38,-18.34
32.57,-1.76,16.42,-1.75,16.43,-16.46,-16.13,-23.49,-18.22,-18.21,-18.18
32.89,-1.72,16.31,-1.72,16.30,-16.32,-15.99,-22.95,-18.04,-18.04,-18.03
33.22,-1.68,16.19,-1.69,16.19,-16.18,-15.85,-22.38,-17.86,-17.86,-17.87
33.55,-1.65,16.07,-1.66,16.06,-16.03,-15.71,-21.78,-17.69,-17.70,-17.72
33.89,-1.64,15.92,-1.64,15.92,-15.89,-15.57,-21.18,-17.53,-17.53,-17.56
34.23,-1.64,15.74,-1.63,15.75,-15.74,-15.43,-20.58,-17.39,-17.37,-17.39
34.57,-1.59,15.59,-1.60,15.58,-15.59,-15.29,-20.00,-17.18,-17.20,-17.19
34.92,-1.57,15.41,-1.58,15.42,-15.43,-15.14,-19.42,-17.01,-17.01,-16.98
35.27,-1.54,15.26,-1.54,15.26,-15.27,-14.99,-18.86,-16.81,-16.81,-16.80
35.62,-1.51,15.10,-1.51,15.10,-15.10,-14.84,-18.32,-16.61,-16.60,-16.62
35.97,-1.46,14.93,-1.47,14.94,-14.93,-14.69,-17.80,-16.39,-16.40,-16.39
36.33,-1.43,14.77,-1.44,14.76,-14.76,-14.54,-17.29,-16.19,-16.20,-16.21
36.70,-1.42,14.59,-1.41,14.59,-14.59,-14.39,-16.80,-16.02,-16.01,-16.01
37.06,-1.38,14.42,-1.39,14.42,-14.43,-14.23,-16.32,-15.81,-15.82,-15.80
37.43,-1.36,14.25,-1.36,14.25,-14.26,-14.08,-15.86,-15.62,-15.62,-15.61
37.81,-1.33,14.08,-1.33,14.09,-14.09,-13.92,-15.42,-15.42,-15.42,-15.42
38.19,-1.30,13.92,-1.31,13.92,-13.92,-13.76,-14.99,-15.23,-15.23,-15.22
38.57,-1.27,13.77,-1.28,13.76,-13.75,-13.59,-14.57,-15.03,-15.03,-15.04
38.95,-1.25,13.58,-1.25,13.58,-13.58,-13.43,-14.16,-14.83,-14.83,-14.83
39.34,-1.22,13.40,-1.23,13.41,-13.40,-13.26,-13.76,-14.63,-14.63,-14.63
39.74,-1.20,13.23,-1.21,13.23,-13.22,-13.10,-13.37,-14.43,-14.43,-14.43
40.14,-1.20,13.04,-1.19,13.05,-13.04,-12.93,-12.99,-14.24,-14.23,-14.25
40.54,-1.16,12.88,-1.18,12.86,-12.85,-12.76,-12.62,-14.02,-14.03,-14.04
40.94,-1.16,12.67,-1.16,12.67,-12.66,-12.58,-12.26,-13.83,-13.82,-13.83
41.35,-1.15,12.46,-1.15,12.47,-12.48,-12.41,-11.91,-13.63,-13.62,-13.62
41.76,-1.12,12.29,-1.13,12.28,-12.29,-12.23,-11.56,-13.42,-13.43,-13.42
42.18,-1.12,12.09,-1.12,12.10,-12.12,-12.05,-11.22,-13.24,-13.23,-13.21
42.60,-1.09,11.93,-1.10,11.93,-11.94,-11.87,-10.88,-13.04,-13.04,-13.03
43.03,-1.07,11.77,-1.07,11.77,-11.78,-11.69,-10.55,-12.85,-12.85,-12.84
43.46,-1.04,11.61,-1.04,11.61,-11.62,-11.50,-10.23,-12.66,-12.66,-12.66
43.90,-0.99,11.48,-1.01,11.47,-11.46,-11.31,-9.91,-12.46,-12.47,-12.47
44.33,-0.99,11.29,-0.98,11.31,-11.31,-11.13,-9.59,-12.30,-12.29,-12.28
44.78,-0.94,11.18,-0.96,11.16,-11.15,-10.93,-9.28,-12.09,-12.11,-12.12
45.23,-0.94,10.98,-0.94,10.99,-10.98,-10.74,-8.97,-11.93,-11.93,-11.93
45.68,-0.94,10.82,-0.93,10.82,-10.81,-10.54,-8.67,-11.75,-11.73,-11.76
46.13,-0.90,10.64,-0.92,10.63,-10.63,-10.34,-8.37,-11.53,-11.54,-11.54
46.60,-0.90,10.44,-0.91,10.43,-10.43,-10.14,-8.07,-11.34,-11.34,-11.34
47.06,-0.90,10.21,-0.90,10.22,-10.23,-9.93,-7.78,-11.14,-11.13,-11.12
47.53,-0.90,10.00,-0.90,10.01,-10.02,-9.73,-7.49,-10.92,-10.92,-10.90
48.01,-0.90,9.80,-0.90,9.79,-9.79,-9.51,-7.20,-10.70,-10.69,-10.70
48.49,-0.90,9.57,-0.90,9.57,-9.56,-9.30,-6.91,-10.46,-10.46,-10.48
48.97,-0.90,9.34,-0.91,9.33,-9.31,-9.08,-6.63,-10.21,-10.22,-10.24
49.46,-0.93,9.07,-0.93,9.07,-9.05,-8.86,-6.35,-9.99,-9.98,-10.00
49.96,-0.96,8.79,-0.96,8.79,-8.79,-8.64,-6.07,-9.76,-9.75,-9.75
50.46,-0.99,8.51,-1.00,8.51,-8.53,-8.41,-5.79,-9.52,-9.52,-9.51
50.96,-1.03,8.23,-1.03,8.23,-8.26,-8.17,-5.52,-9.29,-9.29,-9.26
51.47,-1.07,7.96,-1.07,7.97,-7.98,-7.94,-5.25,-9.06,-9.05,-9.03
51.99,-1.10,7.71,-1.11,7.70,-7.70,-7.69,-4.98,-8.81,-8.81,-8.81
52.51,-1.14,7.43,-1.14,7.43,-7.42,-7.44,-4.72,-8.57,-8.57,-8.57
53.03,-1.18,7.15,-1.19,7.15,-7.14,-7.19,-4.46,-8.32,-8.33,-8.34
53.56,-1.24,6.86,-1.24,6.86,-6.85,-6.93,-4.20,-8.09,-8.09,-8.11
54.10,-1.30,6.57,-1.30,6.57,-6.55,-6.66,-3.95,-7.86,-7.85,-7.87
54.64,-1.34,6.27,-1.35,6.26,-6.25,-6.38,-3.70,-7.59,-7.60,-7.61
55.18,-1.38,5.94,-1.39,5.94,-5.94,-6.10,-3.46,-7.33,-7.33,-7.33
55.74,-1.42,5.61,-1.41,5.63,-5.63,-5.81,-3.22,-7.05,-7.04,-7.03
56.29,-1.42,5.30,-1.43,5.31,-5.32,-5.50,-2.99,-6.74,-6.75,-6.73
56.86,-1.42,5.03,-1.44,5.00,-5.01,-5.19,-2.76,-6.44,-6.45,-6.45
57.42,-1.46,4.68,-1.45,4.70,-4.71,-4.87,-2.55,-6.17,-6.16,-6.14
58.00,-1.46,4.39,-1.46,4.40,-4.40,-4.54,-2.33,-5.87,-5.87,-5.86
58.58,-1.46,4.12,-1.47,4.11,-4.11,-4.20,-2.13,-5.57,-5.57,-5.58
59.16,-1.46,3.82,-1.46,3.82,-3.81,-3.85,-1.93,-5.27,-5.27,-5.28
59.76,-1.46,3.53,-1.46,3.52,-3.52,-3.49,-1.75,-4.98,-4.98,-5.00
60.35,-1.46,3.21,-1.46,3.22,-3.22,-3.14,-1.57,-4.69,-4.69,-4.68
60.96,-1.46,2.92,-1.46,2.92,-2.93,-2.80,-1.39,-4.39,-4.39,-4.39
61.57,-1.46,2.63,-1.46,2.63,-2.63,-2.46,-1.23,-4.10,-4.09,-4.09
62.18,-1.46,2.35,-1.46,2.34,-2.34,-2.15,-1.08,-3.80,-3.80,-3.81
62.80,-1.46,2.05,-1.48,2.04,-2.04,-1.86,-0.93,-3.50,-3.51,-3.52
63.43,-1.50,1.73,-1.49,1.74,-1.74,-1.59,-0.80,-3.24,-3.23,-3.24
64.07,-1.51,1.43,-1.51,1.44,-1.44,-1.35,-0.67,-2.95,-2.94,-2.95
64.71,-1.51,1.16,-1.52,1.14,-1.14,-1.13,-0.55,-2.65,-2.66,-2.67
65.35,-1.51,0.84,-1.52,0.85,-0.85,-0.91,-0.44,-2.36,-2.37,-2.36
66.01,-1.53,0.57,-1.53,0.56,-0.56,-0.71,-0.34,-2.09,-2.09,-2.10
66.67,-1.53,0.28,-1.53,0.28,-0.29,-0.50,-0.25,-1.82,-1.82,-1.82
67.33,-1.51,0.00,-1.52,0.01,-0.03,-0.29,-0.16,-1.54,-1.54,-1.51
68.01,-1.49,-0.25,-1.48,-0.24,0.22,-0.07,-0.08,-1.28,-1.27,-1.25
68.69,-1.42,-0.47,-1.43,-0.47,0.45,0.16,0.00,-0.97,-0.98,-0.96
69.37,-1.36,-0.69,-1.36,-0.67,0.67,0.40,0.07,-0.69,-0.69,-0.68
70.07,-1.26,-0.85,-1.27,-0.88,0.88,0.64,0.14,-0.39,-0.40,-0.41
70.77,-1.18,-1.08,-1.19,-1.07,1.08,0.90,0.20,-0.11,-0.11,-0.10
71.48,-1.10,-1.27,-1.09,-1.26,1.27,1.17,0.26,0.17,0.18,0.16
72.19,-0.99,-1.44,-1.00,-1.46,1.47,1.44,0.32,0.47,0.47,0.45
72.91,-0.90,-1.65,-0.91,-1.66,1.66,1.73,0.37,0.76,0.75,0.75
73.64,-0.83,-1.89,-0.82,-1.86,1.86,2.02,0.43,1.03,1.04,1.05
74.38,-0.73,-2.07,-0.74,-2.08,2.06,2.31,0.48,1.33,1.33,1.34
75.12,-0.65,-2.27,-0.65,-2.29,2.28,2.61,0.53,1.62,1.62,1.62
75.87,-0.57,-2.51,-0.57,-2.50,2.50,2.91,0.58,1.93,1.93,1.94
76.63,-0.49,-2.72,-0.49,-2.72,2.74,3.22,0.63,2.24,2.25,2.23
77.40,-0.42,-2.94,-0.43,-2.95,2.98,3.52,0.68,2.56,2.55,2.52
78.17,-0.38,-3.19,-0.39,-3.20,3.24,3.82,0.74,2.85,2.84,2.80
78.95,-0.38,-3.49,-0.38,-3.49,3.49,4.12,0.79,3.11,3.11,3.10
79.74,-0.38,-3.79,-0.38,-3.78,3.76,4.41,0.85,3.37,3.38,3.40
80.54,-0.36,-4.07,-0.36,-4.06,4.02,4.70,0.90,3.66,3.66,3.70
81.35,-0.31,-4.30,-0.31,-4.31,4.28,4.97,0.96,3.97,3.97,3.99
82.16,-0.26,-4.54,-0.26,-4.55,4.56,5.23,1.03,4.29,4.29,4.28
82.98,-0.20,-4.78,-0.21,-4.79,4.83,5.48,1.09,4.62,4.61,4.58
83.81,-0.17,-5.03,-0.17,-5.03,5.08,5.71,1.16,4.91,4.91,4.86
84.65,-0.14,-5.27,-0.14,-5.27,5.31,5.93,1.23,5.17,5.17,5.12
85.50,-0.11,-5.50,-0.11,-5.51,5.51,6.12,1.30,5.40,5.40,5.39
86.35,-0.08,-5.75,-0.09,-5.74,5.69,6.28,1.38,5.60,5.60,5.67
87.22,-0.05,-5.97,-0.05,-5.96,5.82,6.43,1.46,5.77,5.77,5.92
88.09,-0.03,-6.17,-0.03,-6.18,5.93,6.54,1.54,5.89,5.90,6.14
88.97,0.01,-6.38,-0.01,-6.39,6.00,6.63,1.62,6.00,5.99,6.39
89.86,0.01,-6.60,0.02,-6.58,6.03,6.70,1.71,6.04,6.05,6.60
90.76,0.05,-6.76,0.04,-6.77,6.04,6.74,1.81,6.09,6.09,6.81
91.66,0.07,-6.93,0.06,-6.93,6.04,6.75,1.90,6.10,6.10,6.99
92.58,0.10,-7.07,0.09,-7.07,6.02,6.74,2.00,6.11,6.11,7.17
93.51,0.10,-7.19,0.11,-7.18,6.00,6.71,2.10,6.10,6.11,7.29
94.44,0.14,-7.25,0.13,-7.27,6.00,6.66,2.20,6.14,6.13,7.39
95.39,0.14,-7.33,0.13,-7.33,6.00,6.60,2.31,6.14,6.13,7.46
96.34,0.14,-7.38,0.14,-7.37,6.00,6.52,2.42,6.14,6.14,7.51
97.30,0.14,-7.38,0.13,-7.38,6.00,6.43,2.53,6.14,6.13,7.52
98.28,0.14,-7.36,0.14,-7.36,6.00,6.33,2.65,6.14,6.14,7.50
99.26,0.14,-7.31,0.15,-7.31,6.00,6.23,2.76,6.14,6.15,7.45
100.25,0.18,-7.22,0.16,-7.23,6.00,6.12,2.88,6.18,6.16,7.40
101.25,0.18,-7.13,0.17,-7.13,6.00,6.01,3.00,6.18,6.17,7.31
102.27,0.18,-7.01,0.19,-7.02,6.01,5.90,3.12,6.19,6.20,7.19
103.29,0.20,-6.90,0.20,-6.88,6.03,5.80,3.25,6.22,6.23,7.09
104.32,0.23,-6.72,0.21,-6.73,6.04,5.69,3.37,6.26,6.25,6.94
105.37,0.23,-6.57,0.23,-6.57,6.03,5.59,3.49,6.26,6.26,6.79
106.42,0.23,-6.43,0.24,-6.40,6.01,5.50,3.61,6.24,6.25,6.65
107.48,0.27,-6.22,0.25,-6.23,5.96,5.41,3.73,6.23,6.21,6.48
108.56,0.27,-6.05,0.27,-6.05,5.89,5.33,3.84,6.15,6.15,6.31
109.64,0.27,-5.86,0.28,-5.85,5.78,5.25,3.96,6.05,6.07,6.12
110.74,0.31,-5.66,0.29,-5.66,5.65,5.17,4.07,5.95,5.94,5.97
111.85,0.31,-5.45,0.30,-5.45,5.48,5.10,4.17,5.79,5.78,5.76
112.97,0.31,-5.24,0.31,-5.26,5.29,5.02,4.27,5.59,5.60,5.55
114.10,0.31,-5.07,0.31,-5.06,5.08,4.94,4.37,5.38,5.39,5.38
115.24,0.33,-4.87,0.33,-4.85,4.86,4.85,4.46,5.18,5.19,5.19
116.39,0.36,-4.63,0.35,-4.64,4.64,4.75,4.54,5.00,4.99,4.98
117.55,0.36,-4.41,0.36,-4.42,4.43,4.63,4.61,4.79,4.79,4.77
118.73,0.36,-4.23,0.36,-4.23,4.24,4.50,4.67,4.59,4.60,4.59
119.92,0.36,-4.05,0.36,-4.03,4.05,4.34,4.72,4.40,4.41,4.40
121.12,0.36,-3.85,0.35,-3.85,3.86,4.17,4.76,4.22,4.21,4.21
122.33,0.36,-3.65,0.34,-3.68,3.68,3.98,4.79,4.04,4.02,4.01
123.55,0.31,-3.54,0.32,-3.51,3.51,3.78,4.80,3.82,3.84,3.84
124.79,0.31,-3.35,0.31,-3.35,3.35,3.57,4.81,3.66,3.66,3.66
126.03,0.31,-3.18,0.29,-3.19,3.19,3.36,4.80,3.49,3.48,3.48
127.29,0.29,-3.03,0.28,-3.03,3.02,3.14,4.78,3.31,3.31,3.32
128.57,0.27,-2.89,0.28,-2.87,2.86,2.93,4.75,3.13,3.14,3.15
129.85,0.27,-2.72,0.28,-2.71,2.70,2.72,4.71,2.97,2.98,2.99
131.15,0.31,-2.51,0.29,-2.54,2.54,2.51,4.66,2.85,2.84,2.82
132.46,0.31,-2.39,0.31,-2.37,2.39,2.32,4.59,2.70,2.70,2.69
133.79,0.31,-2.22,0.31,-2.21,2.23,2.13,4.52,2.54,2.54,2.52
135.12,0.31,-2.05,0.29,-2.08,2.08,1.95,4.43,2.38,2.37,2.36
136.48,0.27,-1.93,0.28,-1.93,1.92,1.77,4.34,2.19,2.20,2.20
137.84,0.27,-1.80,0.28,-1.78,1.77,1.61,4.24,2.03,2.05,2.07
139.22,0.31,-1.61,0.29,-1.63,1.61,1.45,4.13,1.92,1.90,1.92
140.61,0.31,-1.48,0.31,-1.47,1.46,1.30,4.02,1.76,1.77,1.78
142.02,0.34,-1.30,0.33,-1.30,1.30,1.16,3.89,1.63,1.63,1.63
143.44,0.36,-1.14,0.35,-1.14,1.14,1.03,3.77,1.50,1.49,1.50
144.87,0.37,-0.99,0.37,-0.98,0.98,0.90,3.64,1.35,1.35,1.36
146.32,0.40,-0.81,0.39,-0.83,0.83,0.77,3.51,1.23,1.22,1.21
147.78,0.40,-0.70,0.41,-0.68,0.69,0.66,3.37,1.09,1.10,1.09
149.26,0.44,-0.53,0.43,-0.55,0.56,0.54,3.23,1.00,0.99,0.97
150.75,0.44,-0.44,0.43,-0.44,0.45,0.44,3.09,0.88,0.88,0.87
152.26,0.44,-0.33,0.44,-0.33,0.34,0.33,2.95,0.78,0.78,0.77
153.78,0.44,-0.25,0.44,-0.25,0.25,0.23,2.81,0.68,0.68,0.69
155.32,0.44,-0.17,0.44,-0.17,0.16,0.14,2.67,0.60,0.60,0.60
156.88,0.44,-0.09,0.43,-0.10,0.09,0.05,2.52,0.52,0.52,0.53
158.44,0.44,-0.04,0.44,-0.03,0.02,-0.04,2.38,0.46,0.46,0.48
160.03,0.45,0.04,0.45,0.04,-0.03,-0.12,2.24,0.41,0.42,0.41
161.63,0.47,0.10,0.46,0.09,-0.08,-0.20,2.10,0.39,0.38,0.37
163.24,0.47,0.13,0.47,0.13,-0.12,-0.28,1.95,0.34,0.34,0.34
164.88,0.47,0.16,0.47,0.17,-0.16,-0.36,1.81,0.31,0.31,0.31
166.53,0.47,0.19,0.47,0.19,-0.19,-0.43,1.67,0.28,0.28,0.28
168.19,0.47,0.23,0.47,0.22,-0.22,-0.50,1.53,0.25,0.25,0.24
169.87,0.47,0.24,0.46,0.25,-0.25,-0.57,1.39,0.22,0.22,0.23
171.57,0.47,0.28,0.46,0.27,-0.28,-0.63,1.26,0.18,0.17,0.18
173.29,0.44,0.30,0.45,0.30,-0.32,-0.70,1.12,0.11,0.12,0.13
175.02,0.44,0.35,0.44,0.36,-0.38,-0.76,0.98,0.06,0.06,0.09
176.77,0.44,0.41,0.44,0.41,-0.43,-0.82,0.85,0.00,0.00,0.02
178.54,0.45,0.50,0.45,0.49,-0.50,-0.87,0.72,-0.05,-0.05,-0.05
180.32,0.47,0.57,0.47,0.58,-0.57,-0.93,0.58,-0.10,-0.10,-0.10
182.13,0.49,0.67,0.48,0.66,-0.64,-0.98,0.45,-0.15,-0.16,-0.18
183.95,0.49,0.72,0.49,0.72,-0.71,-1.03,0.32,-0.23,-0.22,-0.24
185.79,0.49,0.79,0.49,0.79,-0.78,-1.09,0.19,-0.30,-0.29,-0.30
187.65,0.49,0.84,0.49,0.85,-0.85,-1.13,0.06,-0.36,-0.36,-0.35
189.52,0.49,0.90,0.49,0.91,-0.90,-1.18,-0.06,-0.42,-0.42,-0.42
191.42,0.49,0.97,0.49,0.96,-0.96,-1.23,-0.19,-0.47,-0.47,-0.48
193.33,0.49,1.01,0.48,1.01,-1.01,-1.27,-0.32,-0.52,-0.52,-0.52
195.27,0.49,1.05,0.49,1.05,-1.05,-1.31,-0.44,-0.57,-0.57,-0.56
197.22,0.49,1.09,0.49,1.10,-1.10,-1.36,-0.56,-0.61,-0.60,-0.61
199.19,0.51,1.14,0.50,1.14,-1.14,-1.40,-0.68,-0.63,-0.64,-0.64
201.18,0.51,1.19,0.50,1.18,-1.18,-1.43,-0.80,-0.67,-0.68,-0.69
203.19,0.50,1.21,0.50,1.22,-1.21,-1.47,-0.92,-0.72,-0.72,-0.72
205.23,0.49,1.24,0.49,1.24,-1.25,-1.51,-1.04,-0.77,-0.76,-0.76
207.28,0.49,1.28,0.49,1.28,-1.29,-1.54,-1.16,-0.80,-0.80,-0.80
209.35,0.49,1.31,0.49,1.32,-1.33,-1.58,-1.27,-0.84,-0.84,-0.83
211.44,0.49,1.38,0.49,1.36,-1.37,-1.61,-1.38,-0.88,-0.88,-0.89
213.56,0.49,1.40,0.49,1.40,-1.41,-1.64,-1.49,-0.92,-0.92,-0.91
215.69,0.49,1.44,0.49,1.44,-1.44,-1.67,-1.60,-0.96,-0.96,-0.95
217.85,0.49,1.49,0.49,1.48,-1.47,-1.71,-1.70,-0.99,-0.99,-1.00
220.03,0.49,1.51,0.49,1.52,-1.50,-1.73,-1.80,-1.02,-1.02,-1.03
222.23,0.49,1.55,0.48,1.54,-1.53,-1.76,-1.90,-1.04,-1.05,-1.06
224.45,0.47,1.56,0.47,1.56,-1.55,-1.79,-1.99,-1.09,-1.09,-1.09
226.70,0.45,1.56,0.45,1.57,-1.58,-1.82,-2.08,-1.13,-1.13,-1.12
228.96,0.44,1.58,0.44,1.58,-1.60,-1.84,-2.17,-1.16,-1.16,-1.14
231.25,0.44,1.62,0.43,1.61,-1.62,-1.87,-2.25,-1.19,-1.19,-1.18
233.57,0.44,1.62,0.44,1.64,-1.65,-1.89,-2.32,-1.21,-1.21,-1.19
235.90,0.44,1.68,0.44,1.67,-1.67,-1.91,-2.39,-1.24,-1.23,-1.24
238.26,0.45,1.72,0.44,1.70,-1.70,-1.93,-2.46,-1.25,-1.25,-1.27
240.64,0.45,1.72,0.45,1.73,-1.72,-1.96,-2.52,-1.27,-1.27,-1.27
243.05,0.44,1.76,0.44,1.75,-1.74,-1.98,-2.58,-1.30,-1.30,-1.32
245.48,0.44,1.76,0.42,1.76,-1.76,-2.00,-2.63,-1.32,-1.33,-1.33
247.93,0.40,1.77,0.41,1.77,-1.77,-2.02,-2.67,-1.37,-1.35,-1.37
250.41,0.40,1.77,0.40,1.78,-1.78,-2.03,-2.71,-1.38,-1.38,-1.38
252.92,0.40,1.81,0.38,1.78,-1.78,-2.05,-2.74,-1.39,-1.41,-1.41
255.45,0.36,1.77,0.37,1.79,-1.80,-2.07,-2.76,-1.44,-1.43,-1.41
258.00,0.36,1.80,0.36,1.80,-1.81,-2.08,-2.79,-1.45,-1.45,-1.45
260.58,0.36,1.81,0.36,1.81,-1.83,-2.10,-2.80,-1.47,-1.47,-1.45
263.19,0.38,1.85,0.37,1.85,-1.85,-2.11,-2.81,-1.47,-1.48,-1.48
265.82,0.38,1.88,0.38,1.88,-1.88,-2.13,-2.82,-1.50,-1.49,-1.50
268.48,0.40,1.92,0.39,1.91,-1.91,-2.14,-2.82,-1.51,-1.51,-1.52
271.16,0.40,1.94,0.40,1.94,-1.94,-2.15,-2.81,-1.54,-1.54,-1.55
273.87,0.40,1.98,0.40,1.98,-1.98,-2.17,-2.81,-1.58,-1.58,-1.58
276.61,0.40,2.01,0.40,2.01,-2.02,-2.18,-2.79,-1.62,-1.62,-1.61
279.38,0.40,2.05,0.40,2.05,-2.06,-2.19,-2.78,-1.66,-1.66,-1.66
282.17,0.40,2.09,0.40,2.09,-2.10,-2.20,-2.76,-1.71,-1.71,-1.69
284.99,0.40,2.14,0.40,2.14,-2.14,-2.21,-2.74,-1.75,-1.75,-1.74
287.84,0.40,2.19,0.40,2.19,-2.19,-2.22,-2.72,-1.79,-1.79,-1.80
290.72,0.40,2.23,0.40,2.24,-2.23,-2.23,-2.70,-1.83,-1.83,-1.84
293.63,0.40,2.29,0.40,2.28,-2.27,-2.23,-2.67,-1.87,-1.87,-1.89
296.57,0.40,2.32,0.40,2.31,-2.30,-2.24,-2.65,-1.91,-1.91,-1.92
299.53,0.40,2.32,0.40,2.33,-2.34,-2.25,-2.62,-1.94,-1.94,-1.93
302.53,0.40,2.36,0.39,2.35,-2.37,-2.25,-2.59,-1.97,-1.98,-1.97
305.55,0.40,2.37,0.40,2.38,-2.39,-2.26,-2.57,-2.00,-2.00,-1.97
308.61,0.40,2.42,0.41,2.42,-2.41,-2.27,-2.54,-2.02,-2.00,-2.02
311.69,0.44,2.45,0.43,2.44,-2.43,-2.27,-2.51,-1.99,-2.00,-2.01
314.81,0.44,2.45,0.43,2.45,-2.44,-2.27,-2.49,-2.01,-2.01,-2.02
317.96,0.44,2.45,0.43,2.45,-2.45,-2.28,-2.46,-2.01,-2.02,-2.02
