frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
25.14,-2.63,-8.40,-2.63,-8.39,6.00,6.20,4.76,3.37,3.37,5.76
25.39,-2.57,-8.34,-2.58,-8.34,6.00,6.22,4.88,3.43,3.42,5.76
25.65,-2.52,-8.29,-2.53,-8.30,6.00,6.24,5.00,3.48,3.47,5.76
25.91,-2.50,-8.28,-2.49,-8.25,6.00,6.25,5.13,3.50,3.51,5.77
26.16,-2.46,-8.19,-2.47,-8.21,6.00,6.26,5.25,3.54,3.53,5.73
26.43,-2.43,-8.16,-2.44,-8.16,6.00,6.27,5.37,3.57,3.56,5.72
26.69,-2.42,-8.14,-2.41,-8.12,6.00,6.28,5.50,3.58,3.59,5.72
26.96,-2.37,-8.05,-2.39,-8.08,6.00,6.29,5.62,3.63,3.61,5.68
27.23,-2.37,-8.04,-2.37,-8.03,6.00,6.29,5.73,3.63,3.63,5.67
27.50,-2.33,-7.96,-2.34,-7.97,6.00,6.29,5.85,3.67,3.66,5.63
27.77,-2.33,-7.94,-2.33,-7.93,6.00,6.29,5.96,3.67,3.67,5.61
28.05,-2.29,-7.87,-2.30,-7.88,6.00,6.28,6.07,3.71,3.70,5.58
28.33,-2.28,-7.83,-2.28,-7.82,6.00,6.27,6.17,3.72,3.72,5.55
28.62,-2.24,-7.76,-2.24,-7.76,6.00,6.26,6.27,3.76,3.76,5.52
28.90,-2.20,-7.69,-2.21,-7.70,6.00,6.25,6.36,3.80,3.79,5.48
29.19,-2.18,-7.64,-2.18,-7.63,6.00,6.23,6.45,3.82,3.82,5.45
29.48,-2.14,-7.57,-2.14,-7.56,6.00,6.21,6.52,3.86,3.86,5.42
29.78,-2.09,-7.49,-2.10,-7.49,6.00,6.19,6.59,3.91,3.90,5.39
30.08,-2.05,-7.41,-2.05,-7.40,6.00,6.17,6.65,3.95,3.95,5.35
30.38,-2.00,-7.31,-2.01,-7.32,6.00,6.14,6.70,4.00,3.99,5.31
30.68,-1.96,-7.24,-1.96,-7.23,6.00,6.12,6.75,4.04,4.04,5.28
30.99,-1.91,-7.14,-1.92,-7.15,6.00,6.09,6.78,4.09,4.08,5.23
31.30,-1.87,-7.06,-1.87,-7.06,6.00,6.06,6.80,4.13,4.13,5.19
31.61,-1.83,-6.97,-1.83,-6.97,6.00,6.02,6.81,4.17,4.17,5.13
31.93,-1.80,-6.89,-1.81,-6.89,6.00,5.99,6.82,4.20,4.19,5.08
32.24,-1.77,-6.79,-1.78,-6.80,6.00,5.95,6.81,4.23,4.22,5.02
32.57,-1.76,-6.71,-1.75,-6.71,6.00,5.91,6.79,4.24,4.25,4.95
32.89,-1.72,-6.62,-1.72,-6.61,6.01,5.87,6.77,4.28,4.29,4.90
33.22,-1.68,-6.50,-1.69,-6.51,6.02,5.83,6.74,4.33,4.33,4.82
33.55,-1.65,-6.42,-1.66,-6.42,6.02,5.79,6.69,4.37,4.36,4.76
33.89,-1.64,-6.33,-1.64,-6.33,6.02,5.74,6.65,4.37,4.37,4.68
34.23,-1.64,-6.26,-1.63,-6.24,6.00,5.70,6.59,4.36,4.38,4.61
34.57,-1.59,-6.12,-1.60,-6.14,5.97,5.65,6.53,4.38,4.37,4.53
34.92,-1.57,-6.02,-1.58,-6.03,5.93,5.60,6.47,4.36,4.35,4.45
35.27,-1.54,-5.92,-1.54,-5.91,5.87,5.56,6.40,4.33,4.33,4.38
35.62,-1.51,-5.81,-1.51,-5.80,5.80,5.51,6.33,4.28,4.29,4.30
35.97,-1.46,-5.68,-1.47,-5.69,5.71,5.46,6.25,4.25,4.24,4.21
36.33,-1.43,-5.58,-1.44,-5.59,5.61,5.41,6.18,4.18,4.17,4.15
36.70,-1.42,-5.51,-1.41,-5.49,5.51,5.36,6.10,4.09,4.10,4.09
37.06,-1.38,-5.40,-1.39,-5.40,5.41,5.30,6.02,4.02,4.02,4.01
37.43,-1.36,-5.30,-1.36,-5.31,5.31,5.25,5.94,3.94,3.94,3.93
37.81,-1.33,-5.21,-1.33,-5.22,5.22,5.20,5.86,3.89,3.89,3.88
38.19,-1.30,-5.15,-1.31,-5.14,5.15,5.15,5.78,3.84,3.84,3.85
38.57,-1.27,-5.06,-1.28,-5.07,5.08,5.10,5.70,3.80,3.80,3.79
38.95,-1.25,-5.01,-1.25,-5.00,5.01,5.04,5.63,3.76,3.76,3.75
39.34,-1.22,-4.94,-1.23,-4.95,4.95,4.99,5.55,3.73,3.72,3.72
39.74,-1.20,-4.90,-1.21,-4.90,4.89,4.94,5.48,3.69,3.68,3.70
40.14,-1.20,-4.85,-1.19,-4.84,4.83,4.89,5.41,3.63,3.64,3.64
40.54,-1.16,-4.78,-1.18,-4.79,4.78,4.83,5.35,3.61,3.60,3.62
40.94,-1.16,-4.72,-1.16,-4.72,4.72,4.78,5.28,3.55,3.56,3.56
41.35,-1.15,-4.66,-1.15,-4.65,4.66,4.73,5.22,3.50,3.51,3.50
41.76,-1.12,-4.58,-1.13,-4.59,4.59,4.68,5.16,3.47,3.46,3.46
42.18,-1.12,-4.54,-1.12,-4.53,4.52,4.63,5.11,3.40,3.41,3.41
42.60,-1.09,-4.46,-1.10,-4.46,4.45,4.58,5.06,3.36,3.35,3.37
43.03,-1.07,-4.38,-1.07,-4.38,4.38,4.53,5.01,3.31,3.31,3.31
43.46,-1.04,-4.32,-1.04,-4.31,4.31,4.48,4.97,3.27,3.27,3.27
43.90,-0.99,-4.22,-1.01,-4.24,4.25,4.44,4.93,3.25,3.24,3.23
44.33,-0.99,-4.20,-0.98,-4.18,4.18,4.39,4.89,3.19,3.21,3.20
44.78,-0.94,-4.11,-0.96,-4.12,4.12,4.34,4.86,3.18,3.16,3.17
45.23,-0.94,-4.07,-0.94,-4.08,4.07,4.30,4.83,3.13,3.12,3.12
45.68,-0.94,-4.04,-0.93,-4.02,4.02,4.25,4.80,3.08,3.09,3.10
46.13,-0.90,-3.97,-0.92,-3.98,3.97,4.21,4.78,3.07,3.06,3.06
46.60,-0.90,-3.92,-0.91,-3.93,3.93,4.17,4.76,3.03,3.03,3.02
47.06,-0.90,-3.91,-0.90,-3.90,3.90,4.13,4.75,3.00,3.00,3.01
47.53,-0.90,-3.88,-0.90,-3.89,3.87,4.09,4.74,2.97,2.97,2.97
48.01,-0.90,-3.88,-0.90,-3.86,3.86,4.05,4.73,2.96,2.96,2.98
48.49,-0.90,-3.84,-0.90,-3.84,3.86,4.01,4.72,2.95,2.95,2.93
48.97,-0.90,-3.83,-0.91,-3.84,3.86,3.98,4.72,2.96,2.95,2.93
49.46,-0.93,-3.86,-0.93,-3.86,3.88,3.94,4.72,2.95,2.95,2.93
49.96,-0.96,-3.91,-0.96,-3.91,3.91,3.91,4.72,2.95,2.95,2.95
50.46,-0.99,-3.97,-1.00,-3.96,3.95,3.88,4.73,2.96,2.96,2.97
50.96,-1.03,-4.01,-1.03,-4.02,4.00,3.85,4.74,2.97,2.97,2.98
51.47,-1.07,-4.07,-1.07,-4.06,4.06,3.82,4.75,2.99,2.99,3.00
51.99,-1.10,-4.12,-1.11,-4.12,4.13,3.79,4.76,3.02,3.02,3.02
52.51,-1.14,-4.17,-1.14,-4.18,4.19,3.77,4.77,3.05,3.05,3.03
53.03,-1.18,-4.25,-1.19,-4.25,4.26,3.75,4.78,3.07,3.06,3.07
53.56,-1.24,-4.31,-1.24,-4.31,4.31,3.73,4.80,3.07,3.07,3.07
54.10,-1.30,-4.37,-1.30,-4.37,4.37,3.71,4.81,3.06,3.07,3.07
54.64,-1.34,-4.41,-1.35,-4.42,4.41,3.69,4.83,3.07,3.06,3.07
55.18,-1.38,-4.45,-1.39,-4.46,4.44,3.68,4.84,3.06,3.06,3.07
55.74,-1.42,-4.49,-1.41,-4.48,4.47,3.67,4.85,3.04,3.06,3.07
56.29,-1.42,-4.49,-1.43,-4.48,4.48,3.66,4.87,3.05,3.05,3.07
56.86,-1.42,-4.44,-1.44,-4.48,4.47,3.65,4.88,3.05,3.03,3.02
57.42,-1.46,-4.48,-1.45,-4.46,4.46,3.65,4.89,2.99,3.00,3.01
58.00,-1.46,-4.44,-1.46,-4.43,4.43,3.64,4.89,2.97,2.97,2.97
58.58,-1.46,-4.39,-1.47,-4.40,4.40,3.65,4.90,2.93,2.93,2.93
59.16,-1.46,-4.36,-1.46,-4.36,4.36,3.65,4.90,2.90,2.90,2.90
59.76,-1.46,-4.33,-1.46,-4.32,4.33,3.66,4.90,2.86,2.86,2.86
60.35,-1.46,-4.30,-1.46,-4.29,4.29,3.67,4.89,2.83,2.83,2.84
60.96,-1.46,-4.25,-1.46,-4.26,4.27,3.68,4.89,2.81,2.81,2.78
61.57,-1.46,-4.25,-1.46,-4.24,4.25,3.70,4.87,2.79,2.79,2.79
62.18,-1.46,-4.23,-1.46,-4.24,4.25,3.72,4.86,2.78,2.78,2.76
62.80,-1.46,-4.23,-1.48,-4.25,4.26,3.75,4.84,2.79,2.78,2.77
63.43,-1.50,-4.30,-1.49,-4.27,4.28,3.78,4.81,2.78,2.79,2.79
64.07,-1.51,-4.30,-1.51,-4.31,4.32,3.81,4.78,2.80,2.81,2.78
64.71,-1.51,-4.35,-1.52,-4.35,4.37,3.85,4.75,2.85,2.85,2.84
65.35,-1.51,-4.40,-1.52,-4.41,4.42,3.89,4.71,2.91,2.90,2.89
66.01,-1.53,-4.48,-1.53,-4.48,4.47,3.94,4.67,2.94,2.95,2.95
66.67,-1.53,-4.55,-1.53,-4.55,4.53,3.99,4.63,3.00,3.00,3.01
67.33,-1.51,-4.60,-1.52,-4.60,4.58,4.04,4.58,3.06,3.06,3.08
68.01,-1.49,-4.65,-1.48,-4.64,4.62,4.10,4.53,3.12,3.13,3.15
68.69,-1.42,-4.65,-1.43,-4.66,4.65,4.17,4.48,3.23,3.22,3.22
69.37,-1.36,-4.69,-1.36,-4.68,4.67,4.24,4.43,3.31,3.32,3.33
70.07,-1.26,-4.68,-1.27,-4.69,4.69,4.31,4.37,3.42,3.41,3.42
70.77,-1.18,-4.68,-1.19,-4.70,4.69,4.39,4.32,3.51,3.51,3.50
71.48,-1.10,-4.71,-1.09,-4.69,4.70,4.47,4.26,3.59,3.61,3.60
72.19,-0.99,-4.69,-1.00,-4.69,4.70,4.55,4.20,3.71,3.70,3.70
72.91,-0.90,-4.68,-0.91,-4.70,4.70,4.64,4.14,3.80,3.79,3.78
73.64,-0.83,-4.72,-0.82,-4.70,4.70,4.73,4.08,3.87,3.88,3.89
74.38,-0.73,-4.71,-0.74,-4.72,4.70,4.82,4.02,3.97,3.96,3.97
75.12,-0.65,-4.71,-0.65,-4.72,4.71,4.91,3.96,4.06,4.06,4.06
75.87,-0.57,-4.75,-0.57,-4.72,4.73,5.00,3.90,4.15,4.16,4.17
76.63,-0.49,-4.72,-0.49,-4.73,4.76,5.09,3.84,4.26,4.26,4.23
77.40,-0.42,-4.75,-0.43,-4.75,4.79,5.18,3.79,4.37,4.36,4.33
78.17,-0.38,-4.78,-0.39,-4.80,4.83,5.26,3.73,4.44,4.43,4.40
78.95,-0.38,-4.87,-0.38,-4.87,4.87,5.34,3.68,4.48,4.48,4.49
79.74,-0.38,-4.93,-0.38,-4.93,4.91,5.41,3.62,4.52,4.53,4.55
80.54,-0.36,-4.98,-0.36,-4.99,4.94,5.47,3.57,4.58,4.59,4.62
81.35,-0.31,-5.01,-0.31,-5.01,4.98,5.52,3.53,4.67,4.67,4.70
82.16,-0.26,-5.03,-0.26,-5.02,5.02,5.56,3.48,4.75,4.75,4.77
82.98,-0.20,-5.01,-0.21,-5.03,5.04,5.58,3.44,4.84,4.83,4.81
83.81,-0.17,-5.03,-0.17,-5.04,5.06,5.59,3.39,4.89,4.89,4.85
84.65,-0.14,-5.07,-0.14,-5.05,5.07,5.59,3.36,4.93,4.93,4.92
85.50,-0.11,-5.08,-0.11,-5.08,5.08,5.57,3.32,4.97,4.97,4.97
86.35,-0.08,-5.10,-0.09,-5.10,5.09,5.54,3.28,5.01,5.00,5.01
87.22,-0.05,-5.11,-0.05,-5.10,5.09,5.49,3.25,5.04,5.04,5.06
88.09,-0.03,-5.10,-0.03,-5.10,5.09,5.43,3.22,5.06,5.06,5.06
88.97,0.01,-5.06,-0.01,-5.08,5.08,5.35,3.20,5.09,5.08,5.07
89.86,0.01,-5.08,0.02,-5.06,5.07,5.27,3.17,5.07,5.08,5.08
90.76,0.05,-5.03,0.04,-5.03,5.04,5.18,3.15,5.08,5.08,5.08
91.66,0.07,-5.00,0.06,-5.00,5.00,5.07,3.13,5.06,5.06,5.07
92.58,0.10,-4.94,0.09,-4.95,4.95,4.97,3.11,5.04,5.04,5.03
93.51,0.10,-4.90,0.11,-4.89,4.89,4.86,3.10,4.98,5.00,5.00
94.44,0.14,-4.81,0.13,-4.81,4.81,4.74,3.08,4.95,4.94,4.95
95.39,0.14,-4.74,0.13,-4.74,4.73,4.63,3.07,4.87,4.87,4.87
96.34,0.14,-4.64,0.14,-4.64,4.64,4.51,3.06,4.78,4.78,4.77
97.30,0.14,-4.56,0.13,-4.55,4.54,4.40,3.06,4.67,4.67,4.69
98.28,0.14,-4.43,0.14,-4.43,4.43,4.29,3.05,4.56,4.57,4.57
99.26,0.14,-4.32,0.15,-4.31,4.31,4.18,3.05,4.45,4.46,4.46
100.25,0.18,-4.17,0.16,-4.19,4.19,4.07,3.05,4.36,4.35,4.35
101.25,0.18,-4.06,0.17,-4.07,4.06,3.97,3.04,4.24,4.24,4.24
102.27,0.18,-3.95,0.19,-3.94,3.94,3.88,3.04,4.12,4.13,4.13
103.29,0.20,-3.82,0.20,-3.82,3.82,3.79,3.04,4.02,4.02,4.02
104.32,0.23,-3.67,0.21,-3.70,3.70,3.70,3.05,3.93,3.92,3.90
105.37,0.23,-3.60,0.23,-3.59,3.60,3.62,3.05,3.83,3.83,3.82
106.42,0.23,-3.52,0.24,-3.49,3.51,3.54,3.05,3.73,3.75,3.74
107.48,0.27,-3.41,0.25,-3.42,3.43,3.47,3.05,3.69,3.68,3.67
108.56,0.27,-3.34,0.27,-3.34,3.36,3.40,3.05,3.62,3.62,3.60
109.64,0.27,-3.31,0.28,-3.28,3.30,3.34,3.05,3.57,3.58,3.57
110.74,0.31,-3.22,0.29,-3.24,3.25,3.28,3.05,3.55,3.54,3.52
111.85,0.31,-3.21,0.30,-3.21,3.20,3.22,3.05,3.51,3.50,3.52
112.97,0.31,-3.18,0.31,-3.17,3.15,3.17,3.04,3.46,3.46,3.49
114.10,0.31,-3.13,0.31,-3.13,3.11,3.12,3.04,3.42,3.42,3.44
115.24,0.33,-3.07,0.33,-3.07,3.07,3.07,3.03,3.39,3.39,3.40
116.39,0.36,-3.01,0.35,-3.01,3.02,3.02,3.02,3.38,3.36,3.36
117.55,0.36,-2.96,0.36,-2.96,2.97,2.97,3.00,3.33,3.33,3.31
118.73,0.36,-2.92,0.36,-2.92,2.92,2.92,2.99,3.28,3.28,3.28
119.92,0.36,-2.87,0.36,-2.86,2.87,2.87,2.97,3.22,3.23,3.23
121.12,0.36,-2.81,0.35,-2.81,2.82,2.82,2.94,3.17,3.17,3.16
122.33,0.36,-2.73,0.34,-2.76,2.76,2.77,2.91,3.12,3.10,3.09
123.55,0.31,-2.74,0.32,-2.71,2.71,2.71,2.88,3.02,3.04,3.04
124.79,0.31,-2.66,0.31,-2.66,2.65,2.64,2.84,2.96,2.96,2.97
126.03,0.31,-2.58,0.29,-2.60,2.59,2.58,2.80,2.90,2.88,2.89
127.29,0.29,-2.52,0.28,-2.53,2.52,2.50,2.75,2.80,2.80,2.81
128.57,0.27,-2.46,0.28,-2.45,2.44,2.43,2.70,2.71,2.72,2.72
129.85,0.27,-2.39,0.28,-2.37,2.36,2.34,2.65,2.62,2.63,2.66
131.15,0.31,-2.24,0.29,-2.27,2.27,2.25,2.59,2.57,2.56,2.55
132.46,0.31,-2.16,0.31,-2.15,2.17,2.16,2.53,2.48,2.48,2.46
133.79,0.31,-2.06,0.31,-2.05,2.07,2.05,2.46,2.38,2.38,2.36
135.12,0.31,-1.94,0.29,-1.96,1.96,1.95,2.39,2.27,2.25,2.25
136.48,0.27,-1.87,0.28,-1.86,1.85,1.84,2.32,2.12,2.14,2.14
137.84,0.27,-1.76,0.28,-1.75,1.74,1.72,2.24,2.01,2.02,2.03
139.22,0.31,-1.61,0.29,-1.63,1.62,1.60,2.16,1.93,1.91,1.92
140.61,0.31,-1.51,0.31,-1.50,1.50,1.48,2.08,1.81,1.82,1.82
142.02,0.34,-1.38,0.33,-1.38,1.38,1.35,1.99,1.71,1.71,1.71
143.44,0.36,-1.24,0.35,-1.25,1.24,1.23,1.91,1.60,1.60,1.59
144.87,0.37,-1.12,0.37,-1.11,1.11,1.10,1.82,1.47,1.48,1.49
146.32,0.40,-0.96,0.39,-0.97,0.97,0.97,1.73,1.37,1.36,1.36
147.78,0.40,-0.85,0.41,-0.83,0.83,0.84,1.63,1.23,1.24,1.24
149.26,0.44,-0.68,0.43,-0.69,0.70,0.71,1.54,1.13,1.12,1.12
150.75,0.44,-0.55,0.43,-0.56,0.56,0.58,1.44,1.00,1.00,0.98
152.26,0.44,-0.43,0.44,-0.42,0.43,0.45,1.34,0.87,0.87,0.87
153.78,0.44,-0.30,0.44,-0.30,0.30,0.32,1.25,0.74,0.74,0.73
155.32,0.44,-0.17,0.44,-0.18,0.18,0.19,1.15,0.61,0.61,0.61
156.88,0.44,-0.06,0.43,-0.06,0.05,0.07,1.05,0.48,0.48,0.50
158.44,0.44,0.07,0.44,0.06,-0.08,-0.05,0.95,0.36,0.36,0.37
160.03,0.45,0.19,0.45,0.20,-0.21,-0.17,0.85,0.24,0.24,0.26
161.63,0.47,0.32,0.46,0.33,-0.33,-0.29,0.75,0.14,0.13,0.14
163.24,0.47,0.47,0.47,0.46,-0.45,-0.41,0.64,0.01,0.01,-0.01
164.88,0.47,0.58,0.47,0.58,-0.57,-0.52,0.54,-0.11,-0.10,-0.12
166.53,0.47,0.69,0.47,0.70,-0.68,-0.63,0.44,-0.22,-0.22,-0.22
168.19,0.47,0.80,0.47,0.80,-0.79,-0.74,0.34,-0.33,-0.32,-0.33
169.87,0.47,0.91,0.46,0.90,-0.90,-0.85,0.23,-0.43,-0.43,-0.44
171.57,0.47,1.01,0.46,1.00,-1.00,-0.95,0.13,-0.53,-0.54,-0.54
173.29,0.44,1.07,0.45,1.09,-1.09,-1.05,0.03,-0.66,-0.65,-0.64
175.02,0.44,1.18,0.44,1.18,-1.19,-1.15,-0.08,-0.76,-0.76,-0.74
176.77,0.44,1.28,0.44,1.27,-1.29,-1.25,-0.18,-0.86,-0.86,-0.84
178.54,0.45,1.38,0.45,1.39,-1.39,-1.34,-0.29,-0.95,-0.94,-0.93
180.32,0.47,1.49,0.47,1.49,-1.49,-1.43,-0.39,-1.03,-1.03,-1.02
182.13,0.49,1.62,0.48,1.60,-1.59,-1.52,-0.49,-1.10,-1.11,-1.13
183.95,0.49,1.69,0.49,1.70,-1.69,-1.60,-0.60,-1.20,-1.20,-1.20
185.79,0.49,1.79,0.49,1.79,-1.78,-1.68,-0.70,-1.30,-1.29,-1.30
187.65,0.49,1.87,0.49,1.87,-1.87,-1.76,-0.81,-1.39,-1.39,-1.39
189.52,0.49,1.96,0.49,1.95,-1.96,-1.83,-0.91,-1.47,-1.47,-1.47
191.42,0.49,2.03,0.49,2.03,-2.04,-1.90,-1.02,-1.55,-1.55,-1.54
193.33,0.49,2.10,0.48,2.10,-2.11,-1.97,-1.12,-1.62,-1.62,-1.61
195.27,0.49,2.17,0.49,2.17,-2.17,-2.04,-1.23,-1.69,-1.68,-1.68
197.22,0.49,2.23,0.49,2.24,-2.23,-2.10,-1.33,-1.74,-1.74,-1.75
199.19,0.51,2.31,0.50,2.30,-2.28,-2.16,-1.44,-1.78,-1.78,-1.81
201.18,0.51,2.33,0.50,2.34,-2.33,-2.21,-1.54,-1.82,-1.83,-1.83
203.19,0.50,2.36,0.50,2.37,-2.37,-2.26,-1.65,-1.88,-1.87,-1.87
205.23,0.49,2.39,0.49,2.40,-2.41,-2.31,-1.75,-1.92,-1.92,-1.91
207.28,0.49,2.44,0.49,2.43,-2.44,-2.36,-1.85,-1.95,-1.95,-1.96
209.35,0.49,2.45,0.49,2.46,-2.47,-2.40,-1.95,-1.98,-1.98,-1.97
211.44,0.49,2.50,0.49,2.49,-2.49,-2.44,-2.05,-2.01,-2.01,-2.02
213.56,0.49,2.51,0.49,2.51,-2.52,-2.47,-2.14,-2.03,-2.03,-2.02
215.69,0.49,2.54,0.49,2.53,-2.54,-2.50,-2.24,-2.05,-2.05,-2.05
217.85,0.49,2.54,0.49,2.56,-2.55,-2.53,-2.33,-2.06,-2.06,-2.05
220.03,0.49,2.58,0.49,2.57,-2.56,-2.55,-2.42,-2.08,-2.07,-2.10
222.23,0.49,2.59,0.48,2.58,-2.57,-2.57,-2.50,-2.08,-2.09,-2.11
224.45,0.47,2.57,0.47,2.58,-2.57,-2.59,-2.58,-2.10,-2.10,-2.10
226.70,0.45,2.56,0.45,2.56,-2.57,-2.60,-2.66,-2.13,-2.12,-2.11
228.96,0.44,2.56,0.44,2.56,-2.57,-2.61,-2.73,-2.14,-2.13,-2.13
231.25,0.44,2.56,0.43,2.56,-2.57,-2.62,-2.80,-2.13,-2.14,-2.12
233.57,0.44,2.56,0.44,2.56,-2.56,-2.62,-2.86,-2.13,-2.13,-2.12
235.90,0.44,2.56,0.44,2.56,-2.56,-2.62,-2.91,-2.12,-2.12,-2.12
238.26,0.45,2.55,0.44,2.56,-2.55,-2.62,-2.96,-2.10,-2.10,-2.10
240.64,0.45,2.55,0.45,2.55,-2.53,-2.62,-3.01,-2.09,-2.09,-2.11
243.05,0.44,2.54,0.44,2.53,-2.51,-2.61,-3.04,-2.08,-2.08,-2.10
245.48,0.44,2.49,0.42,2.50,-2.49,-2.60,-3.07,-2.05,-2.07,-2.06
247.93,0.40,2.45,0.41,2.46,-2.46,-2.58,-3.09,-2.06,-2.05,-2.05
250.41,0.40,2.43,0.40,2.43,-2.43,-2.56,-3.11,-2.03,-2.03,-2.04
252.92,0.40,2.41,0.38,2.39,-2.40,-2.55,-3.12,-2.00,-2.02,-2.01
255.45,0.36,2.35,0.37,2.36,-2.37,-2.52,-3.12,-2.01,-2.00,-2.00
258.00,0.36,2.32,0.36,2.33,-2.34,-2.50,-3.12,-1.98,-1.98,-1.96
260.58,0.36,2.31,0.36,2.30,-2.32,-2.47,-3.11,-1.96,-1.96,-1.95
263.19,0.38,2.29,0.37,2.29,-2.29,-2.45,-3.09,-1.92,-1.92,-1.92
265.82,0.38,2.27,0.38,2.28,-2.27,-2.42,-3.06,-1.89,-1.89,-1.89
268.48,0.40,2.27,0.39,2.26,-2.25,-2.39,-3.03,-1.85,-1.85,-1.88
271.16,0.40,2.22,0.40,2.23,-2.22,-2.35,-3.00,-1.83,-1.83,-1.83
273.87,0.40,2.20,0.40,2.20,-2.20,-2.32,-2.96,-1.80,-1.80,-1.80
276.61,0.40,2.17,0.40,2.16,-2.17,-2.28,-2.91,-1.77,-1.77,-1.78
279.38,0.40,2.13,0.40,2.14,-2.14,-2.25,-2.86,-1.74,-1.74,-1.74
282.17,0.40,2.10,0.40,2.11,-2.11,-2.21,-2.81,-1.71,-1.71,-1.70
284.99,0.40,2.08,0.40,2.07,-2.07,-2.17,-2.76,-1.68,-1.68,-1.68
287.84,0.40,2.04,0.40,2.04,-2.04,-2.13,-2.70,-1.65,-1.65,-1.65
290.72,0.40,2.01,0.40,2.01,-2.01,-2.09,-2.64,-1.61,-1.61,-1.61
293.63,0.40,1.98,0.40,1.98,-1.98,-2.05,-2.57,-1.58,-1.58,-1.58
296.57,0.40,1.94,0.40,1.95,-1.94,-2.00,-2.51,-1.55,-1.55,-1.54
299.53,0.40,1.92,0.40,1.92,-1.92,-1.96,-2.44,-1.52,-1.52,-1.53
302.53,0.40,1.89,0.39,1.88,-1.89,-1.92,-2.37,-1.49,-1.50,-1.49
305.55,0.40,1.85,0.40,1.85,-1.86,-1.87,-2.30,-1.47,-1.46,-1.45
308.61,0.40,1.80,0.41,1.82,-1.83,-1.83,-2.23,-1.44,-1.43,-1.40
311.69,0.44,1.83,0.43,1.81,-1.81,-1.79,-2.17,-1.37,-1.38,-1.40
314.81,0.44,1.78,0.43,1.79,-1.78,-1.74,-2.10,-1.34,-1.35,-1.35
317.96,0.44,1.77,0.43,1.76,-1.75,-1.70,-2.03,-1.31,-1.32,-1.33
321.14,0.41,1.72,0.42,1.72,-1.71,-1.65,-1.96,-1.31,-1.30,-1.31
324.35,0.40,1.67,0.40,1.68,-1.68,-1.61,-1.89,-1.28,-1.28,-1.27
327.59,0.40,1.66,0.38,1.63,-1.63,-1.56,-1.82,-1.24,-1.25,-1.26
330.87,0.36,1.57,0.37,1.59,-1.59,-1.52,-1.76,-1.23,-1.22,-1.22
334.18,0.36,1.53,0.36,1.54,-1.55,-1.47,-1.69,-1.19,-1.19,-1.18
337.52,0.36,1.53,0.34,1.49,-1.50,-1.43,-1.63,-1.14,-1.17,-1.17
340.90,0.31,1.43,0.32,1.46,-1.46,-1.38,-1.56,-1.15,-1.14,-1.12
344.30,0.31,1.42,0.31,1.41,-1.42,-1.34,-1.50,-1.11,-1.11,-1.11
347.75,0.31,1.38,0.30,1.37,-1.38,-1.30,-1.44,-1.07,-1.08,-1.07
