frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
26.69,-2.42,4.48,-2.41,4.48,-4.48,-4.58,-4.27,-6.90,-6.89,-6.90
26.96,-2.37,4.45,-2.39,4.45,-4.44,-4.56,-4.36,-6.82,-6.83,-6.82
27.23,-2.37,4.40,-2.37,4.40,-4.41,-4.54,-4.45,-6.78,-6.77,-6.77
27.50,-2.33,4.38,-2.34,4.37,-4.37,-4.51,-4.53,-6.71,-6.71,-6.71
27.77,-2.33,4.32,-2.33,4.33,-4.34,-4.49,-4.61,-6.67,-6.66,-6.65
28.05,-2.29,4.30,-2.30,4.29,-4.31,-4.46,-4.69,-6.60,-6.61,-6.59
28.33,-2.28,4.26,-2.28,4.27,-4.28,-4.43,-4.77,-6.56,-6.55,-6.54
28.62,-2.24,4.26,-2.24,4.26,-4.25,-4.41,-4.84,-6.49,-6.49,-6.51
28.90,-2.20,4.25,-2.21,4.23,-4.23,-4.38,-4.90,-6.43,-6.44,-6.46
29.19,-2.18,4.20,-2.18,4.21,-4.21,-4.35,-4.96,-6.39,-6.38,-6.39
29.48,-2.14,4.17,-2.14,4.18,-4.19,-4.32,-5.01,-6.33,-6.33,-6.32
29.78,-2.09,4.17,-2.10,4.16,-4.17,-4.29,-5.06,-6.27,-6.27,-6.26
30.08,-2.05,4.16,-2.05,4.15,-4.16,-4.26,-5.10,-6.22,-6.21,-6.21
30.38,-2.00,4.15,-2.01,4.15,-4.15,-4.23,-5.13,-6.15,-6.16,-6.15
30.68,-1.96,4.14,-1.96,4.14,-4.14,-4.19,-5.15,-6.10,-6.10,-6.10
30.99,-1.91,4.13,-1.92,4.13,-4.13,-4.16,-5.17,-6.04,-6.04,-6.04
31.30,-1.87,4.12,-1.87,4.12,-4.11,-4.13,-5.17,-5.99,-5.99,-5.99
31.61,-1.83,4.10,-1.83,4.11,-4.10,-4.10,-5.17,-5.93,-5.93,-5.94
31.93,-1.80,4.09,-1.81,4.09,-4.08,-4.06,-5.16,-5.89,-5.89,-5.90
32.24,-1.77,4.06,-1.78,4.06,-4.06,-4.03,-5.15,-5.83,-5.84,-5.84
32.57,-1.76,4.03,-1.75,4.03,-4.04,-3.99,-5.12,-5.80,-5.79,-5.79
32.89,-1.72,4.01,-1.72,4.01,-4.01,-3.96,-5.09,-5.73,-5.73,-5.73
33.22,-1.68,3.99,-1.69,3.99,-3.98,-3.92,-5.05,-5.67,-5.67,-5.67
33.55,-1.65,3.96,-1.66,3.96,-3.96,-3.89,-5.01,-5.61,-5.62,-5.61
33.89,-1.64,3.94,-1.64,3.93,-3.93,-3.85,-4.95,-5.57,-5.57,-5.59
34.23,-1.64,3.88,-1.63,3.90,-3.90,-3.82,-4.90,-5.55,-5.53,-5.53
34.57,-1.59,3.88,-1.60,3.87,-3.88,-3.78,-4.84,-5.47,-5.48,-5.47
34.92,-1.57,3.85,-1.58,3.85,-3.86,-3.74,-4.77,-5.43,-5.44,-5.42
35.27,-1.54,3.84,-1.54,3.84,-3.84,-3.71,-4.70,-5.38,-5.38,-5.38
35.62,-1.51,3.82,-1.51,3.82,-3.82,-3.67,-4.62,-5.33,-5.32,-5.34
35.97,-1.46,3.80,-1.47,3.80,-3.80,-3.64,-4.55,-5.26,-5.27,-5.27
36.33,-1.43,3.79,-1.44,3.78,-3.78,-3.60,-4.47,-5.21,-5.22,-5.22
36.70,-1.42,3.76,-1.41,3.77,-3.76,-3.56,-4.39,-5.19,-5.17,-5.18
37.06,-1.38,3.75,-1.39,3.74,-3.74,-3.53,-4.30,-5.13,-5.13,-5.13
37.43,-1.36,3.72,-1.36,3.72,-3.72,-3.49,-4.22,-5.09,-5.09,-5.09
37.81,-1.33,3.69,-1.33,3.70,-3.70,-3.45,-4.14,-5.03,-5.03,-5.02
38.19,-1.30,3.68,-1.31,3.68,-3.68,-3.42,-4.05,-4.98,-4.98,-4.98
38.57,-1.27,3.67,-1.28,3.66,-3.65,-3.38,-3.97,-4.93,-4.93,-4.94
38.95,-1.25,3.62,-1.25,3.64,-3.63,-3.35,-3.88,-4.88,-4.88,-4.88
39.34,-1.22,3.61,-1.23,3.60,-3.60,-3.31,-3.80,-4.83,-4.83,-4.83
39.74,-1.20,3.58,-1.21,3.58,-3.58,-3.27,-3.72,-4.78,-4.78,-4.78
40.14,-1.20,3.54,-1.19,3.55,-3.55,-3.24,-3.64,-4.75,-4.74,-4.75
40.54,-1.16,3.53,-1.18,3.52,-3.51,-3.20,-3.56,-4.68,-4.69,-4.69
40.94,-1.16,3.48,-1.16,3.49,-3.48,-3.17,-3.48,-4.64,-4.64,-4.64
41.35,-1.15,3.45,-1.15,3.45,-3.45,-3.13,-3.41,-4.60,-4.60,-4.61
41.76,-1.12,3.43,-1.13,3.41,-3.42,-3.10,-3.33,-4.55,-4.56,-4.55
42.18,-1.12,3.37,-1.12,3.39,-3.40,-3.06,-3.26,-4.52,-4.52,-4.49
42.60,-1.09,3.36,-1.10,3.36,-3.38,-3.03,-3.19,-4.47,-4.48,-4.46
43.03,-1.07,3.35,-1.07,3.35,-3.36,-3.00,-3.12,-4.43,-4.43,-4.42
43.46,-1.04,3.33,-1.04,3.34,-3.34,-2.96,-3.06,-4.39,-4.38,-4.38
43.90,-0.99,3.36,-1.01,3.34,-3.33,-2.93,-3.00,-4.32,-4.33,-4.35
44.33,-0.99,3.30,-0.98,3.33,-3.31,-2.90,-2.93,-4.30,-4.29,-4.30
44.78,-0.94,3.32,-0.96,3.30,-3.29,-2.86,-2.88,-4.23,-4.25,-4.26
45.23,-0.94,3.27,-0.94,3.26,-3.27,-2.83,-2.82,-4.21,-4.21,-4.22
45.68,-0.94,3.21,-0.93,3.24,-3.24,-2.80,-2.76,-4.18,-4.16,-4.15
46.13,-0.90,3.21,-0.92,3.20,-3.21,-2.77,-2.71,-4.11,-4.12,-4.12
46.60,-0.90,3.17,-0.91,3.17,-3.17,-2.74,-2.66,-4.08,-4.08,-4.07
47.06,-0.90,3.13,-0.90,3.13,-3.13,-2.71,-2.61,-4.04,-4.03,-4.04
47.53,-0.90,3.08,-0.90,3.09,-3.09,-2.68,-2.57,-4.00,-4.00,-3.98
48.01,-0.90,3.05,-0.90,3.05,-3.05,-2.65,-2.52,-3.95,-3.95,-3.95
48.49,-0.90,3.01,-0.90,3.01,-3.00,-2.62,-2.48,-3.91,-3.91,-3.92
48.97,-0.90,2.96,-0.91,2.96,-2.95,-2.59,-2.44,-3.86,-3.87,-3.86
49.46,-0.93,2.90,-0.93,2.90,-2.90,-2.56,-2.40,-3.83,-3.83,-3.83
49.96,-0.96,2.84,-0.96,2.84,-2.84,-2.53,-2.37,-3.80,-3.80,-3.80
50.46,-0.99,2.78,-1.00,2.77,-2.77,-2.50,-2.33,-3.76,-3.77,-3.78
50.96,-1.03,2.69,-1.03,2.70,-2.70,-2.48,-2.30,-3.73,-3.73,-3.72
51.47,-1.07,2.61,-1.07,2.62,-2.62,-2.45,-2.27,-3.70,-3.69,-3.68
51.99,-1.10,2.55,-1.11,2.54,-2.54,-2.42,-2.24,-3.64,-3.64,-3.65
52.51,-1.14,2.46,-1.14,2.46,-2.45,-2.40,-2.21,-3.60,-3.60,-3.60
53.03,-1.18,2.39,-1.19,2.38,-2.37,-2.37,-2.18,-3.55,-3.56,-3.57
53.56,-1.24,2.29,-1.24,2.29,-2.28,-2.35,-2.15,-3.52,-3.52,-3.54
54.10,-1.30,2.19,-1.30,2.20,-2.20,-2.32,-2.13,-3.50,-3.50,-3.49
54.64,-1.34,2.11,-1.35,2.11,-2.12,-2.30,-2.11,-3.47,-3.47,-3.45
55.18,-1.38,2.03,-1.39,2.03,-2.05,-2.28,-2.08,-3.44,-3.44,-3.42
55.74,-1.42,1.97,-1.41,1.98,-1.99,-2.25,-2.06,-3.41,-3.40,-3.39
56.29,-1.42,1.93,-1.43,1.93,-1.93,-2.23,-2.04,-3.35,-3.36,-3.35
56.86,-1.42,1.90,-1.44,1.89,-1.88,-2.21,-2.02,-3.30,-3.32,-3.32
57.42,-1.46,1.84,-1.45,1.84,-1.83,-2.19,-2.00,-3.30,-3.28,-3.30
58.00,-1.46,1.79,-1.46,1.79,-1.79,-2.17,-1.98,-3.26,-3.26,-3.26
58.58,-1.46,1.75,-1.47,1.75,-1.76,-2.15,-1.96,-3.22,-3.23,-3.21
59.16,-1.46,1.72,-1.46,1.72,-1.72,-2.13,-1.95,-3.19,-3.19,-3.18
59.76,-1.46,1.69,-1.46,1.69,-1.69,-2.11,-1.93,-3.15,-3.15,-3.16
60.35,-1.46,1.65,-1.46,1.66,-1.65,-2.09,-1.91,-3.12,-3.12,-3.11
60.96,-1.46,1.63,-1.46,1.63,-1.62,-2.07,-1.89,-3.08,-3.08,-3.10
61.57,-1.46,1.59,-1.46,1.59,-1.58,-2.05,-1.88,-3.05,-3.04,-3.05
62.18,-1.46,1.56,-1.46,1.55,-1.54,-2.04,-1.86,-3.01,-3.01,-3.03
62.80,-1.46,1.51,-1.48,1.51,-1.50,-2.02,-1.84,-2.97,-2.98,-2.97
63.43,-1.50,1.45,-1.49,1.46,-1.46,-2.00,-1.83,-2.96,-2.95,-2.96
64.07,-1.51,1.42,-1.51,1.42,-1.42,-1.99,-1.81,-2.93,-2.92,-2.94
64.71,-1.51,1.37,-1.52,1.38,-1.37,-1.97,-1.79,-2.88,-2.89,-2.88
65.35,-1.51,1.36,-1.52,1.34,-1.33,-1.96,-1.78,-2.84,-2.85,-2.87
66.01,-1.53,1.30,-1.53,1.30,-1.30,-1.95,-1.76,-2.83,-2.83,-2.83
66.67,-1.53,1.27,-1.53,1.27,-1.28,-1.93,-1.75,-2.81,-2.81,-2.81
67.33,-1.51,1.25,-1.52,1.25,-1.27,-1.92,-1.73,-2.79,-2.79,-2.77
68.01,-1.49,1.24,-1.48,1.26,-1.28,-1.91,-1.71,-2.77,-2.77,-2.74
68.69,-1.42,1.28,-1.43,1.28,-1.30,-1.90,-1.70,-2.73,-2.73,-2.71
69.37,-1.36,1.34,-1.36,1.33,-1.34,-1.88,-1.69,-2.70,-2.69,-2.70
70.07,-1.26,1.39,-1.27,1.39,-1.39,-1.87,-1.67,-2.65,-2.66,-2.65
70.77,-1.18,1.46,-1.19,1.45,-1.44,-1.86,-1.66,-2.63,-2.63,-2.64
71.48,-1.10,1.50,-1.09,1.52,-1.51,-1.86,-1.64,-2.61,-2.60,-2.61
72.19,-0.99,1.59,-1.00,1.58,-1.58,-1.85,-1.63,-2.57,-2.58,-2.58
72.91,-0.90,1.66,-0.91,1.65,-1.64,-1.84,-1.62,-2.55,-2.55,-2.56
73.64,-0.83,1.69,-0.82,1.71,-1.71,-1.83,-1.61,-2.55,-2.53,-2.52
74.38,-0.73,1.78,-0.74,1.76,-1.77,-1.82,-1.60,-2.51,-2.51,-2.52
75.12,-0.65,1.81,-0.65,1.82,-1.83,-1.82,-1.59,-2.48,-2.48,-2.46
75.87,-0.57,1.87,-0.57,1.88,-1.87,-1.81,-1.58,-2.44,-2.44,-2.45
76.63,-0.49,1.93,-0.49,1.93,-1.90,-1.80,-1.57,-2.40,-2.39,-2.42
77.40,-0.42,1.96,-0.43,1.96,-1.93,-1.80,-1.56,-2.35,-2.36,-2.38
78.17,-0.38,1.99,-0.39,1.97,-1.94,-1.80,-1.56,-2.33,-2.34,-2.37
78.95,-0.38,1.94,-0.38,1.95,-1.95,-1.79,-1.55,-2.34,-2.34,-2.32
79.74,-0.38,1.94,-0.38,1.94,-1.96,-1.79,-1.55,-2.35,-2.34,-2.32
80.54,-0.36,1.92,-0.36,1.93,-1.97,-1.78,-1.55,-2.33,-2.32,-2.28
81.35,-0.31,1.97,-0.31,1.95,-1.97,-1.78,-1.55,-2.28,-2.29,-2.28
82.16,-0.26,1.97,-0.26,1.98,-1.98,-1.78,-1.54,-2.24,-2.24,-2.23
82.98,-0.20,2.01,-0.21,2.00,-1.98,-1.78,-1.54,-2.19,-2.20,-2.21
83.81,-0.17,2.01,-0.17,2.01,-2.00,-1.78,-1.55,-2.17,-2.17,-2.19
84.65,-0.14,2.00,-0.14,2.02,-2.01,-1.78,-1.55,-2.15,-2.15,-2.15
85.50,-0.11,2.03,-0.11,2.02,-2.02,-1.78,-1.55,-2.14,-2.14,-2.14
86.35,-0.08,2.03,-0.09,2.03,-2.03,-1.78,-1.56,-2.12,-2.12,-2.12
87.22,-0.05,2.04,-0.05,2.04,-2.04,-1.78,-1.56,-2.09,-2.09,-2.09
88.09,-0.03,2.04,-0.03,2.04,-2.04,-1.78,-1.57,-2.08,-2.07,-2.08
88.97,0.01,2.05,-0.01,2.05,-2.05,-1.78,-1.58,-2.04,-2.06,-2.04
89.86,0.01,2.05,0.02,2.05,-2.06,-1.78,-1.59,-2.05,-2.04,-2.05
90.76,0.05,2.06,0.04,2.06,-2.06,-1.79,-1.60,-2.02,-2.02,-2.01
91.66,0.07,2.07,0.06,2.07,-2.07,-1.79,-1.61,-2.01,-2.01,-2.00
92.58,0.10,2.10,0.09,2.08,-2.08,-1.79,-1.63,-1.98,-1.98,-2.01
93.51,0.10,2.06,0.11,2.08,-2.08,-1.79,-1.64,-1.98,-1.97,-1.96
94.44,0.14,2.09,0.13,2.09,-2.08,-1.80,-1.66,-1.94,-1.95,-1.95
95.39,0.14,2.09,0.13,2.08,-2.08,-1.80,-1.67,-1.94,-1.94,-1.95
96.34,0.14,2.09,0.14,2.08,-2.07,-1.81,-1.69,-1.94,-1.93,-1.96
97.30,0.14,2.06,0.13,2.06,-2.07,-1.81,-1.71,-1.93,-1.94,-1.93
98.28,0.14,2.04,0.14,2.05,-2.06,-1.82,-1.73,-1.93,-1.93,-1.90
99.26,0.14,2.04,0.15,2.05,-2.06,-1.82,-1.75,-1.92,-1.91,-1.90
100.25,0.18,2.08,0.16,2.06,-2.06,-1.83,-1.77,-1.88,-1.90,-1.90
101.25,0.18,2.07,0.17,2.06,-2.05,-1.83,-1.79,-1.88,-1.88,-1.89
102.27,0.18,2.04,0.19,2.06,-2.05,-1.84,-1.81,-1.88,-1.87,-1.86
103.29,0.20,2.06,0.20,2.06,-2.06,-1.84,-1.83,-1.86,-1.86,-1.86
104.32,0.23,2.09,0.21,2.05,-2.06,-1.85,-1.85,-1.83,-1.85,-1.86
105.37,0.23,2.05,0.23,2.06,-2.06,-1.85,-1.88,-1.84,-1.83,-1.82
106.42,0.23,2.03,0.24,2.06,-2.06,-1.86,-1.90,-1.84,-1.82,-1.81
107.48,0.27,2.08,0.25,2.06,-2.06,-1.87,-1.92,-1.80,-1.81,-1.82
108.56,0.27,2.08,0.27,2.06,-2.06,-1.87,-1.94,-1.79,-1.79,-1.82
109.64,0.27,2.03,0.28,2.07,-2.06,-1.88,-1.96,-1.79,-1.78,-1.77
110.74,0.31,2.07,0.29,2.06,-2.06,-1.88,-1.98,-1.75,-1.76,-1.76
111.85,0.31,2.07,0.30,2.05,-2.05,-1.89,-2.00,-1.75,-1.75,-1.76
112.97,0.31,2.03,0.31,2.05,-2.05,-1.89,-2.02,-1.74,-1.74,-1.72
114.10,0.31,2.03,0.31,2.04,-2.04,-1.90,-2.03,-1.74,-1.73,-1.72
115.24,0.33,2.05,0.33,2.04,-2.04,-1.90,-2.05,-1.71,-1.71,-1.72
116.39,0.36,2.03,0.35,2.03,-2.03,-1.90,-2.06,-1.67,-1.68,-1.68
117.55,0.36,2.03,0.36,2.02,-2.02,-1.91,-2.07,-1.66,-1.66,-1.67
118.73,0.36,1.99,0.36,2.00,-2.00,-1.91,-2.08,-1.64,-1.64,-1.63
119.92,0.36,1.98,0.36,1.99,-1.98,-1.91,-2.09,-1.62,-1.62,-1.62
121.12,0.36,1.98,0.35,1.96,-1.95,-1.92,-2.10,-1.60,-1.60,-1.63
122.33,0.36,1.94,0.34,1.93,-1.93,-1.92,-2.10,-1.57,-1.59,-1.58
123.55,0.31,1.88,0.32,1.89,-1.89,-1.92,-2.10,-1.59,-1.57,-1.58
124.79,0.31,1.85,0.31,1.86,-1.86,-1.92,-2.10,-1.56,-1.55,-1.54
126.03,0.31,1.83,0.29,1.83,-1.84,-1.92,-2.09,-1.53,-1.54,-1.53
127.29,0.29,1.82,0.28,1.80,-1.81,-1.92,-2.09,-1.53,-1.53,-1.53
128.57,0.27,1.75,0.28,1.77,-1.79,-1.92,-2.08,-1.52,-1.51,-1.49
129.85,0.27,1.75,0.28,1.75,-1.76,-1.92,-2.07,-1.50,-1.49,-1.48
131.15,0.31,1.75,0.29,1.75,-1.74,-1.92,-2.05,-1.44,-1.45,-1.44
132.46,0.31,1.75,0.31,1.74,-1.72,-1.91,-2.04,-1.41,-1.41,-1.45
133.79,0.31,1.72,0.31,1.73,-1.70,-1.91,-2.02,-1.39,-1.39,-1.42
135.12,0.31,1.70,0.29,1.69,-1.68,-1.90,-2.00,-1.37,-1.39,-1.39
136.48,0.27,1.65,0.28,1.65,-1.66,-1.90,-1.98,-1.40,-1.38,-1.38
137.84,0.27,1.61,0.28,1.63,-1.65,-1.89,-1.96,-1.38,-1.37,-1.34
139.22,0.31,1.65,0.29,1.62,-1.64,-1.89,-1.93,-1.33,-1.35,-1.34
140.61,0.31,1.61,0.31,1.63,-1.63,-1.88,-1.91,-1.32,-1.32,-1.30
142.02,0.34,1.63,0.33,1.63,-1.63,-1.87,-1.88,-1.29,-1.29,-1.30
143.44,0.36,1.65,0.35,1.63,-1.63,-1.86,-1.85,-1.27,-1.28,-1.30
144.87,0.37,1.62,0.37,1.64,-1.63,-1.85,-1.82,-1.27,-1.26,-1.25
146.32,0.40,1.65,0.39,1.64,-1.64,-1.84,-1.80,-1.24,-1.25,-1.25
147.78,0.40,1.64,0.41,1.64,-1.64,-1.83,-1.77,-1.24,-1.23,-1.25
149.26,0.44,1.64,0.43,1.65,-1.64,-1.82,-1.74,-1.20,-1.21,-1.20
150.75,0.44,1.64,0.43,1.64,-1.63,-1.81,-1.71,-1.19,-1.20,-1.21
152.26,0.44,1.64,0.44,1.63,-1.62,-1.79,-1.68,-1.19,-1.18,-1.20
153.78,0.44,1.60,0.44,1.62,-1.61,-1.78,-1.65,-1.18,-1.18,-1.17
155.32,0.44,1.59,0.44,1.59,-1.60,-1.77,-1.62,-1.16,-1.16,-1.16
156.88,0.44,1.59,0.43,1.58,-1.59,-1.75,-1.59,-1.15,-1.15,-1.15
158.44,0.44,1.55,0.44,1.57,-1.57,-1.74,-1.56,-1.14,-1.13,-1.11
160.03,0.45,1.56,0.45,1.55,-1.56,-1.72,-1.54,-1.11,-1.11,-1.11
161.63,0.47,1.55,0.46,1.55,-1.55,-1.70,-1.51,-1.08,-1.09,-1.09
163.24,0.47,1.53,0.47,1.54,-1.53,-1.69,-1.48,-1.07,-1.07,-1.07
164.88,0.47,1.53,0.47,1.52,-1.52,-1.67,-1.46,-1.05,-1.05,-1.07
166.53,0.47,1.49,0.47,1.51,-1.50,-1.65,-1.43,-1.04,-1.04,-1.02
168.19,0.47,1.49,0.47,1.49,-1.48,-1.63,-1.41,-1.02,-1.01,-1.02
169.87,0.47,1.49,0.46,1.47,-1.46,-1.61,-1.39,-0.99,-1.00,-1.02
171.57,0.47,1.44,0.46,1.45,-1.44,-1.60,-1.37,-0.97,-0.98,-0.97
173.29,0.44,1.41,0.45,1.42,-1.42,-1.58,-1.35,-0.99,-0.98,-0.98
175.02,0.44,1.41,0.44,1.39,-1.41,-1.56,-1.33,-0.97,-0.97,-0.97
176.77,0.44,1.36,0.44,1.38,-1.39,-1.54,-1.31,-0.96,-0.96,-0.92
178.54,0.45,1.37,0.45,1.37,-1.38,-1.52,-1.29,-0.93,-0.93,-0.92
180.32,0.47,1.39,0.47,1.37,-1.37,-1.50,-1.27,-0.90,-0.90,-0.92
182.13,0.49,1.37,0.48,1.38,-1.36,-1.48,-1.26,-0.88,-0.88,-0.88
183.95,0.49,1.36,0.49,1.37,-1.35,-1.46,-1.24,-0.87,-0.87,-0.88
185.79,0.49,1.37,0.49,1.35,-1.35,-1.44,-1.23,-0.86,-0.86,-0.88
187.65,0.49,1.32,0.49,1.33,-1.34,-1.42,-1.22,-0.85,-0.85,-0.84
189.52,0.49,1.31,0.49,1.33,-1.33,-1.40,-1.21,-0.84,-0.84,-0.83
191.42,0.49,1.32,0.49,1.31,-1.32,-1.38,-1.20,-0.83,-0.83,-0.83
193.33,0.49,1.32,0.48,1.30,-1.31,-1.36,-1.19,-0.82,-0.82,-0.83
195.27,0.49,1.27,0.49,1.29,-1.29,-1.34,-1.18,-0.81,-0.81,-0.79
197.22,0.49,1.27,0.49,1.28,-1.28,-1.32,-1.17,-0.80,-0.79,-0.79
199.19,0.51,1.29,0.50,1.27,-1.27,-1.30,-1.16,-0.76,-0.77,-0.79
201.18,0.51,1.27,0.50,1.26,-1.26,-1.28,-1.15,-0.75,-0.76,-0.77
203.19,0.50,1.23,0.50,1.25,-1.25,-1.26,-1.15,-0.75,-0.75,-0.74
205.23,0.49,1.22,0.49,1.23,-1.24,-1.24,-1.14,-0.75,-0.75,-0.74
207.28,0.49,1.23,0.49,1.22,-1.22,-1.22,-1.14,-0.74,-0.74,-0.75
209.35,0.49,1.21,0.49,1.21,-1.21,-1.20,-1.13,-0.72,-0.72,-0.73
211.44,0.49,1.18,0.49,1.20,-1.20,-1.18,-1.13,-0.71,-0.71,-0.70
213.56,0.49,1.18,0.49,1.18,-1.18,-1.16,-1.12,-0.70,-0.70,-0.69
215.69,0.49,1.18,0.49,1.16,-1.17,-1.14,-1.12,-0.68,-0.68,-0.69
217.85,0.49,1.15,0.49,1.15,-1.15,-1.12,-1.11,-0.66,-0.66,-0.66
220.03,0.49,1.12,0.49,1.14,-1.13,-1.10,-1.11,-0.65,-0.64,-0.64
222.23,0.49,1.13,0.48,1.12,-1.11,-1.08,-1.11,-0.63,-0.63,-0.65
224.45,0.47,1.11,0.47,1.10,-1.09,-1.06,-1.10,-0.63,-0.63,-0.64
226.70,0.45,1.07,0.45,1.07,-1.08,-1.05,-1.10,-0.63,-0.63,-0.62
228.96,0.44,1.04,0.44,1.05,-1.06,-1.03,-1.09,-0.63,-0.62,-0.61
231.25,0.44,1.04,0.43,1.04,-1.05,-1.01,-1.09,-0.61,-0.61,-0.60
233.57,0.44,1.03,0.44,1.03,-1.03,-0.99,-1.08,-0.60,-0.60,-0.60
235.90,0.44,1.02,0.44,1.02,-1.02,-0.98,-1.08,-0.58,-0.58,-0.58
238.26,0.45,1.00,0.44,1.01,-1.00,-0.96,-1.07,-0.56,-0.56,-0.55
240.64,0.45,1.00,0.45,1.00,-0.99,-0.94,-1.07,-0.54,-0.54,-0.56
243.05,0.44,0.99,0.44,0.99,-0.97,-0.93,-1.06,-0.54,-0.53,-0.55
245.48,0.44,0.99,0.42,0.96,-0.95,-0.91,-1.05,-0.52,-0.53,-0.56
247.93,0.40,0.90,0.41,0.93,-0.93,-0.90,-1.04,-0.54,-0.52,-0.50
250.41,0.40,0.90,0.40,0.90,-0.91,-0.88,-1.03,-0.51,-0.51,-0.51
252.92,0.40,0.90,0.38,0.88,-0.89,-0.86,-1.02,-0.49,-0.51,-0.50
255.45,0.36,0.86,0.37,0.87,-0.87,-0.85,-1.01,-0.51,-0.50,-0.51
258.00,0.36,0.86,0.36,0.85,-0.86,-0.84,-1.00,-0.50,-0.50,-0.50
260.58,0.36,0.83,0.36,0.83,-0.85,-0.82,-0.98,-0.49,-0.49,-0.47
263.19,0.38,0.83,0.37,0.84,-0.85,-0.81,-0.97,-0.47,-0.48,-0.46
265.82,0.38,0.84,0.38,0.84,-0.84,-0.79,-0.96,-0.47,-0.46,-0.46
268.48,0.40,0.86,0.39,0.85,-0.84,-0.78,-0.94,-0.44,-0.45,-0.46
271.16,0.40,0.85,0.40,0.86,-0.84,-0.76,-0.92,-0.44,-0.44,-0.46
273.87,0.40,0.86,0.40,0.85,-0.84,-0.75,-0.91,-0.44,-0.44,-0.46
276.61,0.40,0.83,0.40,0.83,-0.83,-0.74,-0.89,-0.44,-0.44,-0.44
279.38,0.40,0.80,0.40,0.82,-0.83,-0.73,-0.87,-0.43,-0.43,-0.41
282.17,0.40,0.81,0.40,0.81,-0.82,-0.71,-0.86,-0.42,-0.42,-0.41
284.99,0.40,0.81,0.40,0.81,-0.81,-0.70,-0.84,-0.41,-0.41,-0.41
287.84,0.40,0.81,0.40,0.81,-0.80,-0.69,-0.82,-0.40,-0.40,-0.42
290.72,0.40,0.81,0.40,0.80,-0.79,-0.68,-0.80,-0.39,-0.39,-0.41
293.63,0.40,0.79,0.40,0.79,-0.78,-0.66,-0.78,-0.39,-0.39,-0.39
