frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.77,-2.33,-8.92,-2.33,-8.91,6.00,5.99,6.36,3.67,3.67,6.59
28.05,-2.29,-8.88,-2.30,-8.89,6.00,6.01,6.48,3.71,3.70,6.59
28.33,-2.28,-8.87,-2.28,-8.87,6.00,6.04,6.59,3.72,3.72,6.59
28.62,-2.24,-8.84,-2.24,-8.84,6.00,6.06,6.70,3.76,3.76,6.60
28.90,-2.20,-8.80,-2.21,-8.81,6.00,6.08,6.80,3.80,3.79,6.59
29.19,-2.18,-8.78,-2.18,-8.77,6.00,6.10,6.89,3.82,3.82,6.59
29.48,-2.14,-8.74,-2.14,-8.73,6.00,6.12,6.98,3.86,3.86,6.59
29.78,-2.09,-8.69,-2.10,-8.69,6.00,6.15,7.05,3.91,3.90,6.59
30.08,-2.05,-8.65,-2.05,-8.64,6.00,6.17,7.12,3.95,3.95,6.59
30.38,-2.00,-8.59,-2.01,-8.60,6.00,6.19,7.18,4.00,3.99,6.59
30.68,-1.96,-8.55,-1.96,-8.55,6.00,6.21,7.23,4.04,4.04,6.59
30.99,-1.91,-8.50,-1.92,-8.50,6.00,6.23,7.27,4.09,4.08,6.59
31.30,-1.87,-8.46,-1.87,-8.47,6.00,6.25,7.30,4.13,4.13,6.59
31.61,-1.83,-8.43,-1.83,-8.43,6.00,6.26,7.31,4.17,4.17,6.60
31.93,-1.80,-8.40,-1.81,-8.39,6.00,6.28,7.32,4.20,4.19,6.59
32.24,-1.77,-8.34,-1.78,-8.35,6.00,6.30,7.32,4.23,4.22,6.56
32.57,-1.76,-8.31,-1.75,-8.30,6.00,6.32,7.31,4.24,4.25,6.54
32.89,-1.72,-8.26,-1.72,-8.26,6.00,6.34,7.28,4.28,4.28,6.54
33.22,-1.68,-8.22,-1.69,-8.22,6.00,6.35,7.25,4.32,4.31,6.54
33.55,-1.65,-8.19,-1.66,-8.19,6.00,6.37,7.22,4.35,4.34,6.54
33.89,-1.64,-8.14,-1.64,-8.15,6.00,6.38,7.17,4.36,4.36,6.49
34.23,-1.64,-8.14,-1.63,-8.13,6.00,6.40,7.12,4.36,4.37,6.49
34.57,-1.59,-8.09,-1.60,-8.09,6.00,6.42,7.06,4.41,4.40,6.49
34.92,-1.57,-8.06,-1.58,-8.05,6.00,6.43,7.00,4.43,4.42,6.49
35.27,-1.54,-7.99,-1.54,-8.01,6.00,6.44,6.93,4.46,4.46,6.45
35.62,-1.51,-7.97,-1.51,-7.96,6.00,6.46,6.86,4.49,4.49,6.46
35.97,-1.46,-7.92,-1.47,-7.92,6.00,6.47,6.79,4.54,4.53,6.45
36.33,-1.43,-7.88,-1.44,-7.89,6.00,6.48,6.72,4.57,4.56,6.45
36.70,-1.42,-7.87,-1.41,-7.86,6.00,6.50,6.64,4.58,4.59,6.45
37.06,-1.38,-7.83,-1.39,-7.84,6.00,6.51,6.57,4.62,4.61,6.45
37.43,-1.36,-7.82,-1.36,-7.81,6.00,6.52,6.49,4.64,4.64,6.45
37.81,-1.33,-7.79,-1.33,-7.78,6.00,6.53,6.42,4.67,4.67,6.45
38.19,-1.30,-7.75,-1.31,-7.76,6.00,6.54,6.34,4.70,4.69,6.45
38.57,-1.27,-7.72,-1.28,-7.73,6.00,6.55,6.27,4.73,4.72,6.45
38.95,-1.25,-7.71,-1.25,-7.70,6.00,6.56,6.20,4.75,4.75,6.45
39.34,-1.22,-7.67,-1.23,-7.68,6.00,6.57,6.13,4.78,4.77,6.45
39.74,-1.20,-7.65,-1.21,-7.65,6.00,6.58,6.07,4.80,4.79,6.45
40.14,-1.20,-7.61,-1.19,-7.61,6.00,6.59,6.00,4.80,4.81,6.40
40.54,-1.16,-7.55,-1.18,-7.56,6.00,6.60,5.94,4.84,4.82,6.39
40.94,-1.16,-7.51,-1.16,-7.51,6.00,6.60,5.89,4.84,4.84,6.35
41.35,-1.15,-7.46,-1.15,-7.46,6.00,6.61,5.84,4.85,4.85,6.30
41.76,-1.12,-7.39,-1.13,-7.40,6.00,6.62,5.79,4.88,4.87,6.27
42.18,-1.12,-7.34,-1.12,-7.32,6.00,6.62,5.74,4.88,4.88,6.22
42.60,-1.09,-7.23,-1.10,-7.25,6.00,6.63,5.70,4.91,4.90,6.14
43.03,-1.07,-7.16,-1.07,-7.16,6.00,6.64,5.67,4.93,4.93,6.09
43.46,-1.04,-7.08,-1.04,-7.06,6.00,6.64,5.63,4.96,4.96,6.03
43.90,-0.99,-6.94,-1.01,-6.96,6.00,6.65,5.61,5.01,4.99,5.95
44.33,-0.99,-6.86,-0.98,-6.85,6.00,6.65,5.58,5.01,5.02,5.86
44.78,-0.94,-6.72,-0.96,-6.74,6.00,6.65,5.56,5.06,5.04,5.78
45.23,-0.94,-6.64,-0.94,-6.63,6.00,6.66,5.55,5.06,5.06,5.69
45.68,-0.94,-6.52,-0.93,-6.52,6.01,6.66,5.54,5.07,5.08,5.58
46.13,-0.90,-6.41,-0.92,-6.42,6.01,6.66,5.53,5.11,5.10,5.50
46.60,-0.90,-6.31,-0.91,-6.31,6.01,6.66,5.53,5.11,5.10,5.41
47.06,-0.90,-6.22,-0.90,-6.21,6.00,6.67,5.53,5.09,5.10,5.31
47.53,-0.90,-6.12,-0.90,-6.12,5.98,6.67,5.53,5.07,5.07,5.22
48.01,-0.90,-6.03,-0.90,-6.03,5.95,6.67,5.54,5.04,5.05,5.13
48.49,-0.90,-5.94,-0.90,-5.94,5.91,6.67,5.55,5.00,5.01,5.03
48.97,-0.90,-5.86,-0.91,-5.86,5.86,6.67,5.57,4.96,4.95,4.96
49.46,-0.93,-5.78,-0.93,-5.79,5.81,6.67,5.59,4.88,4.88,4.85
49.96,-0.96,-5.75,-0.96,-5.74,5.76,6.67,5.61,4.80,4.80,4.78
50.46,-0.99,-5.70,-1.00,-5.69,5.71,6.66,5.63,4.72,4.71,4.70
50.96,-1.03,-5.66,-1.03,-5.66,5.66,6.66,5.66,4.63,4.63,4.63
51.47,-1.07,-5.63,-1.07,-5.64,5.63,6.66,5.69,4.56,4.56,4.56
51.99,-1.10,-5.62,-1.11,-5.62,5.61,6.66,5.72,4.51,4.51,4.52
52.51,-1.14,-5.60,-1.14,-5.60,5.61,6.65,5.75,4.46,4.46,4.46
53.03,-1.18,-5.60,-1.19,-5.60,5.61,6.65,5.79,4.43,4.42,4.41
53.56,-1.24,-5.60,-1.24,-5.61,5.62,6.65,5.82,4.38,4.38,4.35
54.10,-1.30,-5.66,-1.30,-5.64,5.65,6.64,5.86,4.34,4.35,4.35
54.64,-1.34,-5.69,-1.35,-5.69,5.68,6.64,5.90,4.34,4.34,4.34
55.18,-1.38,-5.74,-1.39,-5.74,5.73,6.63,5.93,4.35,4.34,4.35
55.74,-1.42,-5.77,-1.41,-5.76,5.78,6.63,5.97,4.36,4.37,4.35
56.29,-1.42,-5.81,-1.43,-5.81,5.83,6.62,6.01,4.41,4.40,4.39
56.86,-1.42,-5.84,-1.44,-5.87,5.88,6.61,6.04,4.46,4.44,4.42
57.42,-1.46,-5.97,-1.45,-5.95,5.92,6.61,6.07,4.46,4.47,4.51
58.00,-1.46,-6.05,-1.46,-6.04,5.96,6.60,6.10,4.49,4.49,4.58
58.58,-1.46,-6.13,-1.47,-6.13,5.98,6.59,6.13,4.52,4.51,4.67
59.16,-1.46,-6.20,-1.46,-6.22,6.00,6.58,6.15,4.54,4.54,4.74
59.76,-1.46,-6.32,-1.46,-6.31,6.01,6.58,6.17,4.55,4.55,4.85
60.35,-1.46,-6.39,-1.46,-6.40,6.01,6.57,6.19,4.55,4.55,4.93
60.96,-1.46,-6.49,-1.46,-6.49,6.01,6.56,6.20,4.55,4.55,5.02
61.57,-1.46,-6.58,-1.46,-6.58,6.00,6.55,6.21,4.54,4.54,5.12
62.18,-1.46,-6.68,-1.46,-6.68,6.00,6.54,6.21,4.54,4.54,5.22
62.80,-1.46,-6.76,-1.48,-6.78,6.00,6.53,6.21,4.54,4.52,5.30
63.43,-1.50,-6.91,-1.49,-6.89,6.00,6.52,6.21,4.50,4.51,5.40
64.07,-1.51,-7.00,-1.51,-6.99,6.00,6.51,6.20,4.49,4.49,5.49
64.71,-1.51,-7.09,-1.52,-7.10,6.00,6.50,6.19,4.49,4.48,5.58
65.35,-1.51,-7.19,-1.52,-7.20,6.00,6.48,6.17,4.49,4.48,5.68
66.01,-1.53,-7.32,-1.53,-7.30,6.00,6.47,6.15,4.47,4.47,5.79
66.67,-1.53,-7.39,-1.53,-7.40,6.00,6.46,6.13,4.47,4.47,5.85
67.33,-1.51,-7.48,-1.52,-7.48,6.00,6.45,6.10,4.49,4.48,5.96
68.01,-1.49,-7.55,-1.48,-7.53,6.00,6.43,6.07,4.51,4.52,6.05
68.69,-1.42,-7.56,-1.43,-7.57,6.00,6.42,6.04,4.58,4.57,6.13
69.37,-1.36,-7.60,-1.36,-7.59,6.00,6.41,6.00,4.64,4.64,6.24
70.07,-1.26,-7.59,-1.27,-7.61,6.00,6.39,5.97,4.74,4.73,6.33
70.77,-1.18,-7.62,-1.19,-7.62,6.00,6.38,5.93,4.82,4.81,6.44
71.48,-1.10,-7.63,-1.09,-7.62,6.00,6.37,5.89,4.90,4.91,6.52
72.19,-0.99,-7.62,-1.00,-7.64,6.00,6.35,5.86,5.01,5.00,6.63
72.91,-0.90,-7.64,-0.91,-7.63,6.00,6.34,5.82,5.10,5.09,6.74
73.64,-0.83,-7.62,-0.82,-7.62,6.00,6.32,5.78,5.17,5.18,6.79
74.38,-0.73,-7.58,-0.74,-7.58,6.00,6.31,5.75,5.27,5.26,6.85
75.12,-0.65,-7.52,-0.65,-7.52,6.00,6.29,5.72,5.35,5.35,6.87
75.87,-0.57,-7.45,-0.57,-7.44,6.00,6.28,5.68,5.43,5.43,6.87
76.63,-0.49,-7.37,-0.49,-7.37,6.00,6.26,5.65,5.51,5.51,6.88
77.40,-0.42,-7.29,-0.43,-7.30,6.00,6.24,5.63,5.58,5.57,6.87
78.17,-0.38,-7.25,-0.39,-7.26,6.00,6.23,5.60,5.62,5.61,6.87
78.95,-0.38,-7.25,-0.38,-7.25,6.00,6.21,5.58,5.62,5.62,6.87
79.74,-0.38,-7.26,-0.38,-7.25,6.00,6.19,5.56,5.62,5.62,6.87
80.54,-0.36,-7.26,-0.36,-7.26,6.00,6.18,5.54,5.64,5.64,6.90
81.35,-0.31,-7.25,-0.31,-7.26,6.00,6.16,5.53,5.69,5.69,6.94
82.16,-0.26,-7.28,-0.26,-7.28,6.00,6.14,5.52,5.74,5.74,7.02
82.98,-0.20,-7.29,-0.21,-7.31,6.00,6.13,5.52,5.80,5.79,7.09
83.81,-0.17,-7.35,-0.17,-7.34,6.00,6.11,5.51,5.83,5.83,7.18
84.65,-0.14,-7.38,-0.14,-7.37,6.00,6.09,5.52,5.86,5.86,7.23
85.50,-0.11,-7.39,-0.11,-7.40,6.00,6.08,5.52,5.89,5.89,7.28
86.35,-0.08,-7.42,-0.09,-7.41,6.00,6.06,5.53,5.92,5.91,7.33
87.22,-0.05,-7.39,-0.05,-7.40,6.00,6.04,5.55,5.95,5.95,7.34
88.09,-0.03,-7.42,-0.03,-7.41,6.00,6.02,5.57,5.97,5.97,7.39
88.97,0.01,-7.39,-0.01,-7.41,6.00,6.01,5.59,6.01,5.99,7.40
89.86,0.01,-7.45,0.02,-7.43,6.00,5.99,5.62,6.01,6.02,7.45
90.76,0.05,-7.46,0.04,-7.47,6.00,5.97,5.65,6.05,6.04,7.51
91.66,0.07,-7.53,0.06,-7.53,6.00,5.96,5.69,6.07,6.06,7.59
92.58,0.10,-7.61,0.09,-7.61,6.00,5.94,5.73,6.10,6.09,7.70
93.51,0.10,-7.73,0.11,-7.72,6.00,5.93,5.77,6.10,6.11,7.83
94.44,0.14,-7.82,0.13,-7.84,6.00,5.91,5.82,6.14,6.13,7.96
95.39,0.14,-7.99,0.13,-7.98,6.00,5.89,5.87,6.14,6.13,8.12
96.34,0.14,-8.14,0.14,-8.14,6.00,5.88,5.92,6.14,6.14,8.27
97.30,0.14,-8.30,0.13,-8.30,6.00,5.86,5.98,6.14,6.13,8.44
98.28,0.14,-8.45,0.14,-8.44,6.00,5.85,6.04,6.14,6.14,8.59
99.26,0.14,-8.57,0.15,-8.57,6.00,5.83,6.11,6.14,6.15,8.71
100.25,0.18,-8.69,0.16,-8.69,6.00,5.82,6.18,6.18,6.16,8.87
101.25,0.18,-8.78,0.17,-8.80,6.00,5.81,6.25,6.18,6.17,8.96
102.27,0.18,-8.91,0.19,-8.89,6.00,5.79,6.32,6.18,6.19,9.09
103.29,0.20,-8.97,0.20,-8.97,6.00,5.78,6.39,6.20,6.20,9.17
104.32,0.23,-9.04,0.21,-9.05,6.00,5.77,6.47,6.23,6.21,9.26
105.37,0.23,-9.11,0.23,-9.10,6.00,5.76,6.54,6.23,6.23,9.33
106.42,0.23,-9.18,0.24,-9.16,6.00,5.75,6.62,6.23,6.24,9.40
107.48,0.27,-9.19,0.25,-9.21,6.00,5.74,6.69,6.27,6.25,9.45
108.56,0.27,-9.24,0.27,-9.24,6.00,5.73,6.76,6.27,6.27,9.50
109.64,0.27,-9.28,0.28,-9.26,6.00,5.72,6.84,6.27,6.28,9.55
110.74,0.31,-9.28,0.29,-9.29,6.00,5.72,6.91,6.31,6.29,9.59
111.85,0.31,-9.30,0.30,-9.30,6.00,5.71,6.97,6.31,6.30,9.61
112.97,0.31,-9.30,0.31,-9.30,6.00,5.71,7.03,6.31,6.31,9.61
114.10,0.31,-9.30,0.31,-9.30,6.00,5.70,7.09,6.31,6.31,9.61
115.24,0.33,-9.29,0.33,-9.28,6.00,5.70,7.14,6.33,6.33,9.61
116.39,0.36,-9.26,0.35,-9.26,6.00,5.70,7.19,6.36,6.35,9.61
117.55,0.36,-9.24,0.36,-9.24,6.00,5.70,7.22,6.36,6.36,9.60
118.73,0.36,-9.21,0.36,-9.21,6.00,5.70,7.25,6.36,6.36,9.57
119.92,0.36,-9.17,0.36,-9.17,6.00,5.71,7.28,6.36,6.36,9.52
121.12,0.36,-9.14,0.35,-9.14,6.00,5.71,7.29,6.36,6.35,9.49
122.33,0.36,-9.09,0.34,-9.11,6.00,5.72,7.29,6.36,6.34,9.45
123.55,0.31,-9.10,0.32,-9.08,6.00,5.73,7.29,6.31,6.32,9.40
124.79,0.31,-9.03,0.31,-9.03,6.00,5.74,7.27,6.31,6.31,9.34
126.03,0.31,-8.97,0.29,-8.98,6.00,5.75,7.24,6.31,6.29,9.27
127.29,0.29,-8.90,0.28,-8.91,6.00,5.76,7.20,6.29,6.28,9.19
128.57,0.27,-8.85,0.28,-8.83,6.00,5.78,7.16,6.27,6.28,9.11
129.85,0.27,-8.75,0.28,-8.75,6.00,5.80,7.10,6.27,6.28,9.02
131.15,0.31,-8.63,0.29,-8.65,6.00,5.81,7.03,6.31,6.29,8.94
132.46,0.31,-8.55,0.31,-8.53,6.00,5.83,6.96,6.31,6.31,8.85
133.79,0.31,-8.44,0.31,-8.44,6.00,5.86,6.87,6.31,6.31,8.74
135.12,0.31,-8.32,0.29,-8.35,6.00,5.88,6.78,6.31,6.29,8.63
136.48,0.27,-8.28,0.28,-8.26,6.00,5.91,6.68,6.27,6.28,8.55
137.84,0.27,-8.17,0.28,-8.16,6.00,5.93,6.58,6.27,6.28,8.44
139.22,0.31,-8.04,0.29,-8.06,6.00,5.96,6.46,6.31,6.29,8.35
140.61,0.31,-7.93,0.31,-7.94,6.00,5.99,6.35,6.31,6.31,8.24
142.02,0.34,-7.85,0.33,-7.84,6.00,6.02,6.23,6.34,6.33,8.18
143.44,0.36,-7.75,0.35,-7.75,6.00,6.05,6.10,6.36,6.35,8.10
144.87,0.37,-7.65,0.37,-7.66,6.00,6.07,5.98,6.37,6.37,8.02
146.32,0.40,-7.55,0.39,-7.56,6.00,6.10,5.85,6.40,6.39,7.95
147.78,0.40,-7.47,0.41,-7.45,6.00,6.13,5.72,6.40,6.41,7.86
149.26,0.44,-7.34,0.43,-7.35,6.00,6.15,5.59,6.44,6.43,7.78
150.75,0.44,-7.24,0.43,-7.24,6.00,6.18,5.46,6.44,6.43,7.67
152.26,0.44,-7.14,0.44,-7.14,6.00,6.20,5.33,6.44,6.44,7.58
153.78,0.44,-7.04,0.44,-7.04,6.00,6.21,5.20,6.44,6.44,7.48
155.32,0.44,-6.94,0.44,-6.94,6.00,6.22,5.07,6.44,6.44,7.37
156.88,0.44,-6.84,0.43,-6.84,6.00,6.23,4.94,6.44,6.43,7.28
158.44,0.44,-6.73,0.44,-6.74,6.00,6.22,4.81,6.44,6.44,7.17
160.03,0.45,-6.65,0.45,-6.64,6.00,6.22,4.69,6.45,6.45,7.10
161.63,0.47,-6.54,0.46,-6.55,6.00,6.20,4.56,6.47,6.46,7.01
163.24,0.47,-6.47,0.47,-6.46,6.01,6.18,4.44,6.47,6.47,6.93
164.88,0.47,-6.37,0.47,-6.38,6.02,6.14,4.32,6.48,6.48,6.84
166.53,0.47,-6.31,0.47,-6.29,6.02,6.10,4.20,6.49,6.49,6.78
168.19,0.47,-6.20,0.47,-6.21,6.02,6.05,4.09,6.49,6.49,6.67
169.87,0.47,-6.13,0.46,-6.14,6.01,5.99,3.98,6.47,6.47,6.60
171.57,0.47,-6.07,0.46,-6.06,5.98,5.93,3.87,6.44,6.43,6.53
173.29,0.44,-6.00,0.45,-5.99,5.93,5.85,3.76,6.37,6.37,6.43
175.02,0.44,-5.90,0.44,-5.90,5.86,5.76,3.66,6.30,6.30,6.34
176.77,0.44,-5.80,0.44,-5.79,5.78,5.67,3.55,6.22,6.22,6.23
178.54,0.45,-5.67,0.45,-5.67,5.68,5.57,3.46,6.13,6.13,6.12
180.32,0.47,-5.54,0.47,-5.54,5.57,5.46,3.36,6.03,6.03,6.01
182.13,0.49,-5.41,0.48,-5.42,5.44,5.35,3.26,5.93,5.92,5.90
183.95,0.49,-5.30,0.49,-5.29,5.31,5.23,3.17,5.79,5.80,5.78
185.79,0.49,-5.17,0.49,-5.17,5.17,5.11,3.08,5.66,5.66,5.66
187.65,0.49,-5.05,0.49,-5.04,5.04,4.98,3.00,5.53,5.53,5.54
189.52,0.49,-4.92,0.49,-4.91,4.91,4.85,2.91,5.39,5.39,5.40
191.42,0.49,-4.76,0.49,-4.78,4.77,4.72,2.83,5.26,5.26,5.25
193.33,0.49,-4.64,0.48,-4.64,4.63,4.59,2.75,5.12,5.11,5.13
195.27,0.49,-4.50,0.49,-4.49,4.49,4.45,2.68,4.98,4.98,4.99
197.22,0.49,-4.35,0.49,-4.35,4.35,4.32,2.60,4.84,4.84,4.83
199.19,0.51,-4.19,0.50,-4.19,4.21,4.18,2.53,4.71,4.71,4.69
201.18,0.51,-4.06,0.50,-4.06,4.07,4.05,2.46,4.57,4.57,4.56
203.19,0.50,-3.92,0.50,-3.92,3.93,3.91,2.39,4.42,4.43,4.41
205.23,0.49,-3.81,0.49,-3.79,3.79,3.78,2.32,4.27,4.28,4.29
207.28,0.49,-3.66,0.49,-3.66,3.65,3.64,2.26,4.13,4.13,4.14
209.35,0.49,-3.51,0.49,-3.52,3.51,3.51,2.19,3.99,3.99,3.99
211.44,0.49,-3.39,0.49,-3.37,3.37,3.38,2.13,3.86,3.86,3.87
213.56,0.49,-3.23,0.49,-3.23,3.23,3.25,2.07,3.72,3.72,3.72
215.69,0.49,-3.08,0.49,-3.10,3.10,3.12,2.01,3.59,3.59,3.57
217.85,0.49,-2.97,0.49,-2.96,2.97,2.99,1.96,3.46,3.46,3.46
220.03,0.49,-2.83,0.49,-2.83,2.85,2.86,1.90,3.33,3.33,3.31
222.23,0.49,-2.71,0.48,-2.71,2.73,2.74,1.85,3.21,3.20,3.20
224.45,0.47,-2.59,0.47,-2.60,2.61,2.61,1.79,3.07,3.07,3.06
226.70,0.45,-2.51,0.45,-2.50,2.49,2.49,1.74,2.94,2.94,2.95
228.96,0.44,-2.42,0.44,-2.40,2.38,2.37,1.69,2.81,2.82,2.85
231.25,0.44,-2.27,0.43,-2.28,2.26,2.25,1.64,2.70,2.70,2.71
233.57,0.44,-2.15,0.44,-2.15,2.15,2.13,1.59,2.58,2.58,2.58
235.90,0.44,-2.03,0.44,-2.03,2.03,2.01,1.54,2.46,2.47,2.47
238.26,0.45,-1.91,0.44,-1.91,1.91,1.89,1.50,2.36,2.35,2.36
240.64,0.45,-1.79,0.45,-1.79,1.80,1.78,1.45,2.24,2.24,2.23
243.05,0.44,-1.66,0.44,-1.67,1.69,1.66,1.41,2.12,2.12,2.10
245.48,0.44,-1.56,0.42,-1.57,1.58,1.55,1.36,2.02,2.00,1.99
247.93,0.40,-1.48,0.41,-1.47,1.48,1.43,1.32,1.88,1.89,1.88
250.41,0.40,-1.38,0.40,-1.38,1.38,1.32,1.27,1.78,1.78,1.77
252.92,0.40,-1.27,0.38,-1.29,1.28,1.21,1.23,1.68,1.66,1.67
255.45,0.36,-1.21,0.37,-1.19,1.18,1.09,1.19,1.54,1.55,1.57
258.00,0.36,-1.09,0.36,-1.10,1.07,0.98,1.14,1.43,1.43,1.45
260.58,0.36,-0.98,0.36,-0.98,0.96,0.87,1.10,1.32,1.32,1.34
263.19,0.38,-0.86,0.37,-0.85,0.85,0.76,1.06,1.22,1.22,1.23
265.82,0.38,-0.72,0.38,-0.72,0.73,0.65,1.02,1.11,1.11,1.10
268.48,0.40,-0.58,0.39,-0.59,0.61,0.54,0.98,1.00,1.00,0.98
271.16,0.40,-0.47,0.40,-0.47,0.48,0.43,0.94,0.88,0.88,0.86
273.87,0.40,-0.35,0.40,-0.35,0.36,0.32,0.90,0.76,0.76,0.75
276.61,0.40,-0.25,0.40,-0.25,0.24,0.21,0.86,0.63,0.63,0.65
279.38,0.40,-0.14,0.40,-0.13,0.12,0.10,0.82,0.51,0.51,0.53
282.17,0.40,-0.00,0.40,-0.01,-0.00,-0.01,0.78,0.39,0.39,0.40
284.99,0.40,0.13,0.40,0.12,-0.12,-0.12,0.74,0.27,0.27,0.27
287.84,0.40,0.23,0.40,0.25,-0.24,-0.23,0.70,0.15,0.15,0.16
290.72,0.40,0.37,0.40,0.37,-0.36,-0.34,0.66,0.03,0.03,0.03
293.63,0.40,0.51,0.40,0.49,-0.48,-0.45,0.62,-0.09,-0.09,-0.11
296.57,0.40,0.60,0.40,0.61,-0.60,-0.55,0.58,-0.21,-0.21,-0.20
299.53,0.40,0.71,0.40,0.72,-0.72,-0.66,0.54,-0.33,-0.33,-0.32
302.53,0.40,0.82,0.39,0.82,-0.84,-0.77,0.50,-0.44,-0.45,-0.43
305.55,0.40,0.94,0.40,0.94,-0.95,-0.87,0.47,-0.56,-0.55,-0.54
308.61,0.40,1.05,0.41,1.05,-1.06,-0.97,0.43,-0.66,-0.65,-0.65
311.69,0.44,1.18,0.43,1.18,-1.16,-1.08,0.39,-0.73,-0.74,-0.75
314.81,0.44,1.27,0.43,1.28,-1.26,-1.18,0.35,-0.82,-0.83,-0.84
317.96,0.44,1.39,0.43,1.36,-1.35,-1.28,0.31,-0.92,-0.92,-0.95
321.14,0.41,1.42,0.42,1.44,-1.44,-1.37,0.27,-1.03,-1.02,-1.01
324.35,0.40,1.52,0.40,1.51,-1.52,-1.47,0.23,-1.12,-1.12,-1.12
327.59,0.40,1.59,0.38,1.58,-1.59,-1.56,0.19,-1.19,-1.21,-1.19
330.87,0.36,1.64,0.37,1.65,-1.65,-1.65,0.15,-1.30,-1.28,-1.29
334.18,0.36,1.71,0.36,1.72,-1.72,-1.73,0.11,-1.36,-1.36,-1.36
337.52,0.36,1.79,0.34,1.78,-1.78,-1.82,0.07,-1.43,-1.45,-1.44
340.90,0.31,1.84,0.32,1.85,-1.85,-1.90,0.03,-1.54,-1.53,-1.53
344.30,0.31,1.91,0.31,1.91,-1.91,-1.97,-0.01,-1.61,-1.61,-1.60
347.75,0.31,1.98,0.30,1.97,-1.98,-2.04,-0.05,-1.67,-1.68,-1.67
351.23,0.31,2.04,0.31,2.04,-2.04,-2.11,-0.09,-1.74,-1.74,-1.73
354.74,0.31,2.10,0.31,2.10,-2.10,-2.17,-0.13,-1.79,-1.79,-1.80
358.28,0.31,2.16,0.31,2.16,-2.16,-2.22,-0.18,-1.85,-1.85,-1.86
361.87,0.31,2.21,0.31,2.21,-2.21,-2.27,-0.22,-1.90,-1.90,-1.91
365.49,0.31,2.25,0.31,2.26,-2.26,-2.32,-0.26,-1.95,-1.95,-1.95
