frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
34.92,-1.57,-2.20,-1.58,-2.21,2.19,1.53,2.84,0.62,0.61,0.63
35.27,-1.54,-2.11,-1.54,-2.11,2.11,1.49,2.78,0.56,0.57,0.57
35.62,-1.51,-2.01,-1.51,-2.01,2.01,1.45,2.71,0.50,0.51,0.50
35.97,-1.46,-1.90,-1.47,-1.90,1.91,1.41,2.64,0.44,0.43,0.43
36.33,-1.43,-1.78,-1.44,-1.79,1.80,1.36,2.57,0.37,0.36,0.35
36.70,-1.42,-1.68,-1.41,-1.69,1.70,1.32,2.50,0.28,0.29,0.26
37.06,-1.38,-1.59,-1.39,-1.60,1.61,1.28,2.43,0.23,0.22,0.21
37.43,-1.36,-1.53,-1.36,-1.52,1.53,1.24,2.35,0.17,0.17,0.16
37.81,-1.33,-1.45,-1.33,-1.45,1.47,1.21,2.28,0.13,0.14,0.11
38.19,-1.30,-1.39,-1.31,-1.40,1.41,1.17,2.20,0.11,0.11,0.09
38.57,-1.27,-1.36,-1.28,-1.36,1.37,1.13,2.12,0.09,0.09,0.09
38.95,-1.25,-1.34,-1.25,-1.32,1.32,1.09,2.05,0.07,0.08,0.08
39.34,-1.22,-1.27,-1.23,-1.29,1.28,1.06,1.97,0.06,0.05,0.05
39.74,-1.20,-1.25,-1.21,-1.25,1.23,1.02,1.89,0.03,0.02,0.05
40.14,-1.20,-1.21,-1.19,-1.19,1.17,0.98,1.82,-0.03,-0.02,0.00
40.54,-1.16,-1.12,-1.18,-1.13,1.11,0.95,1.74,-0.06,-0.07,-0.05
40.94,-1.16,-1.03,-1.16,-1.04,1.03,0.91,1.67,-0.13,-0.13,-0.13
41.35,-1.15,-0.97,-1.15,-0.95,0.95,0.88,1.59,-0.20,-0.20,-0.19
41.76,-1.12,-0.84,-1.13,-0.86,0.86,0.84,1.52,-0.26,-0.28,-0.28
42.18,-1.12,-0.76,-1.12,-0.76,0.76,0.81,1.44,-0.36,-0.35,-0.36
42.60,-1.09,-0.68,-1.10,-0.67,0.67,0.78,1.37,-0.43,-0.43,-0.42
43.03,-1.07,-0.57,-1.07,-0.57,0.57,0.74,1.30,-0.50,-0.50,-0.50
43.46,-1.04,-0.49,-1.04,-0.48,0.48,0.71,1.23,-0.57,-0.56,-0.56
43.90,-0.99,-0.37,-1.01,-0.39,0.39,0.68,1.16,-0.60,-0.61,-0.62
44.33,-0.99,-0.33,-0.98,-0.31,0.32,0.65,1.09,-0.67,-0.66,-0.67
44.78,-0.94,-0.22,-0.96,-0.24,0.26,0.61,1.02,-0.68,-0.70,-0.72
45.23,-0.94,-0.20,-0.94,-0.19,0.21,0.58,0.95,-0.73,-0.73,-0.75
45.68,-0.94,-0.16,-0.93,-0.15,0.17,0.55,0.88,-0.77,-0.75,-0.78
46.13,-0.90,-0.13,-0.92,-0.14,0.14,0.52,0.82,-0.76,-0.78,-0.78
46.60,-0.90,-0.12,-0.91,-0.13,0.11,0.49,0.75,-0.79,-0.79,-0.78
47.06,-0.90,-0.13,-0.90,-0.12,0.09,0.46,0.69,-0.82,-0.81,-0.78
47.53,-0.90,-0.12,-0.90,-0.11,0.07,0.43,0.63,-0.83,-0.83,-0.78
48.01,-0.90,-0.08,-0.90,-0.07,0.07,0.40,0.57,-0.84,-0.83,-0.82
48.49,-0.90,-0.04,-0.90,-0.03,0.07,0.37,0.50,-0.84,-0.84,-0.87
48.97,-0.90,0.01,-0.91,-0.02,0.07,0.34,0.44,-0.83,-0.84,-0.91
49.46,-0.93,-0.03,-0.93,-0.04,0.07,0.31,0.38,-0.86,-0.86,-0.90
49.96,-0.96,-0.11,-0.96,-0.09,0.08,0.28,0.33,-0.88,-0.88,-0.86
50.46,-0.99,-0.14,-1.00,-0.13,0.09,0.25,0.27,-0.90,-0.90,-0.86
50.96,-1.03,-0.15,-1.03,-0.15,0.11,0.22,0.21,-0.92,-0.92,-0.88
51.47,-1.07,-0.14,-1.07,-0.14,0.13,0.19,0.16,-0.95,-0.94,-0.93
51.99,-1.10,-0.12,-1.11,-0.13,0.15,0.16,0.10,-0.96,-0.96,-0.98
52.51,-1.14,-0.13,-1.14,-0.14,0.16,0.14,0.05,-0.98,-0.98,-1.01
53.03,-1.18,-0.15,-1.19,-0.15,0.17,0.11,-0.01,-1.02,-1.02,-1.04
53.56,-1.24,-0.17,-1.24,-0.16,0.17,0.08,-0.06,-1.08,-1.08,-1.08
54.10,-1.30,-0.17,-1.30,-0.16,0.16,0.05,-0.11,-1.14,-1.14,-1.14
54.64,-1.34,-0.16,-1.35,-0.17,0.15,0.02,-0.16,-1.19,-1.20,-1.19
55.18,-1.38,-0.16,-1.39,-0.15,0.13,-0.01,-0.20,-1.25,-1.26,-1.23
55.74,-1.42,-0.14,-1.41,-0.11,0.10,-0.03,-0.25,-1.33,-1.31,-1.29
56.29,-1.42,-0.05,-1.43,-0.06,0.05,-0.06,-0.30,-1.37,-1.38,-1.37
56.86,-1.42,0.02,-1.44,0.00,-0.01,-0.09,-0.34,-1.43,-1.45,-1.44
57.42,-1.46,0.06,-1.45,0.07,-0.07,-0.12,-0.38,-1.54,-1.52,-1.52
58.00,-1.46,0.14,-1.46,0.14,-0.14,-0.15,-0.43,-1.61,-1.60,-1.61
58.58,-1.46,0.21,-1.47,0.22,-0.21,-0.18,-0.46,-1.68,-1.68,-1.68
59.16,-1.46,0.30,-1.46,0.29,-0.28,-0.20,-0.50,-1.74,-1.74,-1.76
59.76,-1.46,0.35,-1.46,0.35,-0.34,-0.23,-0.54,-1.80,-1.80,-1.82
60.35,-1.46,0.40,-1.46,0.40,-0.39,-0.26,-0.57,-1.86,-1.86,-1.86
60.96,-1.46,0.44,-1.46,0.43,-0.43,-0.29,-0.61,-1.90,-1.90,-1.90
61.57,-1.46,0.46,-1.46,0.47,-0.46,-0.32,-0.64,-1.93,-1.92,-1.92
62.18,-1.46,0.48,-1.46,0.49,-0.48,-0.35,-0.67,-1.94,-1.94,-1.94
62.80,-1.46,0.53,-1.48,0.50,-0.48,-0.37,-0.70,-1.95,-1.96,-1.99
63.43,-1.50,0.48,-1.49,0.50,-0.48,-0.40,-0.72,-1.98,-1.97,-1.99
64.07,-1.51,0.48,-1.51,0.48,-0.47,-0.43,-0.75,-1.98,-1.97,-1.99
64.71,-1.51,0.46,-1.52,0.45,-0.46,-0.46,-0.77,-1.97,-1.97,-1.97
65.35,-1.51,0.44,-1.52,0.44,-0.45,-0.49,-0.79,-1.96,-1.97,-1.95
66.01,-1.53,0.41,-1.53,0.43,-0.45,-0.52,-0.81,-1.98,-1.97,-1.95
66.67,-1.53,0.44,-1.53,0.44,-0.45,-0.55,-0.83,-1.99,-1.99,-1.98
67.33,-1.51,0.47,-1.52,0.46,-0.48,-0.58,-0.85,-1.99,-2.00,-1.99
68.01,-1.49,0.49,-1.48,0.50,-0.52,-0.61,-0.87,-2.01,-2.00,-1.99
68.69,-1.42,0.56,-1.43,0.56,-0.57,-0.64,-0.88,-2.00,-2.00,-1.99
69.37,-1.36,0.63,-1.36,0.63,-0.64,-0.66,-0.90,-2.01,-2.00,-1.99
70.07,-1.26,0.73,-1.27,0.72,-0.72,-0.69,-0.91,-1.98,-1.99,-1.99
70.77,-1.18,0.81,-1.19,0.81,-0.80,-0.72,-0.92,-1.98,-1.99,-1.99
71.48,-1.10,0.88,-1.09,0.90,-0.88,-0.75,-0.94,-1.99,-1.97,-1.99
72.19,-0.99,1.00,-1.00,0.97,-0.96,-0.78,-0.95,-1.96,-1.97,-1.99
72.91,-0.90,1.05,-0.91,1.04,-1.04,-0.81,-0.96,-1.95,-1.95,-1.95
73.64,-0.83,1.09,-0.82,1.11,-1.11,-0.85,-0.98,-1.95,-1.94,-1.92
74.38,-0.73,1.17,-0.74,1.16,-1.18,-0.88,-0.99,-1.91,-1.91,-1.90
75.12,-0.65,1.23,-0.65,1.22,-1.22,-0.91,-1.00,-1.87,-1.88,-1.88
75.87,-0.57,1.26,-0.57,1.27,-1.25,-0.94,-1.01,-1.82,-1.82,-1.84
76.63,-0.49,1.30,-0.49,1.30,-1.27,-0.97,-1.03,-1.76,-1.76,-1.79
77.40,-0.42,1.32,-0.43,1.31,-1.28,-1.00,-1.04,-1.70,-1.71,-1.74
78.17,-0.38,1.31,-0.39,1.29,-1.28,-1.03,-1.05,-1.66,-1.67,-1.69
78.95,-0.38,1.25,-0.38,1.26,-1.27,-1.06,-1.07,-1.66,-1.65,-1.64
79.74,-0.38,1.22,-0.38,1.23,-1.26,-1.09,-1.08,-1.65,-1.64,-1.61
80.54,-0.36,1.21,-0.36,1.22,-1.26,-1.12,-1.10,-1.62,-1.61,-1.58
81.35,-0.31,1.25,-0.31,1.24,-1.25,-1.15,-1.11,-1.57,-1.57,-1.56
82.16,-0.26,1.27,-0.26,1.26,-1.26,-1.19,-1.13,-1.52,-1.52,-1.53
82.98,-0.20,1.29,-0.21,1.28,-1.28,-1.22,-1.15,-1.48,-1.49,-1.49
83.81,-0.17,1.29,-0.17,1.30,-1.31,-1.25,-1.17,-1.49,-1.48,-1.46
84.65,-0.14,1.32,-0.14,1.33,-1.35,-1.28,-1.19,-1.49,-1.49,-1.47
85.50,-0.11,1.39,-0.11,1.38,-1.38,-1.31,-1.21,-1.50,-1.50,-1.50
86.35,-0.08,1.42,-0.09,1.42,-1.41,-1.34,-1.23,-1.50,-1.50,-1.50
87.22,-0.05,1.46,-0.05,1.46,-1.44,-1.37,-1.25,-1.49,-1.49,-1.51
88.09,-0.03,1.48,-0.03,1.48,-1.45,-1.41,-1.28,-1.49,-1.48,-1.51
88.97,0.01,1.51,-0.01,1.48,-1.46,-1.44,-1.30,-1.46,-1.47,-1.50
89.86,0.01,1.45,0.02,1.47,-1.46,-1.47,-1.33,-1.46,-1.44,-1.45
90.76,0.05,1.46,0.04,1.45,-1.45,-1.50,-1.35,-1.41,-1.41,-1.41
91.66,0.07,1.42,0.06,1.43,-1.44,-1.53,-1.38,-1.37,-1.37,-1.36
92.58,0.10,1.42,0.09,1.42,-1.42,-1.56,-1.41,-1.32,-1.33,-1.32
93.51,0.10,1.40,0.11,1.40,-1.41,-1.59,-1.44,-1.31,-1.30,-1.30
94.44,0.14,1.41,0.13,1.39,-1.40,-1.62,-1.47,-1.26,-1.27,-1.27
95.39,0.14,1.38,0.13,1.39,-1.39,-1.65,-1.51,-1.26,-1.26,-1.25
96.34,0.14,1.38,0.14,1.40,-1.40,-1.68,-1.54,-1.27,-1.26,-1.25
97.30,0.14,1.44,0.13,1.42,-1.43,-1.70,-1.57,-1.29,-1.29,-1.30
98.28,0.14,1.45,0.14,1.45,-1.46,-1.73,-1.61,-1.33,-1.32,-1.31
99.26,0.14,1.48,0.15,1.50,-1.51,-1.76,-1.64,-1.37,-1.36,-1.34
100.25,0.18,1.56,0.16,1.55,-1.56,-1.79,-1.68,-1.39,-1.40,-1.38
101.25,0.18,1.62,0.17,1.62,-1.63,-1.81,-1.71,-1.45,-1.46,-1.44
102.27,0.18,1.70,0.19,1.70,-1.70,-1.84,-1.75,-1.52,-1.51,-1.52
103.29,0.20,1.76,0.20,1.77,-1.76,-1.86,-1.78,-1.57,-1.56,-1.57
104.32,0.23,1.84,0.21,1.83,-1.83,-1.89,-1.82,-1.60,-1.61,-1.62
105.37,0.23,1.89,0.23,1.89,-1.88,-1.91,-1.86,-1.65,-1.65,-1.67
106.42,0.23,1.91,0.24,1.94,-1.92,-1.94,-1.89,-1.69,-1.67,-1.69
107.48,0.27,1.99,0.25,1.96,-1.94,-1.96,-1.93,-1.67,-1.69,-1.73
108.56,0.27,1.95,0.27,1.96,-1.95,-1.98,-1.96,-1.68,-1.68,-1.69
109.64,0.27,1.93,0.28,1.95,-1.94,-2.00,-1.99,-1.67,-1.65,-1.66
110.74,0.31,1.93,0.29,1.92,-1.92,-2.02,-2.03,-1.62,-1.63,-1.62
111.85,0.31,1.90,0.30,1.90,-1.90,-2.04,-2.06,-1.59,-1.60,-1.59
112.97,0.31,1.87,0.31,1.86,-1.87,-2.05,-2.09,-1.57,-1.57,-1.56
114.10,0.31,1.82,0.31,1.83,-1.85,-2.07,-2.11,-1.54,-1.53,-1.51
115.24,0.33,1.80,0.33,1.81,-1.83,-2.08,-2.14,-1.50,-1.50,-1.48
116.39,0.36,1.82,0.35,1.80,-1.81,-2.10,-2.16,-1.45,-1.46,-1.47
117.55,0.36,1.79,0.36,1.80,-1.80,-2.11,-2.18,-1.44,-1.44,-1.43
118.73,0.36,1.79,0.36,1.79,-1.79,-2.12,-2.20,-1.43,-1.43,-1.43
119.92,0.36,1.78,0.36,1.78,-1.78,-2.13,-2.22,-1.42,-1.42,-1.43
121.12,0.36,1.78,0.35,1.78,-1.78,-2.14,-2.23,-1.42,-1.42,-1.43
122.33,0.36,1.79,0.34,1.78,-1.77,-2.15,-2.24,-1.42,-1.43,-1.43
123.55,0.31,1.77,0.32,1.78,-1.77,-2.16,-2.24,-1.47,-1.45,-1.47
124.79,0.31,1.78,0.31,1.78,-1.78,-2.16,-2.25,-1.47,-1.47,-1.47
126.03,0.31,1.77,0.29,1.78,-1.79,-2.16,-2.25,-1.48,-1.49,-1.47
127.29,0.29,1.80,0.28,1.78,-1.80,-2.17,-2.24,-1.51,-1.52,-1.51
128.57,0.27,1.77,0.28,1.80,-1.81,-2.17,-2.24,-1.55,-1.54,-1.51
129.85,0.27,1.83,0.28,1.83,-1.83,-2.17,-2.23,-1.57,-1.55,-1.56
131.15,0.31,1.88,0.29,1.86,-1.85,-2.17,-2.22,-1.54,-1.56,-1.57
132.46,0.31,1.90,0.31,1.90,-1.87,-2.16,-2.20,-1.57,-1.56,-1.60
133.79,0.31,1.91,0.31,1.92,-1.89,-2.16,-2.18,-1.59,-1.59,-1.61
135.12,0.31,1.94,0.29,1.93,-1.92,-2.15,-2.16,-1.62,-1.63,-1.64
136.48,0.27,1.94,0.28,1.95,-1.95,-2.15,-2.14,-1.69,-1.67,-1.67
137.84,0.27,1.96,0.28,1.97,-2.00,-2.14,-2.12,-1.73,-1.72,-1.69
139.22,0.31,2.04,0.29,2.01,-2.05,-2.13,-2.09,-1.75,-1.76,-1.73
140.61,0.31,2.06,0.31,2.08,-2.12,-2.12,-2.06,-1.81,-1.80,-1.76
142.02,0.34,2.15,0.33,2.16,-2.19,-2.11,-2.03,-1.85,-1.85,-1.82
143.44,0.36,2.25,0.35,2.25,-2.26,-2.09,-2.00,-1.90,-1.90,-1.90
144.87,0.37,2.33,0.37,2.35,-2.32,-2.08,-1.97,-1.96,-1.95,-1.96
146.32,0.40,2.45,0.39,2.42,-2.37,-2.07,-1.94,-1.98,-1.98,-2.05
147.78,0.40,2.46,0.41,2.46,-2.40,-2.05,-1.90,-2.01,-1.99,-2.07
149.26,0.44,2.47,0.43,2.46,-2.41,-2.03,-1.87,-1.98,-1.99,-2.03
150.75,0.44,2.40,0.43,2.41,-2.40,-2.02,-1.84,-1.96,-1.96,-1.97
152.26,0.44,2.36,0.44,2.36,-2.37,-2.00,-1.80,-1.93,-1.93,-1.92
153.78,0.44,2.31,0.44,2.31,-2.33,-1.98,-1.77,-1.89,-1.89,-1.87
155.32,0.44,2.27,0.44,2.26,-2.29,-1.96,-1.73,-1.85,-1.85,-1.84
156.88,0.44,2.22,0.43,2.21,-2.25,-1.94,-1.70,-1.82,-1.82,-1.78
158.44,0.44,2.16,0.44,2.18,-2.23,-1.91,-1.67,-1.79,-1.79,-1.72
160.03,0.45,2.16,0.45,2.18,-2.21,-1.89,-1.64,-1.77,-1.76,-1.71
161.63,0.47,2.22,0.46,2.21,-2.20,-1.87,-1.61,-1.73,-1.74,-1.75
163.24,0.47,2.25,0.47,2.23,-2.19,-1.84,-1.58,-1.72,-1.72,-1.78
164.88,0.47,2.21,0.47,2.22,-2.17,-1.82,-1.55,-1.70,-1.70,-1.74
166.53,0.47,2.16,0.47,2.17,-2.15,-1.80,-1.52,-1.68,-1.68,-1.69
168.19,0.47,2.13,0.47,2.12,-2.12,-1.77,-1.49,-1.65,-1.65,-1.66
169.87,0.47,2.08,0.46,2.07,-2.08,-1.74,-1.46,-1.61,-1.61,-1.61
171.57,0.47,2.02,0.46,2.02,-2.03,-1.72,-1.44,-1.57,-1.58,-1.56
173.29,0.44,1.96,0.45,1.97,-1.99,-1.69,-1.41,-1.55,-1.54,-1.53
175.02,0.44,1.93,0.44,1.93,-1.95,-1.67,-1.39,-1.51,-1.51,-1.49
176.77,0.44,1.88,0.44,1.89,-1.90,-1.64,-1.37,-1.47,-1.47,-1.45
178.54,0.45,1.87,0.45,1.87,-1.87,-1.61,-1.35,-1.42,-1.42,-1.42
180.32,0.47,1.83,0.47,1.84,-1.83,-1.59,-1.33,-1.36,-1.37,-1.37
182.13,0.49,1.83,0.48,1.81,-1.79,-1.56,-1.31,-1.31,-1.31,-1.34
183.95,0.49,1.77,0.49,1.77,-1.76,-1.53,-1.29,-1.27,-1.27,-1.29
185.79,0.49,1.72,0.49,1.72,-1.72,-1.50,-1.27,-1.23,-1.23,-1.23
187.65,0.49,1.67,0.49,1.67,-1.68,-1.48,-1.26,-1.19,-1.19,-1.18
189.52,0.49,1.62,0.49,1.63,-1.64,-1.45,-1.24,-1.15,-1.15,-1.14
191.42,0.49,1.59,0.49,1.59,-1.60,-1.42,-1.23,-1.12,-1.12,-1.10
193.33,0.49,1.56,0.48,1.55,-1.57,-1.39,-1.21,-1.08,-1.08,-1.07
195.27,0.49,1.53,0.49,1.53,-1.53,-1.37,-1.20,-1.05,-1.05,-1.04
197.22,0.49,1.49,0.49,1.50,-1.50,-1.34,-1.19,-1.02,-1.01,-1.01
199.19,0.51,1.49,0.50,1.48,-1.47,-1.31,-1.18,-0.96,-0.97,-0.99
201.18,0.51,1.45,0.50,1.45,-1.44,-1.28,-1.17,-0.93,-0.94,-0.95
203.19,0.50,1.42,0.50,1.42,-1.41,-1.26,-1.16,-0.91,-0.91,-0.93
205.23,0.49,1.37,0.49,1.37,-1.37,-1.23,-1.15,-0.88,-0.88,-0.89
207.28,0.49,1.32,0.49,1.33,-1.34,-1.20,-1.15,-0.85,-0.85,-0.84
209.35,0.49,1.28,0.49,1.29,-1.30,-1.17,-1.14,-0.81,-0.81,-0.80
211.44,0.49,1.27,0.49,1.25,-1.26,-1.15,-1.13,-0.78,-0.78,-0.78
213.56,0.49,1.22,0.49,1.23,-1.23,-1.12,-1.13,-0.74,-0.74,-0.73
215.69,0.49,1.19,0.49,1.19,-1.19,-1.10,-1.12,-0.71,-0.71,-0.70
217.85,0.49,1.18,0.49,1.17,-1.16,-1.07,-1.11,-0.67,-0.67,-0.69
220.03,0.49,1.13,0.49,1.14,-1.13,-1.04,-1.11,-0.64,-0.64,-0.65
222.23,0.49,1.12,0.48,1.11,-1.10,-1.02,-1.10,-0.61,-0.62,-0.63
224.45,0.47,1.07,0.47,1.07,-1.07,-0.99,-1.09,-0.60,-0.60,-0.60
226.70,0.45,1.02,0.45,1.03,-1.04,-0.97,-1.08,-0.59,-0.59,-0.58
228.96,0.44,0.99,0.44,1.00,-1.01,-0.94,-1.08,-0.58,-0.57,-0.55
231.25,0.44,0.99,0.43,0.98,-0.99,-0.92,-1.07,-0.55,-0.55,-0.55
233.57,0.44,0.95,0.44,0.96,-0.96,-0.89,-1.06,-0.53,-0.53,-0.52
235.90,0.44,0.96,0.44,0.95,-0.94,-0.87,-1.05,-0.51,-0.50,-0.52
238.26,0.45,0.92,0.44,0.93,-0.92,-0.84,-1.04,-0.47,-0.48,-0.47
240.64,0.45,0.91,0.45,0.91,-0.90,-0.82,-1.03,-0.45,-0.45,-0.46
243.05,0.44,0.89,0.44,0.88,-0.88,-0.79,-1.01,-0.44,-0.44,-0.45
245.48,0.44,0.86,0.42,0.86,-0.85,-0.77,-1.00,-0.42,-0.43,-0.43
247.93,0.40,0.83,0.41,0.83,-0.83,-0.75,-0.99,-0.43,-0.41,-0.43
250.41,0.40,0.78,0.40,0.80,-0.80,-0.72,-0.97,-0.41,-0.41,-0.39
252.92,0.40,0.79,0.38,0.77,-0.78,-0.70,-0.95,-0.38,-0.40,-0.39
255.45,0.36,0.75,0.37,0.76,-0.76,-0.68,-0.93,-0.41,-0.39,-0.39
258.00,0.36,0.74,0.36,0.74,-0.75,-0.65,-0.92,-0.39,-0.39,-0.39
260.58,0.36,0.72,0.36,0.72,-0.74,-0.63,-0.89,-0.38,-0.38,-0.36
263.19,0.38,0.71,0.37,0.72,-0.72,-0.61,-0.87,-0.35,-0.35,-0.34
265.82,0.38,0.72,0.38,0.72,-0.71,-0.59,-0.85,-0.34,-0.33,-0.34
268.48,0.40,0.74,0.39,0.71,-0.70,-0.56,-0.83,-0.30,-0.31,-0.34
271.16,0.40,0.69,0.40,0.70,-0.68,-0.54,-0.80,-0.29,-0.29,-0.30
273.87,0.40,0.66,0.40,0.67,-0.66,-0.52,-0.78,-0.27,-0.26,-0.26
276.61,0.40,0.65,0.40,0.63,-0.64,-0.50,-0.75,-0.25,-0.25,-0.25
279.38,0.40,0.60,0.40,0.61,-0.62,-0.48,-0.72,-0.22,-0.22,-0.21
282.17,0.40,0.57,0.40,0.58,-0.59,-0.45,-0.70,-0.19,-0.19,-0.17
284.99,0.40,0.57,0.40,0.56,-0.56,-0.43,-0.67,-0.17,-0.17,-0.17
287.84,0.40,0.53,0.40,0.54,-0.53,-0.41,-0.64,-0.14,-0.14,-0.14
290.72,0.40,0.52,0.40,0.52,-0.51,-0.39,-0.61,-0.11,-0.11,-0.13
293.63,0.40,0.48,0.40,0.49,-0.48,-0.37,-0.58,-0.09,-0.09,-0.08
296.57,0.40,0.47,0.40,0.46,-0.46,-0.35,-0.55,-0.06,-0.06,-0.07
299.53,0.40,0.43,0.40,0.44,-0.44,-0.33,-0.52,-0.04,-0.04,-0.04
302.53,0.40,0.40,0.39,0.41,-0.42,-0.30,-0.49,-0.02,-0.03,-0.01
305.55,0.40,0.40,0.40,0.38,-0.40,-0.28,-0.46,-0.00,-0.00,-0.00
308.61,0.40,0.35,0.41,0.37,-0.38,-0.26,-0.42,0.02,0.03,0.05
311.69,0.44,0.37,0.43,0.36,-0.35,-0.24,-0.39,0.08,0.07,0.07
