frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
31.93,-1.80,-4.90,-1.81,-4.91,4.91,4.70,6.08,3.10,3.10,3.10
32.24,-1.77,-4.87,-1.78,-4.88,4.87,4.69,6.07,3.10,3.09,3.10
32.57,-1.76,-4.86,-1.75,-4.85,4.85,4.67,6.06,3.08,3.09,3.10
32.89,-1.72,-4.82,-1.72,-4.82,4.82,4.66,6.03,3.10,3.10,3.10
33.22,-1.68,-4.78,-1.69,-4.79,4.79,4.65,6.00,3.11,3.11,3.09
33.55,-1.65,-4.76,-1.66,-4.76,4.77,4.64,5.97,3.11,3.11,3.10
33.89,-1.64,-4.74,-1.64,-4.74,4.74,4.63,5.92,3.10,3.10,3.10
34.23,-1.64,-4.74,-1.63,-4.73,4.71,4.62,5.87,3.07,3.09,3.10
34.57,-1.59,-4.69,-1.60,-4.70,4.69,4.61,5.82,3.09,3.08,3.10
34.92,-1.57,-4.67,-1.58,-4.68,4.66,4.60,5.76,3.09,3.09,3.10
35.27,-1.54,-4.65,-1.54,-4.64,4.64,4.59,5.70,3.10,3.10,3.10
35.62,-1.51,-4.62,-1.51,-4.61,4.63,4.58,5.63,3.11,3.12,3.10
35.97,-1.46,-4.56,-1.47,-4.59,4.61,4.57,5.57,3.15,3.14,3.10
36.33,-1.43,-4.58,-1.44,-4.58,4.60,4.56,5.50,3.17,3.16,3.15
36.70,-1.42,-4.60,-1.41,-4.59,4.59,4.56,5.43,3.16,3.17,3.18
37.06,-1.38,-4.59,-1.39,-4.60,4.57,4.55,5.35,3.19,3.18,3.20
37.43,-1.36,-4.59,-1.36,-4.58,4.56,4.54,5.28,3.19,3.19,3.23
37.81,-1.33,-4.56,-1.33,-4.56,4.54,4.54,5.21,3.21,3.21,3.23
38.19,-1.30,-4.52,-1.31,-4.53,4.52,4.53,5.14,3.22,3.22,3.22
38.57,-1.27,-4.49,-1.28,-4.49,4.50,4.52,5.07,3.22,3.22,3.21
38.95,-1.25,-4.46,-1.25,-4.46,4.47,4.52,5.00,3.22,3.23,3.21
39.34,-1.22,-4.43,-1.23,-4.44,4.45,4.51,4.94,3.22,3.22,3.21
39.74,-1.20,-4.42,-1.21,-4.42,4.42,4.51,4.87,3.22,3.21,3.21
40.14,-1.20,-4.41,-1.19,-4.40,4.40,4.50,4.81,3.20,3.21,3.21
40.54,-1.16,-4.37,-1.18,-4.39,4.39,4.50,4.75,3.22,3.21,3.21
40.94,-1.16,-4.38,-1.16,-4.37,4.37,4.50,4.70,3.21,3.21,3.21
41.35,-1.15,-4.36,-1.15,-4.36,4.36,4.49,4.64,3.20,3.21,3.21
41.76,-1.12,-4.33,-1.13,-4.34,4.34,4.49,4.59,3.21,3.20,3.21
42.18,-1.12,-4.34,-1.12,-4.33,4.32,4.48,4.54,3.19,3.20,3.21
42.60,-1.09,-4.30,-1.10,-4.31,4.30,4.48,4.50,3.20,3.20,3.21
43.03,-1.07,-4.29,-1.07,-4.28,4.28,4.47,4.45,3.20,3.21,3.21
43.46,-1.04,-4.25,-1.04,-4.25,4.25,4.47,4.42,3.21,3.21,3.21
43.90,-0.99,-4.20,-1.01,-4.22,4.23,4.46,4.38,3.24,3.22,3.21
44.33,-0.99,-4.20,-0.98,-4.19,4.20,4.46,4.35,3.21,3.23,3.21
44.78,-0.94,-4.17,-0.96,-4.18,4.18,4.46,4.32,3.23,3.22,3.23
45.23,-0.94,-4.17,-0.94,-4.16,4.15,4.45,4.29,3.21,3.21,3.23
45.68,-0.94,-4.15,-0.93,-4.14,4.12,4.45,4.27,3.18,3.20,3.21
46.13,-0.90,-4.08,-0.92,-4.11,4.10,4.44,4.25,3.19,3.18,3.18
46.60,-0.90,-4.09,-0.91,-4.08,4.07,4.44,4.24,3.17,3.17,3.18
47.06,-0.90,-4.05,-0.90,-4.05,4.05,4.43,4.22,3.14,3.15,3.15
47.53,-0.90,-4.03,-0.90,-4.03,4.03,4.43,4.21,3.13,3.13,3.12
48.01,-0.90,-4.00,-0.90,-4.01,4.02,4.42,4.21,3.12,3.12,3.10
48.49,-0.90,-4.00,-0.90,-4.00,4.02,4.42,4.20,3.12,3.12,3.10
48.97,-0.90,-4.01,-0.91,-4.01,4.03,4.41,4.20,3.12,3.12,3.10
49.46,-0.93,-4.03,-0.93,-4.03,4.04,4.41,4.20,3.11,3.11,3.10
49.96,-0.96,-4.06,-0.96,-4.06,4.06,4.40,4.21,3.09,3.10,3.10
50.46,-0.99,-4.09,-1.00,-4.10,4.08,4.40,4.21,3.08,3.08,3.10
50.96,-1.03,-4.14,-1.03,-4.12,4.09,4.39,4.22,3.06,3.06,3.10
51.47,-1.07,-4.14,-1.07,-4.13,4.11,4.39,4.23,3.04,3.04,3.06
51.99,-1.10,-4.13,-1.11,-4.14,4.14,4.38,4.25,3.03,3.03,3.03
52.51,-1.14,-4.14,-1.14,-4.14,4.16,4.37,4.26,3.02,3.02,3.00
53.03,-1.18,-4.15,-1.19,-4.15,4.18,4.37,4.27,3.00,2.99,2.97
53.56,-1.24,-4.16,-1.24,-4.18,4.20,4.36,4.29,2.96,2.96,2.92
54.10,-1.30,-4.22,-1.30,-4.22,4.22,4.36,4.31,2.92,2.92,2.92
54.64,-1.34,-4.26,-1.35,-4.26,4.24,4.35,4.32,2.89,2.89,2.92
55.18,-1.38,-4.30,-1.39,-4.29,4.26,4.34,4.34,2.87,2.87,2.92
55.74,-1.42,-4.30,-1.41,-4.29,4.27,4.34,4.36,2.85,2.86,2.88
56.29,-1.42,-4.27,-1.43,-4.28,4.28,4.33,4.38,2.86,2.86,2.85
56.86,-1.42,-4.26,-1.44,-4.27,4.29,4.32,4.39,2.86,2.85,2.83
57.42,-1.46,-4.29,-1.45,-4.27,4.29,4.32,4.41,2.83,2.84,2.82
58.00,-1.46,-4.28,-1.46,-4.28,4.29,4.31,4.42,2.82,2.82,2.82
58.58,-1.46,-4.28,-1.47,-4.29,4.28,4.31,4.43,2.82,2.81,2.82
59.16,-1.46,-4.29,-1.46,-4.28,4.28,4.30,4.45,2.81,2.81,2.82
59.76,-1.46,-4.28,-1.46,-4.28,4.28,4.29,4.46,2.81,2.81,2.82
60.35,-1.46,-4.28,-1.46,-4.28,4.28,4.29,4.46,2.81,2.81,2.82
60.96,-1.46,-4.29,-1.46,-4.28,4.28,4.28,4.47,2.82,2.82,2.82
61.57,-1.46,-4.28,-1.46,-4.28,4.29,4.28,4.47,2.82,2.83,2.82
62.18,-1.46,-4.29,-1.46,-4.28,4.30,4.27,4.47,2.84,2.83,2.82
62.80,-1.46,-4.28,-1.48,-4.30,4.32,4.27,4.47,2.85,2.84,2.82
63.43,-1.50,-4.34,-1.49,-4.33,4.34,4.26,4.47,2.83,2.84,2.84
64.07,-1.51,-4.38,-1.51,-4.37,4.37,4.26,4.46,2.85,2.86,2.86
64.71,-1.51,-4.40,-1.52,-4.40,4.40,4.26,4.45,2.88,2.88,2.88
65.35,-1.51,-4.43,-1.52,-4.43,4.43,4.25,4.44,2.92,2.91,2.92
66.01,-1.53,-4.45,-1.53,-4.46,4.46,4.25,4.43,2.93,2.93,2.92
66.67,-1.53,-4.49,-1.53,-4.49,4.49,4.25,4.41,2.95,2.95,2.96
67.33,-1.51,-4.51,-1.52,-4.51,4.50,4.25,4.39,2.99,2.98,3.00
68.01,-1.49,-4.53,-1.48,-4.53,4.51,4.25,4.38,3.02,3.03,3.04
68.69,-1.42,-4.52,-1.43,-4.52,4.51,4.25,4.36,3.09,3.08,3.10
69.37,-1.36,-4.52,-1.36,-4.51,4.51,4.25,4.34,3.15,3.15,3.16
70.07,-1.26,-4.48,-1.27,-4.50,4.50,4.25,4.32,3.24,3.23,3.22
70.77,-1.18,-4.48,-1.19,-4.48,4.49,4.25,4.29,3.30,3.30,3.29
71.48,-1.10,-4.48,-1.09,-4.46,4.47,4.25,4.27,3.36,3.38,3.38
72.19,-0.99,-4.43,-1.00,-4.46,4.45,4.25,4.25,3.46,3.45,3.44
72.91,-0.90,-4.45,-0.91,-4.44,4.43,4.26,4.23,3.53,3.52,3.54
73.64,-0.83,-4.43,-0.82,-4.42,4.42,4.26,4.21,3.58,3.60,3.60
74.38,-0.73,-4.40,-0.74,-4.42,4.41,4.27,4.19,3.67,3.67,3.66
75.12,-0.65,-4.41,-0.65,-4.41,4.41,4.27,4.17,3.75,3.75,3.76
75.87,-0.57,-4.42,-0.57,-4.41,4.42,4.28,4.16,3.84,3.85,3.85
76.63,-0.49,-4.42,-0.49,-4.42,4.44,4.29,4.14,3.95,3.95,3.92
77.40,-0.42,-4.44,-0.43,-4.44,4.48,4.30,4.13,4.05,4.05,4.01
78.17,-0.38,-4.47,-0.39,-4.49,4.52,4.31,4.12,4.14,4.13,4.09
78.95,-0.38,-4.57,-0.38,-4.56,4.57,4.32,4.11,4.18,4.18,4.19
79.74,-0.38,-4.64,-0.38,-4.64,4.62,4.33,4.11,4.23,4.24,4.26
80.54,-0.36,-4.71,-0.36,-4.71,4.66,4.35,4.10,4.30,4.31,4.35
81.35,-0.31,-4.75,-0.31,-4.74,4.71,4.36,4.10,4.39,4.39,4.44
82.16,-0.26,-4.76,-0.26,-4.76,4.75,4.38,4.10,4.48,4.48,4.50
82.98,-0.20,-4.76,-0.21,-4.77,4.78,4.40,4.11,4.57,4.56,4.55
83.81,-0.17,-4.78,-0.17,-4.78,4.80,4.42,4.12,4.62,4.62,4.60
84.65,-0.14,-4.81,-0.14,-4.81,4.81,4.44,4.13,4.67,4.67,4.67
85.50,-0.11,-4.83,-0.11,-4.83,4.83,4.46,4.14,4.72,4.72,4.71
86.35,-0.08,-4.85,-0.09,-4.85,4.85,4.48,4.16,4.77,4.77,4.77
87.22,-0.05,-4.86,-0.05,-4.87,4.88,4.51,4.18,4.82,4.82,4.81
88.09,-0.03,-4.91,-0.03,-4.90,4.91,4.53,4.20,4.87,4.88,4.87
88.97,0.01,-4.92,-0.01,-4.93,4.94,4.56,4.23,4.94,4.93,4.93
89.86,0.01,-4.98,0.02,-4.97,4.97,4.59,4.26,4.98,4.99,4.99
90.76,0.05,-5.00,0.04,-5.00,5.00,4.62,4.29,5.04,5.04,5.04
91.66,0.07,-5.04,0.06,-5.05,5.03,4.65,4.33,5.09,5.09,5.11
92.58,0.10,-5.06,0.09,-5.07,5.06,4.68,4.37,5.15,5.15,5.16
93.51,0.10,-5.11,0.11,-5.09,5.09,4.71,4.41,5.18,5.20,5.20
94.44,0.14,-5.08,0.13,-5.10,5.11,4.75,4.45,5.25,5.24,5.22
95.39,0.14,-5.12,0.13,-5.13,5.14,4.78,4.50,5.28,5.28,5.26
96.34,0.14,-5.16,0.14,-5.15,5.16,4.82,4.55,5.30,5.30,5.30
97.30,0.14,-5.20,0.13,-5.20,5.19,4.85,4.61,5.32,5.32,5.33
98.28,0.14,-5.22,0.14,-5.22,5.21,4.89,4.66,5.35,5.35,5.35
99.26,0.14,-5.26,0.15,-5.23,5.23,4.93,4.72,5.36,5.38,5.39
100.25,0.18,-5.22,0.16,-5.25,5.24,4.97,4.78,5.42,5.40,5.40
101.25,0.18,-5.26,0.17,-5.26,5.25,5.01,4.84,5.43,5.43,5.44
102.27,0.18,-5.28,0.19,-5.27,5.26,5.05,4.90,5.44,5.45,5.46
103.29,0.20,-5.28,0.20,-5.27,5.27,5.09,4.97,5.47,5.47,5.48
104.32,0.23,-5.25,0.21,-5.27,5.28,5.13,5.03,5.51,5.49,5.48
105.37,0.23,-5.26,0.23,-5.27,5.29,5.17,5.09,5.52,5.52,5.49
106.42,0.23,-5.29,0.24,-5.28,5.30,5.20,5.16,5.53,5.54,5.52
107.48,0.27,-5.30,0.25,-5.31,5.31,5.24,5.22,5.58,5.56,5.57
108.56,0.27,-5.33,0.27,-5.33,5.32,5.28,5.29,5.59,5.59,5.60
109.64,0.27,-5.36,0.28,-5.34,5.33,5.31,5.35,5.60,5.61,5.63
110.74,0.31,-5.33,0.29,-5.34,5.33,5.35,5.41,5.64,5.63,5.63
111.85,0.31,-5.33,0.30,-5.33,5.33,5.38,5.46,5.64,5.63,5.63
112.97,0.31,-5.32,0.31,-5.32,5.32,5.41,5.52,5.62,5.63,5.62
114.10,0.31,-5.30,0.31,-5.30,5.29,5.44,5.57,5.60,5.61,5.61
115.24,0.33,-5.28,0.33,-5.27,5.26,5.46,5.61,5.59,5.59,5.61
116.39,0.36,-5.21,0.35,-5.23,5.22,5.49,5.65,5.58,5.57,5.57
117.55,0.36,-5.19,0.36,-5.18,5.18,5.51,5.69,5.53,5.54,5.54
118.73,0.36,-5.13,0.36,-5.13,5.13,5.52,5.71,5.49,5.49,5.48
119.92,0.36,-5.07,0.36,-5.07,5.08,5.54,5.74,5.43,5.44,5.43
121.12,0.36,-5.03,0.35,-5.02,5.02,5.55,5.75,5.38,5.38,5.39
122.33,0.36,-4.95,0.34,-4.97,4.97,5.55,5.76,5.32,5.31,5.30
123.55,0.31,-4.94,0.32,-4.92,4.92,5.55,5.76,5.22,5.24,5.25
124.79,0.31,-4.87,0.31,-4.87,4.87,5.55,5.76,5.17,5.18,5.17
126.03,0.31,-4.80,0.29,-4.83,4.82,5.54,5.74,5.13,5.12,5.11
127.29,0.29,-4.80,0.28,-4.78,4.79,5.53,5.72,5.07,5.07,5.08
128.57,0.27,-4.76,0.28,-4.75,4.76,5.51,5.69,5.03,5.04,5.03
129.85,0.27,-4.73,0.28,-4.74,4.75,5.49,5.66,5.02,5.03,5.00
131.15,0.31,-4.72,0.29,-4.73,4.75,5.47,5.62,5.06,5.04,5.02
132.46,0.31,-4.74,0.31,-4.73,4.76,5.44,5.57,5.07,5.07,5.05
133.79,0.31,-4.77,0.31,-4.77,4.78,5.40,5.51,5.08,5.08,5.08
135.12,0.31,-4.78,0.29,-4.81,4.79,5.37,5.45,5.10,5.08,5.09
136.48,0.27,-4.86,0.28,-4.83,4.81,5.32,5.38,5.08,5.09,5.13
137.84,0.27,-4.86,0.28,-4.84,4.83,5.28,5.31,5.09,5.11,5.13
139.22,0.31,-4.82,0.29,-4.85,4.83,5.23,5.24,5.14,5.12,5.13
140.61,0.31,-4.82,0.31,-4.82,4.83,5.18,5.16,5.13,5.14,5.13
142.02,0.34,-4.82,0.33,-4.81,4.81,5.12,5.07,5.14,5.14,5.16
143.44,0.36,-4.77,0.35,-4.79,4.77,5.07,4.99,5.13,5.13,5.13
144.87,0.37,-4.77,0.37,-4.75,4.73,5.01,4.90,5.10,5.10,5.13
146.32,0.40,-4.68,0.39,-4.69,4.68,4.94,4.82,5.08,5.07,5.08
147.78,0.40,-4.63,0.41,-4.63,4.63,4.88,4.73,5.03,5.04,5.03
149.26,0.44,-4.55,0.43,-4.56,4.58,4.82,4.64,5.01,5.00,4.98
150.75,0.44,-4.50,0.43,-4.51,4.52,4.75,4.55,4.96,4.96,4.94
152.26,0.44,-4.47,0.44,-4.46,4.47,4.68,4.46,4.90,4.91,4.91
153.78,0.44,-4.43,0.44,-4.42,4.42,4.61,4.37,4.86,4.86,4.86
155.32,0.44,-4.37,0.44,-4.37,4.38,4.54,4.28,4.81,4.81,4.81
156.88,0.44,-4.33,0.43,-4.34,4.34,4.47,4.19,4.78,4.78,4.77
158.44,0.44,-4.31,0.44,-4.31,4.31,4.41,4.11,4.75,4.75,4.74
160.03,0.45,-4.30,0.45,-4.28,4.29,4.34,4.02,4.73,4.74,4.74
161.63,0.47,-4.25,0.46,-4.26,4.26,4.27,3.94,4.73,4.72,4.71
163.24,0.47,-4.24,0.47,-4.24,4.24,4.20,3.86,4.70,4.70,4.70
164.88,0.47,-4.24,0.47,-4.22,4.21,4.13,3.78,4.68,4.68,4.70
166.53,0.47,-4.20,0.47,-4.20,4.19,4.07,3.70,4.65,4.65,4.66
168.19,0.47,-4.17,0.47,-4.16,4.16,4.00,3.63,4.63,4.63,4.63
169.87,0.47,-4.11,0.46,-4.12,4.13,3.94,3.56,4.60,4.60,4.58
171.57,0.47,-4.08,0.46,-4.09,4.10,3.87,3.49,4.57,4.56,4.55
173.29,0.44,-4.07,0.45,-4.06,4.06,3.81,3.42,4.50,4.51,4.51
175.02,0.44,-4.04,0.44,-4.03,4.02,3.75,3.36,4.46,4.46,4.47
176.77,0.44,-3.98,0.44,-3.99,3.97,3.69,3.30,4.41,4.41,4.42
178.54,0.45,-3.95,0.45,-3.93,3.92,3.64,3.24,4.36,4.37,4.39
180.32,0.47,-3.87,0.47,-3.87,3.86,3.58,3.18,4.33,4.33,4.34
182.13,0.49,-3.80,0.48,-3.80,3.81,3.52,3.13,4.29,4.29,4.28
183.95,0.49,-3.73,0.49,-3.73,3.75,3.47,3.08,4.24,4.24,4.22
185.79,0.49,-3.67,0.49,-3.68,3.70,3.42,3.03,4.18,4.19,4.15
187.65,0.49,-3.64,0.49,-3.63,3.64,3.37,2.98,4.13,4.13,4.12
189.52,0.49,-3.58,0.49,-3.58,3.59,3.32,2.94,4.08,4.08,4.07
191.42,0.49,-3.54,0.49,-3.55,3.54,3.27,2.89,4.03,4.03,4.03
193.33,0.49,-3.52,0.48,-3.51,3.49,3.23,2.85,3.97,3.97,4.00
195.27,0.49,-3.47,0.49,-3.46,3.43,3.18,2.82,3.92,3.92,3.95
197.22,0.49,-3.40,0.49,-3.40,3.38,3.14,2.78,3.87,3.87,3.89
199.19,0.51,-3.30,0.50,-3.32,3.32,3.09,2.75,3.83,3.82,3.81
201.18,0.51,-3.24,0.50,-3.24,3.26,3.05,2.71,3.77,3.76,3.75
203.19,0.50,-3.17,0.50,-3.18,3.20,3.01,2.68,3.70,3.70,3.67
205.23,0.49,-3.12,0.49,-3.13,3.14,2.96,2.65,3.63,3.63,3.61
207.28,0.49,-3.08,0.49,-3.08,3.08,2.92,2.62,3.56,3.56,3.57
209.35,0.49,-3.03,0.49,-3.03,3.01,2.88,2.60,3.50,3.50,3.52
211.44,0.49,-2.97,0.49,-2.97,2.95,2.84,2.57,3.43,3.43,3.45
213.56,0.49,-2.91,0.49,-2.90,2.88,2.80,2.54,3.36,3.36,3.39
215.69,0.49,-2.80,0.49,-2.81,2.81,2.75,2.52,3.29,3.29,3.28
217.85,0.49,-2.74,0.49,-2.73,2.74,2.71,2.49,3.22,3.23,3.23
220.03,0.49,-2.64,0.49,-2.65,2.67,2.67,2.47,3.15,3.15,3.13
222.23,0.49,-2.59,0.48,-2.58,2.60,2.62,2.44,3.09,3.08,3.07
224.45,0.47,-2.52,0.47,-2.52,2.54,2.58,2.42,3.00,3.00,2.98
226.70,0.45,-2.46,0.45,-2.47,2.48,2.53,2.39,2.92,2.93,2.91
228.96,0.44,-2.42,0.44,-2.42,2.42,2.48,2.37,2.85,2.86,2.86
231.25,0.44,-2.37,0.43,-2.37,2.36,2.43,2.34,2.79,2.79,2.80
233.57,0.44,-2.31,0.44,-2.32,2.29,2.38,2.31,2.73,2.73,2.75
235.90,0.44,-2.28,0.44,-2.25,2.23,2.33,2.28,2.66,2.67,2.71
238.26,0.45,-2.15,0.44,-2.17,2.16,2.27,2.25,2.60,2.60,2.60
240.64,0.45,-2.07,0.45,-2.08,2.08,2.21,2.22,2.53,2.53,2.52
243.05,0.44,-2.00,0.44,-1.99,2.01,2.15,2.18,2.44,2.45,2.44
245.48,0.44,-1.90,0.42,-1.93,1.93,2.09,2.15,2.37,2.36,2.34
247.93,0.40,-1.88,0.41,-1.85,1.86,2.03,2.11,2.26,2.27,2.28
250.41,0.40,-1.78,0.40,-1.79,1.80,1.97,2.07,2.19,2.19,2.18
252.92,0.40,-1.71,0.38,-1.73,1.74,1.90,2.03,2.13,2.12,2.11
255.45,0.36,-1.69,0.37,-1.67,1.68,1.84,1.98,2.04,2.05,2.04
258.00,0.36,-1.62,0.36,-1.63,1.62,1.77,1.94,1.98,1.98,1.98
260.58,0.36,-1.58,0.36,-1.58,1.56,1.70,1.89,1.92,1.92,1.93
263.19,0.38,-1.52,0.37,-1.52,1.50,1.63,1.84,1.88,1.87,1.90
265.82,0.38,-1.45,0.38,-1.45,1.43,1.56,1.79,1.81,1.81,1.83
268.48,0.40,-1.37,0.39,-1.37,1.36,1.48,1.73,1.75,1.75,1.76
271.16,0.40,-1.27,0.40,-1.27,1.28,1.41,1.67,1.67,1.67,1.67
273.87,0.40,-1.19,0.40,-1.19,1.19,1.33,1.62,1.59,1.59,1.58
276.61,0.40,-1.10,0.40,-1.10,1.11,1.26,1.56,1.50,1.50,1.49
279.38,0.40,-1.03,0.40,-1.02,1.02,1.18,1.50,1.42,1.42,1.43
282.17,0.40,-0.93,0.40,-0.94,0.94,1.11,1.43,1.34,1.34,1.33
284.99,0.40,-0.88,0.40,-0.87,0.87,1.03,1.37,1.27,1.27,1.27
287.84,0.40,-0.80,0.40,-0.80,0.81,0.96,1.30,1.21,1.21,1.20
290.72,0.40,-0.73,0.40,-0.75,0.76,0.88,1.24,1.16,1.16,1.13
293.63,0.40,-0.70,0.40,-0.70,0.71,0.81,1.17,1.11,1.11,1.09
296.57,0.40,-0.68,0.40,-0.66,0.67,0.73,1.10,1.06,1.06,1.07
299.53,0.40,-0.62,0.40,-0.63,0.62,0.66,1.04,1.02,1.02,1.02
302.53,0.40,-0.60,0.39,-0.60,0.58,0.58,0.97,0.98,0.97,1.00
305.55,0.40,-0.56,0.40,-0.56,0.54,0.51,0.90,0.93,0.94,0.96
308.61,0.40,-0.52,0.41,-0.51,0.49,0.44,0.83,0.89,0.90,0.91
311.69,0.44,-0.43,0.43,-0.44,0.45,0.37,0.76,0.88,0.87,0.87
314.81,0.44,-0.38,0.43,-0.38,0.40,0.29,0.69,0.83,0.83,0.82
317.96,0.44,-0.32,0.43,-0.33,0.34,0.22,0.61,0.78,0.77,0.76
321.14,0.41,-0.29,0.42,-0.28,0.29,0.15,0.54,0.70,0.71,0.70
324.35,0.40,-0.25,0.40,-0.24,0.24,0.09,0.47,0.63,0.64,0.64
327.59,0.40,-0.19,0.38,-0.20,0.18,0.02,0.40,0.58,0.57,0.58
330.87,0.36,-0.16,0.37,-0.14,0.14,-0.05,0.33,0.49,0.51,0.52
334.18,0.36,-0.08,0.36,-0.09,0.09,-0.12,0.25,0.45,0.45,0.44
337.52,0.36,-0.02,0.34,-0.04,0.05,-0.18,0.18,0.40,0.38,0.38
340.90,0.31,0.01,0.32,0.01,0.00,-0.24,0.11,0.31,0.33,0.30
344.30,0.31,0.04,0.31,0.05,-0.04,-0.31,0.04,0.27,0.27,0.26
347.75,0.31,0.08,0.30,0.08,-0.08,-0.37,-0.04,0.23,0.22,0.22
351.23,0.31,0.13,0.31,0.12,-0.12,-0.43,-0.11,0.18,0.18,0.17
354.74,0.31,0.16,0.31,0.16,-0.17,-0.49,-0.18,0.14,0.14,0.15
358.28,0.31,0.20,0.31,0.20,-0.22,-0.55,-0.26,0.09,0.09,0.11
361.87,0.31,0.26,0.31,0.26,-0.28,-0.61,-0.33,0.03,0.03,0.05
365.49,0.31,0.33,0.31,0.33,-0.35,-0.67,-0.41,-0.04,-0.04,-0.02
369.14,0.31,0.42,0.31,0.41,-0.42,-0.72,-0.48,-0.11,-0.11,-0.11
