frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.23,-2.37,-3.80,-2.37,-3.81,3.81,4.11,3.80,1.43,1.44,1.43
27.50,-2.33,-3.81,-2.34,-3.81,3.81,4.13,3.88,1.47,1.47,1.48
27.77,-2.33,-3.81,-2.33,-3.81,3.81,4.15,3.95,1.47,1.48,1.48
28.05,-2.29,-3.81,-2.30,-3.81,3.80,4.16,4.03,1.51,1.50,1.52
28.33,-2.28,-3.80,-2.28,-3.80,3.80,4.18,4.10,1.51,1.52,1.52
28.62,-2.24,-3.80,-2.24,-3.79,3.79,4.19,4.16,1.55,1.55,1.55
28.90,-2.20,-3.77,-2.21,-3.78,3.78,4.20,4.23,1.58,1.57,1.56
29.19,-2.18,-3.78,-2.18,-3.77,3.77,4.21,4.29,1.58,1.59,1.59
29.48,-2.14,-3.76,-2.14,-3.75,3.75,4.22,4.34,1.61,1.61,1.61
29.78,-2.09,-3.73,-2.10,-3.74,3.73,4.22,4.39,1.64,1.64,1.64
30.08,-2.05,-3.71,-2.05,-3.72,3.72,4.23,4.44,1.66,1.66,1.66
30.38,-2.00,-3.70,-2.01,-3.70,3.70,4.23,4.48,1.70,1.69,1.70
30.68,-1.96,-3.69,-1.96,-3.69,3.69,4.23,4.52,1.72,1.72,1.73
30.99,-1.91,-3.67,-1.92,-3.68,3.68,4.23,4.55,1.76,1.76,1.76
31.30,-1.87,-3.67,-1.87,-3.66,3.67,4.23,4.57,1.80,1.80,1.79
31.61,-1.83,-3.66,-1.83,-3.66,3.67,4.23,4.59,1.84,1.84,1.82
31.93,-1.80,-3.66,-1.81,-3.67,3.67,4.22,4.60,1.87,1.87,1.85
32.24,-1.77,-3.69,-1.78,-3.68,3.68,4.22,4.61,1.91,1.90,1.91
32.57,-1.76,-3.71,-1.75,-3.70,3.70,4.21,4.61,1.93,1.94,1.95
32.89,-1.72,-3.72,-1.72,-3.72,3.72,4.20,4.61,1.99,2.00,2.00
33.22,-1.68,-3.73,-1.69,-3.73,3.74,4.19,4.61,2.06,2.05,2.05
33.55,-1.65,-3.76,-1.66,-3.76,3.76,4.18,4.60,2.11,2.10,2.11
33.89,-1.64,-3.78,-1.64,-3.79,3.79,4.17,4.58,2.15,2.14,2.13
34.23,-1.64,-3.84,-1.63,-3.82,3.81,4.16,4.56,2.17,2.19,2.19
34.57,-1.59,-3.84,-1.60,-3.85,3.84,4.14,4.54,2.24,2.23,2.25
34.92,-1.57,-3.86,-1.58,-3.87,3.86,4.13,4.52,2.28,2.28,2.29
35.27,-1.54,-3.88,-1.54,-3.88,3.88,4.11,4.49,2.34,2.34,2.34
35.62,-1.51,-3.90,-1.51,-3.90,3.90,4.09,4.47,2.39,2.40,2.38
35.97,-1.46,-3.92,-1.47,-3.92,3.93,4.07,4.44,2.46,2.45,2.45
36.33,-1.43,-3.95,-1.44,-3.95,3.95,4.05,4.41,2.51,2.51,2.52
36.70,-1.42,-3.97,-1.41,-3.97,3.97,4.03,4.38,2.55,2.56,2.55
37.06,-1.38,-3.99,-1.39,-4.00,3.99,4.01,4.35,2.61,2.60,2.61
37.43,-1.36,-4.02,-1.36,-4.02,4.02,3.99,4.32,2.65,2.65,2.65
37.81,-1.33,-4.05,-1.33,-4.04,4.04,3.96,4.29,2.71,2.71,2.72
38.19,-1.30,-4.06,-1.31,-4.06,4.07,3.94,4.26,2.76,2.76,2.76
38.57,-1.27,-4.08,-1.28,-4.08,4.10,3.92,4.24,2.82,2.82,2.80
38.95,-1.25,-4.11,-1.25,-4.11,4.12,3.89,4.21,2.87,2.87,2.85
39.34,-1.22,-4.14,-1.23,-4.14,4.15,3.87,4.19,2.92,2.92,2.92
39.74,-1.20,-4.17,-1.21,-4.17,4.17,3.84,4.16,2.97,2.96,2.97
40.14,-1.20,-4.22,-1.19,-4.20,4.19,3.81,4.14,2.99,3.00,3.01
40.54,-1.16,-4.19,-1.18,-4.21,4.20,3.79,4.13,3.04,3.03,3.03
40.94,-1.16,-4.22,-1.16,-4.21,4.21,3.76,4.11,3.05,3.05,3.06
41.35,-1.15,-4.21,-1.15,-4.20,4.21,3.74,4.10,3.05,3.06,3.05
41.76,-1.12,-4.18,-1.13,-4.19,4.19,3.71,4.09,3.07,3.05,3.06
42.18,-1.12,-4.18,-1.12,-4.17,4.16,3.68,4.09,3.04,3.04,3.05
42.60,-1.09,-4.13,-1.10,-4.14,4.12,3.66,4.08,3.03,3.02,3.04
43.03,-1.07,-4.09,-1.07,-4.08,4.07,3.63,4.08,3.00,3.00,3.02
43.46,-1.04,-4.01,-1.04,-4.01,4.01,3.60,4.09,2.97,2.97,2.96
43.90,-0.99,-3.93,-1.01,-3.94,3.95,3.58,4.09,2.96,2.94,2.94
44.33,-0.99,-3.89,-0.98,-3.87,3.88,3.55,4.10,2.89,2.91,2.89
44.78,-0.94,-3.80,-0.96,-3.81,3.82,3.53,4.11,2.87,2.86,2.86
45.23,-0.94,-3.75,-0.94,-3.75,3.75,3.50,4.13,2.81,2.81,2.80
45.68,-0.94,-3.70,-0.93,-3.68,3.69,3.48,4.15,2.74,2.76,2.76
46.13,-0.90,-3.62,-0.92,-3.63,3.63,3.46,4.17,2.72,2.71,2.71
46.60,-0.90,-3.57,-0.91,-3.58,3.57,3.43,4.20,2.67,2.67,2.67
47.06,-0.90,-3.53,-0.90,-3.53,3.52,3.41,4.22,2.62,2.62,2.63
47.53,-0.90,-3.50,-0.90,-3.49,3.48,3.39,4.25,2.58,2.58,2.59
48.01,-0.90,-3.45,-0.90,-3.45,3.45,3.37,4.29,2.54,2.55,2.55
48.49,-0.90,-3.41,-0.90,-3.41,3.43,3.35,4.32,2.52,2.52,2.50
48.97,-0.90,-3.40,-0.91,-3.40,3.41,3.33,4.36,2.51,2.50,2.49
49.46,-0.93,-3.39,-0.93,-3.40,3.41,3.31,4.40,2.48,2.48,2.46
49.96,-0.96,-3.42,-0.96,-3.42,3.42,3.30,4.45,2.46,2.46,2.46
50.46,-0.99,-3.45,-1.00,-3.45,3.44,3.28,4.49,2.45,2.44,2.45
50.96,-1.03,-3.49,-1.03,-3.49,3.47,3.27,4.54,2.44,2.44,2.45
51.47,-1.07,-3.53,-1.07,-3.52,3.51,3.25,4.59,2.44,2.44,2.46
51.99,-1.10,-3.56,-1.11,-3.56,3.57,3.24,4.64,2.46,2.46,2.46
52.51,-1.14,-3.60,-1.14,-3.61,3.62,3.23,4.69,2.48,2.48,2.46
53.03,-1.18,-3.66,-1.19,-3.67,3.69,3.23,4.74,2.50,2.50,2.48
53.56,-1.24,-3.74,-1.24,-3.74,3.75,3.22,4.79,2.51,2.51,2.50
54.10,-1.30,-3.81,-1.30,-3.82,3.81,3.21,4.84,2.51,2.52,2.51
54.64,-1.34,-3.89,-1.35,-3.89,3.88,3.21,4.89,2.53,2.53,2.55
55.18,-1.38,-3.95,-1.39,-3.96,3.94,3.21,4.93,2.55,2.55,2.57
55.74,-1.42,-4.02,-1.41,-4.01,4.00,3.21,4.98,2.57,2.59,2.60
56.29,-1.42,-4.05,-1.43,-4.05,4.05,3.22,5.02,2.62,2.62,2.63
56.86,-1.42,-4.06,-1.44,-4.09,4.09,3.22,5.06,2.67,2.65,2.64
57.42,-1.46,-4.15,-1.45,-4.12,4.13,3.23,5.10,2.67,2.68,2.68
58.00,-1.46,-4.16,-1.46,-4.17,4.16,3.24,5.13,2.70,2.70,2.69
58.58,-1.46,-4.20,-1.47,-4.20,4.19,3.25,5.16,2.73,2.72,2.74
59.16,-1.46,-4.23,-1.46,-4.22,4.22,3.27,5.19,2.76,2.76,2.77
59.76,-1.46,-4.24,-1.46,-4.25,4.25,3.29,5.21,2.79,2.79,2.77
60.35,-1.46,-4.29,-1.46,-4.28,4.28,3.31,5.22,2.82,2.82,2.83
60.96,-1.46,-4.31,-1.46,-4.31,4.32,3.34,5.23,2.85,2.85,2.84
61.57,-1.46,-4.35,-1.46,-4.35,4.36,3.37,5.24,2.89,2.90,2.89
62.18,-1.46,-4.38,-1.46,-4.39,4.40,3.40,5.23,2.94,2.94,2.91
62.80,-1.46,-4.44,-1.48,-4.44,4.45,3.43,5.23,2.99,2.97,2.98
63.43,-1.50,-4.52,-1.49,-4.51,4.51,3.47,5.21,3.00,3.01,3.01
64.07,-1.51,-4.57,-1.51,-4.57,4.57,3.52,5.19,3.05,3.06,3.05
64.71,-1.51,-4.63,-1.52,-4.63,4.63,3.57,5.16,3.12,3.11,3.12
65.35,-1.51,-4.67,-1.52,-4.69,4.69,3.62,5.13,3.18,3.17,3.16
66.01,-1.53,-4.75,-1.53,-4.74,4.74,3.68,5.10,3.21,3.22,3.22
66.67,-1.53,-4.79,-1.53,-4.79,4.79,3.74,5.05,3.26,3.26,3.26
67.33,-1.51,-4.83,-1.52,-4.84,4.82,3.81,5.01,3.31,3.30,3.31
68.01,-1.49,-4.88,-1.48,-4.87,4.84,3.88,4.96,3.35,3.36,3.38
68.69,-1.42,-4.88,-1.43,-4.88,4.85,3.95,4.90,3.43,3.43,3.46
69.37,-1.36,-4.87,-1.36,-4.87,4.85,4.04,4.84,3.49,3.50,3.51
70.07,-1.26,-4.83,-1.27,-4.85,4.85,4.12,4.78,3.58,3.57,3.57
70.77,-1.18,-4.83,-1.19,-4.82,4.83,4.21,4.72,3.65,3.65,3.65
71.48,-1.10,-4.81,-1.09,-4.81,4.82,4.31,4.65,3.72,3.73,3.70
72.19,-0.99,-4.80,-1.00,-4.80,4.81,4.41,4.58,3.82,3.81,3.81
72.91,-0.90,-4.79,-0.91,-4.80,4.81,4.51,4.52,3.90,3.90,3.89
73.64,-0.83,-4.81,-0.82,-4.80,4.81,4.62,4.45,3.98,3.99,3.98
74.38,-0.73,-4.82,-0.74,-4.82,4.82,4.73,4.38,4.09,4.08,4.08
75.12,-0.65,-4.85,-0.65,-4.86,4.85,4.85,4.31,4.20,4.20,4.20
75.87,-0.57,-4.90,-0.57,-4.89,4.89,4.96,4.24,4.32,4.32,4.32
76.63,-0.49,-4.93,-0.49,-4.92,4.94,5.08,4.17,4.45,4.45,4.44
77.40,-0.42,-4.97,-0.43,-4.97,5.00,5.19,4.10,4.57,4.57,4.55
78.17,-0.38,-5.01,-0.39,-5.04,5.06,5.30,4.04,4.68,4.66,4.63
78.95,-0.38,-5.12,-0.38,-5.12,5.12,5.41,3.97,4.74,4.74,4.74
79.74,-0.38,-5.21,-0.38,-5.20,5.18,5.51,3.91,4.79,4.80,4.83
80.54,-0.36,-5.27,-0.36,-5.27,5.23,5.60,3.85,4.87,4.87,4.91
81.35,-0.31,-5.31,-0.31,-5.31,5.28,5.68,3.79,4.96,4.96,5.00
82.16,-0.26,-5.32,-0.26,-5.32,5.32,5.75,3.73,5.05,5.05,5.06
82.98,-0.20,-5.32,-0.21,-5.33,5.34,5.80,3.68,5.14,5.13,5.12
83.81,-0.17,-5.35,-0.17,-5.35,5.36,5.84,3.63,5.19,5.19,5.17
84.65,-0.14,-5.37,-0.14,-5.36,5.38,5.86,3.58,5.23,5.24,5.23
85.50,-0.11,-5.38,-0.11,-5.38,5.38,5.86,3.53,5.27,5.27,5.27
86.35,-0.08,-5.38,-0.09,-5.39,5.39,5.84,3.49,5.31,5.31,5.29
87.22,-0.05,-5.40,-0.05,-5.39,5.40,5.80,3.45,5.35,5.35,5.35
88.09,-0.03,-5.42,-0.03,-5.41,5.41,5.74,3.41,5.37,5.38,5.38
88.97,0.01,-5.38,-0.01,-5.41,5.41,5.66,3.37,5.41,5.40,5.39
89.86,0.01,-5.43,0.02,-5.41,5.40,5.57,3.34,5.41,5.42,5.43
90.76,0.05,-5.39,0.04,-5.39,5.39,5.46,3.31,5.43,5.43,5.44
91.66,0.07,-5.37,0.06,-5.38,5.37,5.33,3.28,5.43,5.43,5.44
92.58,0.10,-5.34,0.09,-5.34,5.34,5.20,3.26,5.44,5.43,5.43
93.51,0.10,-5.33,0.11,-5.31,5.31,5.05,3.23,5.41,5.42,5.43
94.44,0.14,-5.25,0.13,-5.27,5.27,4.89,3.21,5.41,5.40,5.39
95.39,0.14,-5.22,0.13,-5.22,5.22,4.74,3.19,5.36,5.36,5.36
96.34,0.14,-5.17,0.14,-5.17,5.17,4.57,3.18,5.31,5.31,5.30
97.30,0.14,-5.14,0.13,-5.13,5.12,4.41,3.16,5.25,5.25,5.27
98.28,0.14,-5.07,0.14,-5.07,5.06,4.24,3.15,5.20,5.20,5.21
99.26,0.14,-5.01,0.15,-5.00,5.00,4.07,3.14,5.14,5.15,5.15
100.25,0.18,-4.91,0.16,-4.93,4.94,3.91,3.13,5.12,5.10,5.09
101.25,0.18,-4.86,0.17,-4.87,4.88,3.75,3.13,5.06,5.06,5.04
102.27,0.18,-4.83,0.19,-4.81,4.83,3.59,3.12,5.00,5.02,5.01
103.29,0.20,-4.77,0.20,-4.77,4.77,3.43,3.11,4.97,4.97,4.97
104.32,0.23,-4.69,0.21,-4.72,4.71,3.28,3.11,4.94,4.92,4.92
105.37,0.23,-4.66,0.23,-4.65,4.65,3.13,3.11,4.88,4.88,4.89
106.42,0.23,-4.60,0.24,-4.59,4.59,2.99,3.10,4.81,4.83,4.82
107.48,0.27,-4.52,0.25,-4.53,4.52,2.85,3.10,4.78,4.77,4.78
108.56,0.27,-4.46,0.27,-4.45,4.44,2.71,3.09,4.71,4.71,4.72
109.64,0.27,-4.38,0.28,-4.36,4.36,2.58,3.09,4.63,4.65,4.64
110.74,0.31,-4.27,0.29,-4.27,4.28,2.46,3.08,4.58,4.57,4.57
111.85,0.31,-4.16,0.30,-4.18,4.19,2.34,3.08,4.49,4.49,4.47
112.97,0.31,-4.10,0.31,-4.09,4.09,2.22,3.07,4.40,4.40,4.41
114.10,0.31,-3.99,0.31,-4.00,3.99,2.10,3.06,4.30,4.30,4.30
115.24,0.33,-3.91,0.33,-3.89,3.89,1.99,3.04,4.22,4.22,4.24
116.39,0.36,-3.77,0.35,-3.78,3.79,1.89,3.03,4.15,4.13,4.12
117.55,0.36,-3.67,0.36,-3.68,3.69,1.79,3.01,4.04,4.04,4.02
118.73,0.36,-3.58,0.36,-3.57,3.58,1.69,2.99,3.94,3.94,3.94
119.92,0.36,-3.47,0.36,-3.47,3.48,1.59,2.96,3.83,3.84,3.83
121.12,0.36,-3.36,0.35,-3.36,3.37,1.50,2.93,3.72,3.72,3.71
122.33,0.36,-3.23,0.34,-3.25,3.25,1.40,2.90,3.60,3.59,3.59
123.55,0.31,-3.14,0.32,-3.12,3.12,1.32,2.87,3.43,3.44,3.45
124.79,0.31,-2.99,0.31,-2.99,2.98,1.23,2.82,3.28,3.28,3.30
126.03,0.31,-2.82,0.29,-2.84,2.81,1.14,2.78,3.12,3.11,3.13
127.29,0.29,-2.67,0.28,-2.67,2.63,1.06,2.73,2.92,2.92,2.96
128.57,0.27,-2.49,0.28,-2.47,2.44,0.98,2.68,2.71,2.72,2.75
129.85,0.27,-2.26,0.28,-2.26,2.24,0.90,2.62,2.51,2.52,2.53
131.15,0.31,-2.02,0.29,-2.03,2.04,0.82,2.56,2.34,2.33,2.33
132.46,0.31,-1.80,0.31,-1.80,1.84,0.75,2.49,2.14,2.15,2.10
133.79,0.31,-1.61,0.31,-1.61,1.65,0.67,2.42,1.95,1.95,1.91
135.12,0.31,-1.44,0.29,-1.44,1.47,0.60,2.35,1.77,1.76,1.75
136.48,0.27,-1.29,0.28,-1.29,1.31,0.52,2.28,1.57,1.59,1.56
137.84,0.27,-1.15,0.28,-1.15,1.16,0.45,2.20,1.43,1.44,1.42
139.22,0.31,-1.00,0.29,-1.02,1.03,0.38,2.11,1.34,1.32,1.31
140.61,0.31,-0.91,0.31,-0.90,0.91,0.30,2.03,1.21,1.22,1.22
142.02,0.34,-0.80,0.33,-0.79,0.78,0.23,1.94,1.11,1.11,1.13
143.44,0.36,-0.67,0.35,-0.67,0.64,0.16,1.85,1.00,1.00,1.02
144.87,0.37,-0.53,0.37,-0.53,0.50,0.08,1.76,0.86,0.87,0.90
146.32,0.40,-0.36,0.39,-0.37,0.34,0.01,1.67,0.74,0.73,0.76
147.78,0.40,-0.21,0.41,-0.19,0.18,-0.06,1.57,0.57,0.58,0.60
149.26,0.44,0.01,0.43,0.00,-0.00,-0.14,1.47,0.43,0.42,0.43
150.75,0.44,0.20,0.43,0.20,-0.19,-0.21,1.37,0.25,0.25,0.23
152.26,0.44,0.39,0.44,0.39,-0.38,-0.29,1.28,0.06,0.06,0.05
153.78,0.44,0.58,0.44,0.58,-0.57,-0.37,1.17,-0.13,-0.13,-0.15
155.32,0.44,0.76,0.44,0.76,-0.75,-0.45,1.07,-0.32,-0.32,-0.32
156.88,0.44,0.93,0.43,0.93,-0.94,-0.53,0.97,-0.50,-0.50,-0.49
158.44,0.44,1.12,0.44,1.11,-1.12,-0.61,0.87,-0.68,-0.67,-0.68
160.03,0.45,1.27,0.45,1.28,-1.29,-0.69,0.77,-0.84,-0.84,-0.83
161.63,0.47,1.45,0.46,1.45,-1.45,-0.78,0.66,-0.99,-1.00,-0.99
163.24,0.47,1.61,0.47,1.62,-1.61,-0.86,0.56,-1.15,-1.15,-1.15
164.88,0.47,1.78,0.47,1.78,-1.77,-0.95,0.45,-1.30,-1.30,-1.32
166.53,0.47,1.92,0.47,1.92,-1.91,-1.04,0.35,-1.45,-1.45,-1.46
168.19,0.47,2.05,0.47,2.05,-2.05,-1.13,0.24,-1.58,-1.58,-1.58
169.87,0.47,2.18,0.46,2.17,-2.17,-1.23,0.14,-1.71,-1.71,-1.71
171.57,0.47,2.29,0.46,2.29,-2.29,-1.32,0.03,-1.82,-1.83,-1.82
173.29,0.44,2.39,0.45,2.39,-2.40,-1.42,-0.08,-1.96,-1.95,-1.96
175.02,0.44,2.50,0.44,2.49,-2.49,-1.52,-0.18,-2.06,-2.06,-2.06
176.77,0.44,2.56,0.44,2.57,-2.58,-1.62,-0.29,-2.14,-2.14,-2.12
178.54,0.45,2.66,0.45,2.66,-2.66,-1.72,-0.40,-2.21,-2.21,-2.22
180.32,0.47,2.74,0.47,2.74,-2.73,-1.83,-0.50,-2.26,-2.27,-2.27
182.13,0.49,2.81,0.48,2.80,-2.79,-1.93,-0.61,-2.31,-2.31,-2.32
183.95,0.49,2.85,0.49,2.85,-2.85,-2.03,-0.72,-2.36,-2.36,-2.36
185.79,0.49,2.88,0.49,2.89,-2.89,-2.14,-0.83,-2.40,-2.40,-2.39
187.65,0.49,2.93,0.49,2.92,-2.92,-2.24,-0.94,-2.44,-2.44,-2.45
189.52,0.49,2.95,0.49,2.95,-2.95,-2.35,-1.04,-2.46,-2.46,-2.46
191.42,0.49,2.98,0.49,2.97,-2.97,-2.45,-1.15,-2.49,-2.49,-2.49
193.33,0.49,2.98,0.48,2.98,-2.99,-2.54,-1.26,-2.50,-2.50,-2.49
195.27,0.49,2.98,0.49,2.99,-3.00,-2.64,-1.37,-2.51,-2.51,-2.50
197.22,0.49,2.98,0.49,2.99,-3.00,-2.73,-1.48,-2.51,-2.50,-2.50
199.19,0.51,3.00,0.50,3.00,-2.99,-2.81,-1.59,-2.49,-2.49,-2.50
201.18,0.51,3.00,0.50,2.99,-2.98,-2.89,-1.69,-2.48,-2.48,-2.50
203.19,0.50,2.97,0.50,2.98,-2.96,-2.96,-1.80,-2.47,-2.46,-2.48
205.23,0.49,2.93,0.49,2.94,-2.94,-3.02,-1.91,-2.45,-2.45,-2.45
207.28,0.49,2.90,0.49,2.90,-2.90,-3.08,-2.01,-2.42,-2.42,-2.42
209.35,0.49,2.86,0.49,2.86,-2.86,-3.12,-2.12,-2.38,-2.38,-2.38
211.44,0.49,2.81,0.49,2.82,-2.82,-3.15,-2.22,-2.33,-2.33,-2.33
213.56,0.49,2.77,0.49,2.77,-2.77,-3.18,-2.32,-2.29,-2.29,-2.28
215.69,0.49,2.72,0.49,2.72,-2.72,-3.19,-2.41,-2.24,-2.24,-2.23
217.85,0.49,2.67,0.49,2.67,-2.67,-3.19,-2.51,-2.19,-2.18,-2.18
220.03,0.49,2.63,0.49,2.63,-2.62,-3.18,-2.60,-2.14,-2.13,-2.15
222.23,0.49,2.58,0.48,2.58,-2.57,-3.16,-2.69,-2.09,-2.09,-2.10
224.45,0.47,2.53,0.47,2.53,-2.52,-3.13,-2.78,-2.06,-2.06,-2.06
226.70,0.45,2.47,0.45,2.47,-2.48,-3.09,-2.86,-2.03,-2.03,-2.02
228.96,0.44,2.42,0.44,2.43,-2.44,-3.05,-2.93,-2.00,-2.00,-1.99
231.25,0.44,2.39,0.43,2.39,-2.40,-2.99,-3.00,-1.96,-1.97,-1.95
233.57,0.44,2.37,0.44,2.36,-2.37,-2.94,-3.07,-1.93,-1.93,-1.93
235.90,0.44,2.32,0.44,2.34,-2.33,-2.87,-3.13,-1.90,-1.89,-1.89
238.26,0.45,2.33,0.44,2.31,-2.30,-2.80,-3.18,-1.86,-1.86,-1.88
240.64,0.45,2.28,0.45,2.29,-2.28,-2.73,-3.23,-1.83,-1.83,-1.84
243.05,0.44,2.25,0.44,2.26,-2.25,-2.66,-3.27,-1.81,-1.81,-1.81
245.48,0.44,2.23,0.42,2.22,-2.21,-2.59,-3.31,-1.78,-1.79,-1.80
247.93,0.40,2.18,0.41,2.19,-2.18,-2.51,-3.34,-1.78,-1.77,-1.78
250.41,0.40,2.14,0.40,2.15,-2.15,-2.43,-3.36,-1.75,-1.75,-1.75
252.92,0.40,2.14,0.38,2.12,-2.12,-2.36,-3.37,-1.72,-1.74,-1.74
255.45,0.36,2.08,0.37,2.08,-2.10,-2.29,-3.38,-1.74,-1.73,-1.73
258.00,0.36,2.05,0.36,2.06,-2.08,-2.21,-3.38,-1.72,-1.72,-1.69
260.58,0.36,2.05,0.36,2.05,-2.07,-2.14,-3.37,-1.71,-1.71,-1.69
263.19,0.38,2.07,0.37,2.06,-2.07,-2.07,-3.36,-1.69,-1.69,-1.70
265.82,0.38,2.07,0.38,2.08,-2.07,-2.01,-3.34,-1.69,-1.69,-1.69
268.48,0.40,2.09,0.39,2.08,-2.08,-1.94,-3.31,-1.68,-1.68,-1.70
271.16,0.40,2.09,0.40,2.09,-2.09,-1.88,-3.28,-1.69,-1.69,-1.69
273.87,0.40,2.09,0.40,2.11,-2.10,-1.82,-3.25,-1.71,-1.70,-1.69
276.61,0.40,2.14,0.40,2.12,-2.12,-1.76,-3.21,-1.72,-1.72,-1.75
279.38,0.40,2.14,0.40,2.13,-2.13,-1.71,-3.17,-1.73,-1.73,-1.74
282.17,0.40,2.14,0.40,2.14,-2.14,-1.65,-3.12,-1.75,-1.75,-1.74
284.99,0.40,2.14,0.40,2.15,-2.16,-1.61,-3.07,-1.76,-1.76,-1.74
287.84,0.40,2.17,0.40,2.17,-2.17,-1.56,-3.02,-1.77,-1.77,-1.78
290.72,0.40,2.19,0.40,2.18,-2.18,-1.51,-2.96,-1.78,-1.78,-1.79
293.63,0.40,2.19,0.40,2.19,-2.19,-1.47,-2.90,-1.80,-1.80,-1.79
296.57,0.40,2.19,0.40,2.21,-2.21,-1.43,-2.84,-1.81,-1.81,-1.80
299.53,0.40,2.23,0.40,2.22,-2.22,-1.39,-2.79,-1.83,-1.83,-1.84
302.53,0.40,2.23,0.39,2.22,-2.24,-1.36,-2.72,-1.84,-1.84,-1.83
305.55,0.40,2.23,0.40,2.24,-2.24,-1.32,-2.66,-1.85,-1.85,-1.83
308.61,0.40,2.23,0.41,2.24,-2.25,-1.29,-2.60,-1.85,-1.84,-1.83
311.69,0.44,2.27,0.43,2.26,-2.24,-1.26,-2.54,-1.80,-1.81,-1.84
314.81,0.44,2.24,0.43,2.24,-2.22,-1.23,-2.48,-1.79,-1.79,-1.81
317.96,0.44,2.23,0.43,2.21,-2.20,-1.21,-2.42,-1.76,-1.77,-1.79
321.14,0.41,2.15,0.42,2.17,-2.16,-1.18,-2.36,-1.76,-1.75,-1.74
324.35,0.40,2.12,0.40,2.11,-2.12,-1.16,-2.30,-1.72,-1.72,-1.72
327.59,0.40,2.07,0.38,2.06,-2.06,-1.14,-2.24,-1.67,-1.68,-1.68
330.87,0.36,1.98,0.37,2.01,-2.00,-1.12,-2.18,-1.65,-1.63,-1.63
334.18,0.36,1.95,0.36,1.94,-1.94,-1.10,-2.13,-1.59,-1.59,-1.60
337.52,0.36,1.89,0.34,1.87,-1.88,-1.09,-2.07,-1.53,-1.55,-1.53
340.90,0.31,1.80,0.32,1.82,-1.83,-1.07,-2.02,-1.52,-1.50,-1.49
344.30,0.31,1.76,0.31,1.76,-1.77,-1.06,-1.97,-1.47,-1.46,-1.45
347.75,0.31,1.73,0.30,1.72,-1.72,-1.04,-1.91,-1.42,-1.42,-1.42
