frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.50,-2.33,1.69,-2.34,1.68,-1.68,-1.70,-1.67,-4.01,-4.02,-4.03
27.77,-2.33,1.62,-2.33,1.63,-1.64,-1.69,-1.69,-3.97,-3.97,-3.95
28.05,-2.29,1.61,-2.30,1.59,-1.61,-1.67,-1.72,-3.90,-3.91,-3.91
28.33,-2.28,1.55,-2.28,1.57,-1.59,-1.66,-1.74,-3.87,-3.86,-3.84
28.62,-2.24,1.55,-2.24,1.56,-1.58,-1.64,-1.76,-3.82,-3.82,-3.80
28.90,-2.20,1.58,-2.21,1.56,-1.58,-1.62,-1.78,-3.78,-3.79,-3.79
29.19,-2.18,1.57,-2.18,1.59,-1.59,-1.60,-1.79,-3.77,-3.77,-3.75
29.48,-2.14,1.61,-2.14,1.61,-1.61,-1.58,-1.81,-3.75,-3.75,-3.75
29.78,-2.09,1.66,-2.10,1.64,-1.63,-1.56,-1.81,-3.73,-3.73,-3.75
30.08,-2.05,1.65,-2.05,1.67,-1.66,-1.53,-1.82,-3.71,-3.71,-3.70
30.38,-2.00,1.70,-2.01,1.69,-1.69,-1.51,-1.82,-3.69,-3.69,-3.70
30.68,-1.96,1.69,-1.96,1.70,-1.71,-1.48,-1.82,-3.67,-3.67,-3.65
30.99,-1.91,1.72,-1.92,1.72,-1.72,-1.46,-1.82,-3.63,-3.63,-3.64
31.30,-1.87,1.73,-1.87,1.73,-1.72,-1.43,-1.81,-3.60,-3.60,-3.61
31.61,-1.83,1.72,-1.83,1.73,-1.72,-1.40,-1.79,-3.55,-3.55,-3.56
31.93,-1.80,1.72,-1.81,1.71,-1.70,-1.37,-1.78,-3.50,-3.50,-3.52
32.24,-1.77,1.68,-1.78,1.67,-1.67,-1.34,-1.76,-3.44,-3.45,-3.45
32.57,-1.76,1.61,-1.75,1.62,-1.62,-1.30,-1.74,-3.39,-3.38,-3.37
32.89,-1.72,1.57,-1.72,1.57,-1.57,-1.27,-1.71,-3.29,-3.29,-3.29
33.22,-1.68,1.51,-1.69,1.51,-1.50,-1.23,-1.68,-3.19,-3.19,-3.20
33.55,-1.65,1.45,-1.66,1.44,-1.43,-1.19,-1.65,-3.09,-3.10,-3.11
33.89,-1.64,1.36,-1.64,1.35,-1.36,-1.15,-1.61,-3.00,-3.00,-3.00
34.23,-1.64,1.25,-1.63,1.27,-1.28,-1.11,-1.57,-2.92,-2.90,-2.89
34.57,-1.59,1.20,-1.60,1.19,-1.19,-1.07,-1.53,-2.79,-2.80,-2.79
34.92,-1.57,1.11,-1.58,1.11,-1.11,-1.03,-1.48,-2.68,-2.69,-2.69
35.27,-1.54,1.03,-1.54,1.03,-1.02,-0.98,-1.44,-2.57,-2.57,-2.58
35.62,-1.51,0.94,-1.51,0.95,-0.94,-0.93,-1.39,-2.46,-2.45,-2.46
35.97,-1.46,0.89,-1.47,0.88,-0.87,-0.89,-1.34,-2.34,-2.35,-2.35
36.33,-1.43,0.81,-1.44,0.80,-0.81,-0.84,-1.29,-2.25,-2.25,-2.24
36.70,-1.42,0.72,-1.41,0.73,-0.76,-0.79,-1.24,-2.19,-2.18,-2.15
37.06,-1.38,0.67,-1.39,0.67,-0.72,-0.73,-1.18,-2.10,-2.11,-2.06
37.43,-1.36,0.64,-1.36,0.64,-0.68,-0.68,-1.13,-2.04,-2.04,-2.00
37.81,-1.33,0.64,-1.33,0.64,-0.63,-0.62,-1.07,-1.97,-1.96,-1.97
38.19,-1.30,0.62,-1.31,0.62,-0.58,-0.57,-1.01,-1.89,-1.89,-1.92
38.57,-1.27,0.59,-1.28,0.57,-0.52,-0.51,-0.96,-1.80,-1.80,-1.87
38.95,-1.25,0.48,-1.25,0.49,-0.45,-0.45,-0.90,-1.70,-1.70,-1.74
39.34,-1.22,0.37,-1.23,0.38,-0.36,-0.39,-0.84,-1.59,-1.59,-1.59
39.74,-1.20,0.26,-1.21,0.26,-0.26,-0.33,-0.78,-1.47,-1.47,-1.47
40.14,-1.20,0.12,-1.19,0.14,-0.15,-0.27,-0.72,-1.36,-1.34,-1.32
40.54,-1.16,0.04,-1.18,0.01,-0.03,-0.20,-0.66,-1.19,-1.21,-1.20
40.94,-1.16,-0.12,-1.16,-0.11,0.10,-0.14,-0.61,-1.06,-1.06,-1.05
41.35,-1.15,-0.23,-1.15,-0.22,0.23,-0.08,-0.55,-0.93,-0.92,-0.92
41.76,-1.12,-0.33,-1.13,-0.34,0.35,-0.01,-0.49,-0.77,-0.79,-0.79
42.18,-1.12,-0.45,-1.12,-0.45,0.47,0.06,-0.43,-0.66,-0.65,-0.68
42.60,-1.09,-0.56,-1.10,-0.57,0.57,0.12,-0.37,-0.52,-0.52,-0.53
43.03,-1.07,-0.69,-1.07,-0.67,0.67,0.19,-0.31,-0.40,-0.40,-0.39
43.46,-1.04,-0.76,-1.04,-0.77,0.75,0.26,-0.25,-0.29,-0.29,-0.28
43.90,-0.99,-0.84,-1.01,-0.84,0.81,0.32,-0.19,-0.18,-0.20,-0.16
44.33,-0.99,-0.90,-0.98,-0.89,0.86,0.39,-0.14,-0.13,-0.12,-0.09
44.78,-0.94,-0.91,-0.96,-0.92,0.89,0.45,-0.08,-0.05,-0.07,-0.03
45.23,-0.94,-0.92,-0.94,-0.92,0.92,0.52,-0.02,-0.02,-0.02,-0.02
45.68,-0.94,-0.92,-0.93,-0.91,0.94,0.59,0.04,-0.00,0.01,-0.02
46.13,-0.90,-0.88,-0.92,-0.91,0.95,0.65,0.09,0.05,0.04,-0.02
46.60,-0.90,-0.93,-0.91,-0.93,0.96,0.71,0.15,0.06,0.05,0.02
47.06,-0.90,-0.96,-0.90,-0.96,0.97,0.77,0.21,0.06,0.07,0.06
47.53,-0.90,-1.00,-0.90,-1.00,0.97,0.83,0.27,0.06,0.06,0.09
48.01,-0.90,-1.02,-0.90,-1.01,0.97,0.89,0.32,0.07,0.07,0.12
48.49,-0.90,-1.00,-0.90,-1.00,0.97,0.95,0.38,0.07,0.07,0.10
48.97,-0.90,-0.96,-0.91,-0.97,0.97,1.00,0.43,0.07,0.06,0.05
49.46,-0.93,-0.95,-0.93,-0.94,0.96,1.05,0.49,0.03,0.03,0.01
49.96,-0.96,-0.92,-0.96,-0.93,0.95,1.10,0.54,-0.01,-0.01,-0.04
50.46,-0.99,-0.92,-1.00,-0.93,0.94,1.15,0.60,-0.05,-0.06,-0.07
50.96,-1.03,-0.94,-1.03,-0.93,0.93,1.19,0.65,-0.10,-0.10,-0.10
51.47,-1.07,-0.95,-1.07,-0.94,0.93,1.23,0.70,-0.15,-0.14,-0.13
51.99,-1.10,-0.94,-1.11,-0.94,0.93,1.26,0.75,-0.17,-0.17,-0.16
52.51,-1.14,-0.93,-1.14,-0.94,0.94,1.30,0.81,-0.20,-0.20,-0.21
53.03,-1.18,-0.94,-1.19,-0.95,0.95,1.33,0.85,-0.23,-0.24,-0.24
53.56,-1.24,-0.96,-1.24,-0.96,0.97,1.35,0.90,-0.28,-0.28,-0.28
54.10,-1.30,-0.99,-1.30,-0.98,0.98,1.37,0.95,-0.32,-0.31,-0.31
54.64,-1.34,-0.99,-1.35,-1.01,1.00,1.39,0.99,-0.35,-0.35,-0.35
55.18,-1.38,-1.03,-1.39,-1.03,1.02,1.40,1.04,-0.37,-0.37,-0.35
55.74,-1.42,-1.05,-1.41,-1.04,1.04,1.41,1.08,-0.38,-0.37,-0.37
56.29,-1.42,-1.05,-1.43,-1.06,1.06,1.42,1.12,-0.36,-0.37,-0.37
56.86,-1.42,-1.07,-1.44,-1.08,1.08,1.42,1.15,-0.34,-0.36,-0.36
57.42,-1.46,-1.12,-1.45,-1.10,1.10,1.41,1.19,-0.36,-0.35,-0.35
58.00,-1.46,-1.11,-1.46,-1.13,1.12,1.41,1.22,-0.34,-0.34,-0.35
58.58,-1.46,-1.16,-1.47,-1.15,1.15,1.40,1.24,-0.32,-0.32,-0.30
59.16,-1.46,-1.17,-1.46,-1.17,1.17,1.38,1.27,-0.29,-0.29,-0.30
59.76,-1.46,-1.20,-1.46,-1.20,1.20,1.37,1.29,-0.27,-0.27,-0.26
60.35,-1.46,-1.20,-1.46,-1.22,1.22,1.35,1.31,-0.24,-0.24,-0.26
60.96,-1.46,-1.26,-1.46,-1.25,1.25,1.32,1.32,-0.21,-0.21,-0.21
61.57,-1.46,-1.27,-1.46,-1.27,1.27,1.30,1.33,-0.19,-0.19,-0.19
62.18,-1.46,-1.31,-1.46,-1.30,1.30,1.27,1.34,-0.17,-0.17,-0.16
62.80,-1.46,-1.30,-1.48,-1.32,1.32,1.24,1.34,-0.15,-0.16,-0.16
63.43,-1.50,-1.36,-1.49,-1.34,1.34,1.20,1.34,-0.17,-0.16,-0.14
64.07,-1.51,-1.36,-1.51,-1.35,1.35,1.17,1.34,-0.16,-0.15,-0.16
64.71,-1.51,-1.35,-1.52,-1.36,1.37,1.13,1.33,-0.14,-0.15,-0.17
65.35,-1.51,-1.35,-1.52,-1.36,1.38,1.09,1.32,-0.14,-0.15,-0.16
66.01,-1.53,-1.37,-1.53,-1.37,1.38,1.05,1.31,-0.16,-0.15,-0.16
66.67,-1.53,-1.37,-1.53,-1.37,1.36,1.01,1.29,-0.17,-0.17,-0.16
67.33,-1.51,-1.35,-1.52,-1.36,1.34,0.96,1.27,-0.18,-0.18,-0.16
68.01,-1.49,-1.33,-1.48,-1.33,1.29,0.92,1.25,-0.20,-0.19,-0.16
68.69,-1.42,-1.26,-1.43,-1.26,1.24,0.88,1.22,-0.18,-0.19,-0.16
69.37,-1.36,-1.20,-1.36,-1.18,1.17,0.83,1.19,-0.19,-0.18,-0.16
70.07,-1.26,-1.05,-1.27,-1.08,1.09,0.79,1.16,-0.18,-0.19,-0.21
70.77,-1.18,-0.98,-1.19,-0.98,0.99,0.74,1.13,-0.19,-0.19,-0.21
71.48,-1.10,-0.89,-1.09,-0.88,0.89,0.70,1.10,-0.21,-0.20,-0.21
72.19,-0.99,-0.78,-1.00,-0.79,0.78,0.65,1.06,-0.21,-0.22,-0.21
72.91,-0.90,-0.70,-0.91,-0.68,0.68,0.61,1.02,-0.23,-0.23,-0.21
73.64,-0.83,-0.57,-0.82,-0.58,0.58,0.56,0.99,-0.26,-0.25,-0.26
74.38,-0.73,-0.48,-0.74,-0.48,0.48,0.52,0.95,-0.26,-0.26,-0.26
75.12,-0.65,-0.39,-0.65,-0.39,0.39,0.47,0.90,-0.26,-0.26,-0.26
75.87,-0.57,-0.31,-0.57,-0.31,0.32,0.43,0.86,-0.26,-0.25,-0.26
76.63,-0.49,-0.24,-0.49,-0.23,0.25,0.39,0.82,-0.24,-0.24,-0.26
77.40,-0.42,-0.16,-0.43,-0.17,0.20,0.35,0.78,-0.22,-0.23,-0.27
78.17,-0.38,-0.12,-0.39,-0.13,0.16,0.31,0.73,-0.23,-0.24,-0.26
78.95,-0.38,-0.12,-0.38,-0.12,0.12,0.27,0.69,-0.26,-0.26,-0.26
79.74,-0.38,-0.12,-0.38,-0.11,0.09,0.23,0.65,-0.30,-0.29,-0.26
80.54,-0.36,-0.10,-0.36,-0.09,0.06,0.19,0.60,-0.30,-0.30,-0.26
81.35,-0.31,-0.05,-0.31,-0.05,0.03,0.15,0.56,-0.28,-0.28,-0.26
82.16,-0.26,0.00,-0.26,-0.00,-0.00,0.12,0.51,-0.26,-0.26,-0.26
82.98,-0.20,0.05,-0.21,0.05,-0.04,0.08,0.47,-0.24,-0.25,-0.26
83.81,-0.17,0.08,-0.17,0.09,-0.08,0.05,0.43,-0.25,-0.25,-0.26
84.65,-0.14,0.12,-0.14,0.12,-0.12,0.02,0.38,-0.26,-0.26,-0.26
85.50,-0.11,0.16,-0.11,0.16,-0.16,-0.02,0.34,-0.28,-0.28,-0.27
86.35,-0.08,0.19,-0.09,0.20,-0.20,-0.05,0.29,-0.28,-0.29,-0.28
87.22,-0.05,0.25,-0.05,0.24,-0.23,-0.08,0.25,-0.29,-0.29,-0.30
88.09,-0.03,0.26,-0.03,0.27,-0.27,-0.10,0.21,-0.30,-0.30,-0.30
88.97,0.01,0.31,-0.01,0.30,-0.30,-0.13,0.16,-0.29,-0.30,-0.30
89.86,0.01,0.31,0.02,0.32,-0.32,-0.16,0.12,-0.32,-0.31,-0.30
90.76,0.05,0.35,0.04,0.35,-0.35,-0.18,0.08,-0.30,-0.31,-0.31
91.66,0.07,0.37,0.06,0.36,-0.37,-0.21,0.04,-0.31,-0.31,-0.30
92.58,0.10,0.39,0.09,0.39,-0.39,-0.23,-0.01,-0.29,-0.30,-0.30
93.51,0.10,0.39,0.11,0.41,-0.40,-0.25,-0.05,-0.31,-0.29,-0.30
94.44,0.14,0.44,0.13,0.43,-0.42,-0.27,-0.09,-0.28,-0.29,-0.30
95.39,0.14,0.44,0.13,0.44,-0.43,-0.29,-0.13,-0.29,-0.29,-0.30
96.34,0.14,0.44,0.14,0.44,-0.43,-0.31,-0.17,-0.30,-0.29,-0.30
97.30,0.14,0.43,0.13,0.43,-0.44,-0.33,-0.21,-0.31,-0.31,-0.30
98.28,0.14,0.43,0.14,0.44,-0.45,-0.35,-0.26,-0.31,-0.31,-0.30
99.26,0.14,0.43,0.15,0.45,-0.46,-0.36,-0.30,-0.32,-0.31,-0.30
100.25,0.18,0.48,0.16,0.46,-0.46,-0.38,-0.34,-0.29,-0.30,-0.30
101.25,0.18,0.48,0.17,0.48,-0.47,-0.39,-0.37,-0.30,-0.30,-0.30
102.27,0.18,0.48,0.19,0.49,-0.49,-0.41,-0.41,-0.31,-0.30,-0.30
103.29,0.20,0.50,0.20,0.50,-0.50,-0.42,-0.45,-0.30,-0.30,-0.30
104.32,0.23,0.53,0.21,0.51,-0.51,-0.43,-0.49,-0.29,-0.30,-0.30
105.37,0.23,0.53,0.23,0.53,-0.53,-0.44,-0.53,-0.30,-0.30,-0.30
106.42,0.23,0.53,0.24,0.54,-0.54,-0.45,-0.56,-0.32,-0.30,-0.30
107.48,0.27,0.57,0.25,0.55,-0.55,-0.46,-0.60,-0.29,-0.30,-0.30
108.56,0.27,0.57,0.27,0.57,-0.57,-0.47,-0.63,-0.30,-0.30,-0.30
109.64,0.27,0.56,0.28,0.58,-0.58,-0.48,-0.66,-0.31,-0.29,-0.30
110.74,0.31,0.60,0.29,0.59,-0.59,-0.49,-0.70,-0.28,-0.30,-0.30
111.85,0.31,0.60,0.30,0.60,-0.60,-0.50,-0.73,-0.30,-0.30,-0.30
112.97,0.31,0.61,0.31,0.61,-0.61,-0.50,-0.75,-0.31,-0.31,-0.31
114.10,0.31,0.61,0.31,0.62,-0.63,-0.51,-0.78,-0.32,-0.31,-0.30
115.24,0.33,0.63,0.33,0.63,-0.64,-0.51,-0.81,-0.31,-0.31,-0.30
116.39,0.36,0.66,0.35,0.65,-0.65,-0.52,-0.83,-0.29,-0.30,-0.30
117.55,0.36,0.65,0.36,0.66,-0.65,-0.52,-0.85,-0.30,-0.30,-0.30
118.73,0.36,0.66,0.36,0.66,-0.66,-0.52,-0.87,-0.30,-0.30,-0.31
119.92,0.36,0.66,0.36,0.66,-0.65,-0.53,-0.89,-0.30,-0.29,-0.30
121.12,0.36,0.66,0.35,0.66,-0.65,-0.53,-0.91,-0.29,-0.30,-0.30
122.33,0.36,0.66,0.34,0.64,-0.64,-0.53,-0.92,-0.28,-0.30,-0.31
123.55,0.31,0.61,0.32,0.63,-0.62,-0.53,-0.93,-0.32,-0.30,-0.30
124.79,0.31,0.60,0.31,0.61,-0.61,-0.54,-0.94,-0.30,-0.30,-0.30
126.03,0.31,0.61,0.29,0.59,-0.59,-0.54,-0.95,-0.29,-0.30,-0.30
127.29,0.29,0.58,0.28,0.57,-0.58,-0.54,-0.95,-0.30,-0.30,-0.30
128.57,0.27,0.55,0.28,0.56,-0.57,-0.54,-0.95,-0.30,-0.29,-0.28
129.85,0.27,0.53,0.28,0.55,-0.56,-0.54,-0.96,-0.29,-0.28,-0.26
131.15,0.31,0.56,0.29,0.55,-0.55,-0.54,-0.95,-0.25,-0.26,-0.26
132.46,0.31,0.57,0.31,0.57,-0.55,-0.53,-0.95,-0.24,-0.24,-0.26
133.79,0.31,0.57,0.31,0.57,-0.55,-0.53,-0.94,-0.24,-0.24,-0.26
135.12,0.31,0.57,0.29,0.55,-0.55,-0.53,-0.94,-0.24,-0.26,-0.26
136.48,0.27,0.53,0.28,0.55,-0.55,-0.53,-0.93,-0.29,-0.27,-0.26
137.84,0.27,0.53,0.28,0.54,-0.56,-0.53,-0.92,-0.29,-0.28,-0.26
139.22,0.31,0.57,0.29,0.56,-0.56,-0.52,-0.91,-0.26,-0.27,-0.26
140.61,0.31,0.57,0.31,0.58,-0.57,-0.52,-0.89,-0.26,-0.25,-0.26
142.02,0.34,0.60,0.33,0.58,-0.57,-0.52,-0.88,-0.24,-0.24,-0.26
143.44,0.36,0.59,0.35,0.59,-0.58,-0.52,-0.86,-0.23,-0.23,-0.23
144.87,0.37,0.57,0.37,0.59,-0.60,-0.51,-0.85,-0.23,-0.23,-0.21
146.32,0.40,0.61,0.39,0.60,-0.61,-0.51,-0.83,-0.21,-0.22,-0.21
147.78,0.40,0.61,0.41,0.62,-0.62,-0.50,-0.81,-0.23,-0.21,-0.21
149.26,0.44,0.65,0.43,0.64,-0.63,-0.50,-0.80,-0.19,-0.21,-0.22
150.75,0.44,0.65,0.43,0.65,-0.64,-0.50,-0.78,-0.20,-0.20,-0.21
152.26,0.44,0.65,0.44,0.65,-0.64,-0.49,-0.76,-0.21,-0.20,-0.21
153.78,0.44,0.64,0.44,0.65,-0.64,-0.49,-0.74,-0.21,-0.21,-0.21
155.32,0.44,0.65,0.44,0.65,-0.64,-0.48,-0.72,-0.21,-0.21,-0.21
156.88,0.44,0.65,0.43,0.64,-0.64,-0.48,-0.70,-0.21,-0.21,-0.21
158.44,0.44,0.63,0.44,0.63,-0.64,-0.47,-0.68,-0.20,-0.20,-0.20
160.03,0.45,0.61,0.45,0.62,-0.63,-0.47,-0.67,-0.19,-0.18,-0.17
161.63,0.47,0.62,0.46,0.62,-0.63,-0.46,-0.65,-0.16,-0.17,-0.16
163.24,0.47,0.62,0.47,0.62,-0.62,-0.45,-0.63,-0.16,-0.16,-0.16
164.88,0.47,0.62,0.47,0.63,-0.62,-0.45,-0.61,-0.15,-0.15,-0.16
166.53,0.47,0.62,0.47,0.62,-0.61,-0.44,-0.59,-0.14,-0.14,-0.16
168.19,0.47,0.61,0.47,0.61,-0.60,-0.44,-0.58,-0.13,-0.13,-0.15
169.87,0.47,0.59,0.46,0.60,-0.59,-0.43,-0.56,-0.13,-0.13,-0.12
171.57,0.47,0.59,0.46,0.58,-0.58,-0.43,-0.54,-0.12,-0.13,-0.12
173.29,0.44,0.56,0.45,0.56,-0.58,-0.42,-0.52,-0.14,-0.13,-0.12
175.02,0.44,0.55,0.44,0.56,-0.57,-0.41,-0.51,-0.13,-0.13,-0.12
176.77,0.44,0.56,0.44,0.56,-0.56,-0.41,-0.49,-0.13,-0.13,-0.12
178.54,0.45,0.56,0.45,0.56,-0.56,-0.40,-0.48,-0.11,-0.11,-0.12
180.32,0.47,0.57,0.47,0.56,-0.56,-0.39,-0.46,-0.09,-0.09,-0.10
182.13,0.49,0.55,0.48,0.56,-0.56,-0.39,-0.45,-0.07,-0.08,-0.07
183.95,0.49,0.56,0.49,0.56,-0.56,-0.38,-0.44,-0.07,-0.07,-0.07
185.79,0.49,0.56,0.49,0.56,-0.56,-0.37,-0.42,-0.07,-0.07,-0.08
187.65,0.49,0.55,0.49,0.56,-0.55,-0.37,-0.41,-0.06,-0.06,-0.07
189.52,0.49,0.56,0.49,0.56,-0.54,-0.36,-0.40,-0.06,-0.06,-0.07
191.42,0.49,0.56,0.49,0.54,-0.54,-0.35,-0.38,-0.05,-0.05,-0.07
193.33,0.49,0.50,0.48,0.52,-0.53,-0.35,-0.37,-0.05,-0.05,-0.02
195.27,0.49,0.50,0.49,0.51,-0.53,-0.34,-0.36,-0.04,-0.04,-0.02
197.22,0.49,0.51,0.49,0.51,-0.52,-0.33,-0.35,-0.03,-0.03,-0.02
199.19,0.51,0.53,0.50,0.52,-0.51,-0.33,-0.34,-0.01,-0.01,-0.02
201.18,0.51,0.53,0.50,0.52,-0.50,-0.32,-0.33,0.00,-0.00,-0.02
203.19,0.50,0.52,0.50,0.51,-0.49,-0.31,-0.32,0.00,0.00,-0.02
205.23,0.49,0.47,0.49,0.48,-0.48,-0.31,-0.31,0.00,0.01,0.02
207.28,0.49,0.47,0.49,0.47,-0.48,-0.30,-0.30,0.01,0.01,0.02
209.35,0.49,0.47,0.49,0.46,-0.47,-0.29,-0.29,0.02,0.02,0.02
211.44,0.49,0.46,0.49,0.45,-0.45,-0.28,-0.28,0.03,0.03,0.02
213.56,0.49,0.41,0.49,0.43,-0.44,-0.28,-0.27,0.05,0.05,0.07
215.69,0.49,0.42,0.49,0.42,-0.43,-0.27,-0.26,0.06,0.06,0.06
217.85,0.49,0.42,0.49,0.42,-0.41,-0.26,-0.26,0.07,0.08,0.07
220.03,0.49,0.42,0.49,0.42,-0.40,-0.26,-0.25,0.09,0.09,0.07
222.23,0.49,0.41,0.48,0.39,-0.38,-0.25,-0.24,0.10,0.10,0.07
224.45,0.47,0.35,0.47,0.36,-0.37,-0.24,-0.23,0.10,0.10,0.11
226.70,0.45,0.33,0.45,0.34,-0.35,-0.23,-0.22,0.10,0.10,0.12
228.96,0.44,0.32,0.44,0.32,-0.33,-0.23,-0.21,0.10,0.11,0.12
231.25,0.44,0.32,0.43,0.31,-0.32,-0.22,-0.21,0.12,0.12,0.11
233.57,0.44,0.30,0.44,0.30,-0.30,-0.21,-0.20,0.14,0.14,0.14
235.90,0.44,0.27,0.44,0.29,-0.28,-0.21,-0.19,0.15,0.16,0.16
238.26,0.45,0.29,0.44,0.27,-0.27,-0.20,-0.18,0.18,0.17,0.16
240.64,0.45,0.26,0.45,0.26,-0.26,-0.19,-0.17,0.19,0.19,0.18
243.05,0.44,0.23,0.44,0.24,-0.24,-0.18,-0.16,0.20,0.20,0.21
245.48,0.44,0.23,0.42,0.21,-0.22,-0.18,-0.16,0.22,0.20,0.21
247.93,0.40,0.19,0.41,0.21,-0.20,-0.17,-0.15,0.20,0.21,0.21
250.41,0.40,0.19,0.40,0.19,-0.18,-0.16,-0.14,0.22,0.22,0.21
252.92,0.40,0.19,0.38,0.16,-0.15,-0.15,-0.13,0.24,0.22,0.21
255.45,0.36,0.10,0.37,0.13,-0.13,-0.15,-0.12,0.22,0.23,0.25
258.00,0.36,0.10,0.36,0.10,-0.11,-0.14,-0.11,0.24,0.24,0.26
260.58,0.36,0.09,0.36,0.08,-0.10,-0.13,-0.10,0.26,0.26,0.26
263.19,0.38,0.08,0.37,0.08,-0.08,-0.13,-0.09,0.29,0.29,0.30
265.82,0.38,0.08,0.38,0.07,-0.07,-0.12,-0.08,0.31,0.31,0.30
268.48,0.40,0.04,0.39,0.06,-0.05,-0.11,-0.07,0.34,0.34,0.35
271.16,0.40,0.05,0.40,0.05,-0.04,-0.10,-0.06,0.36,0.36,0.35
273.87,0.40,0.05,0.40,0.04,-0.03,-0.10,-0.05,0.37,0.37,0.35
276.61,0.40,0.01,0.40,0.02,-0.01,-0.09,-0.04,0.38,0.38,0.38
279.38,0.40,-0.01,0.40,-0.01,0.01,-0.08,-0.02,0.40,0.40,0.41
282.17,0.40,-0.04,0.40,-0.03,0.02,-0.07,-0.01,0.42,0.42,0.44
284.99,0.40,-0.05,0.40,-0.05,0.04,-0.06,-0.00,0.44,0.44,0.44
287.84,0.40,-0.04,0.40,-0.06,0.06,-0.06,0.01,0.46,0.46,0.44
290.72,0.40,-0.09,0.40,-0.07,0.08,-0.05,0.02,0.48,0.48,0.49
293.63,0.40,-0.09,0.40,-0.09,0.10,-0.04,0.03,0.50,0.50,0.48
296.57,0.40,-0.11,0.40,-0.12,0.12,-0.03,0.05,0.51,0.51,0.50
299.53,0.40,-0.14,0.40,-0.13,0.14,-0.03,0.06,0.53,0.53,0.54
302.53,0.40,-0.15,0.39,-0.16,0.16,-0.02,0.07,0.55,0.55,0.55
305.55,0.40,-0.18,0.40,-0.19,0.18,-0.01,0.08,0.57,0.57,0.58
308.61,0.40,-0.24,0.41,-0.21,0.20,-0.00,0.10,0.59,0.61,0.63
