frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
118.73,0.36,1.01,0.36,1.00,-0.99,-0.66,-0.83,-0.64,-0.64,-0.66
119.92,0.36,1.02,0.36,1.02,-1.00,-0.67,-0.84,-0.65,-0.64,-0.66
121.12,0.36,1.02,0.35,1.02,-1.01,-0.68,-0.84,-0.65,-0.65,-0.66
122.33,0.36,1.02,0.34,1.00,-1.00,-0.70,-0.84,-0.65,-0.66,-0.67
123.55,0.31,0.97,0.32,0.99,-1.00,-0.71,-0.84,-0.69,-0.67,-0.66
124.79,0.31,0.98,0.31,0.99,-0.99,-0.72,-0.85,-0.69,-0.68,-0.68
126.03,0.31,1.01,0.29,0.99,-0.99,-0.73,-0.85,-0.68,-0.70,-0.70
127.29,0.29,0.99,0.28,0.99,-0.99,-0.75,-0.85,-0.70,-0.71,-0.71
128.57,0.27,0.97,0.28,0.98,-0.99,-0.76,-0.85,-0.73,-0.72,-0.70
129.85,0.27,0.97,0.28,0.98,-1.00,-0.77,-0.85,-0.73,-0.72,-0.70
131.15,0.31,1.00,0.29,1.00,-1.01,-0.79,-0.85,-0.70,-0.72,-0.70
132.46,0.31,1.04,0.31,1.03,-1.01,-0.80,-0.85,-0.71,-0.71,-0.73
133.79,0.31,1.06,0.31,1.05,-1.02,-0.81,-0.85,-0.72,-0.71,-0.75
135.12,0.31,1.06,0.29,1.04,-1.03,-0.82,-0.85,-0.72,-0.74,-0.75
136.48,0.27,1.02,0.28,1.04,-1.04,-0.84,-0.85,-0.77,-0.76,-0.75
137.84,0.27,1.02,0.28,1.03,-1.05,-0.85,-0.85,-0.78,-0.77,-0.75
139.22,0.31,1.06,0.29,1.04,-1.06,-0.86,-0.85,-0.76,-0.77,-0.75
140.61,0.31,1.06,0.31,1.07,-1.07,-0.88,-0.84,-0.77,-0.76,-0.75
142.02,0.34,1.09,0.33,1.09,-1.09,-0.89,-0.84,-0.75,-0.75,-0.75
143.44,0.36,1.11,0.35,1.11,-1.11,-0.91,-0.84,-0.75,-0.76,-0.75
144.87,0.37,1.13,0.37,1.13,-1.13,-0.92,-0.84,-0.76,-0.76,-0.77
146.32,0.40,1.17,0.39,1.16,-1.15,-0.93,-0.84,-0.76,-0.76,-0.77
147.78,0.40,1.17,0.41,1.18,-1.18,-0.95,-0.84,-0.78,-0.77,-0.77
149.26,0.44,1.21,0.43,1.20,-1.19,-0.96,-0.84,-0.76,-0.77,-0.78
150.75,0.44,1.21,0.43,1.21,-1.21,-0.97,-0.84,-0.77,-0.77,-0.77
152.26,0.44,1.21,0.44,1.22,-1.22,-0.99,-0.84,-0.78,-0.78,-0.77
153.78,0.44,1.22,0.44,1.22,-1.23,-1.00,-0.84,-0.79,-0.79,-0.79
155.32,0.44,1.24,0.44,1.24,-1.23,-1.01,-0.84,-0.80,-0.80,-0.80
156.88,0.44,1.24,0.43,1.24,-1.24,-1.03,-0.85,-0.80,-0.80,-0.80
158.44,0.44,1.24,0.44,1.24,-1.24,-1.04,-0.85,-0.80,-0.80,-0.81
160.03,0.45,1.22,0.45,1.23,-1.24,-1.05,-0.85,-0.79,-0.79,-0.78
161.63,0.47,1.24,0.46,1.23,-1.24,-1.07,-0.86,-0.77,-0.78,-0.77
163.24,0.47,1.24,0.47,1.23,-1.23,-1.08,-0.86,-0.77,-0.77,-0.77
164.88,0.47,1.24,0.47,1.23,-1.23,-1.09,-0.87,-0.76,-0.76,-0.77
166.53,0.47,1.21,0.47,1.22,-1.22,-1.11,-0.87,-0.76,-0.76,-0.75
168.19,0.47,1.22,0.47,1.22,-1.22,-1.12,-0.88,-0.75,-0.75,-0.76
169.87,0.47,1.22,0.46,1.21,-1.21,-1.13,-0.89,-0.75,-0.75,-0.75
171.57,0.47,1.22,0.46,1.21,-1.21,-1.14,-0.89,-0.74,-0.75,-0.75
173.29,0.44,1.19,0.45,1.20,-1.21,-1.15,-0.90,-0.77,-0.76,-0.75
175.02,0.44,1.21,0.44,1.19,-1.21,-1.17,-0.91,-0.77,-0.77,-0.78
176.77,0.44,1.19,0.44,1.19,-1.21,-1.18,-0.92,-0.77,-0.77,-0.75
178.54,0.45,1.19,0.45,1.20,-1.21,-1.19,-0.93,-0.76,-0.76,-0.75
180.32,0.47,1.22,0.47,1.21,-1.22,-1.20,-0.94,-0.75,-0.75,-0.75
182.13,0.49,1.23,0.48,1.23,-1.22,-1.21,-0.96,-0.74,-0.74,-0.75
183.95,0.49,1.24,0.49,1.24,-1.23,-1.22,-0.97,-0.74,-0.74,-0.75
185.79,0.49,1.24,0.49,1.24,-1.23,-1.23,-0.98,-0.75,-0.74,-0.76
187.65,0.49,1.24,0.49,1.24,-1.24,-1.24,-1.00,-0.75,-0.75,-0.75
189.52,0.49,1.24,0.49,1.24,-1.24,-1.24,-1.01,-0.75,-0.75,-0.75
191.42,0.49,1.24,0.49,1.24,-1.24,-1.25,-1.03,-0.76,-0.76,-0.75
193.33,0.49,1.24,0.48,1.24,-1.24,-1.26,-1.05,-0.76,-0.76,-0.76
195.27,0.49,1.23,0.49,1.24,-1.24,-1.27,-1.06,-0.76,-0.76,-0.75
197.22,0.49,1.24,0.49,1.24,-1.24,-1.27,-1.08,-0.76,-0.75,-0.75
199.19,0.51,1.26,0.50,1.25,-1.25,-1.28,-1.10,-0.74,-0.75,-0.75
201.18,0.51,1.26,0.50,1.25,-1.25,-1.28,-1.12,-0.74,-0.74,-0.75
203.19,0.50,1.25,0.50,1.25,-1.24,-1.29,-1.13,-0.75,-0.75,-0.75
205.23,0.49,1.24,0.49,1.24,-1.24,-1.29,-1.15,-0.76,-0.75,-0.75
207.28,0.49,1.24,0.49,1.24,-1.24,-1.29,-1.17,-0.76,-0.76,-0.75
209.35,0.49,1.24,0.49,1.24,-1.24,-1.30,-1.19,-0.75,-0.76,-0.75
211.44,0.49,1.23,0.49,1.23,-1.24,-1.30,-1.21,-0.75,-0.75,-0.75
213.56,0.49,1.23,0.49,1.23,-1.23,-1.30,-1.22,-0.75,-0.75,-0.75
215.69,0.49,1.22,0.49,1.23,-1.22,-1.30,-1.24,-0.74,-0.74,-0.74
217.85,0.49,1.22,0.49,1.22,-1.21,-1.30,-1.26,-0.73,-0.73,-0.73
220.03,0.49,1.22,0.49,1.22,-1.20,-1.30,-1.27,-0.72,-0.72,-0.73
222.23,0.49,1.21,0.48,1.20,-1.19,-1.29,-1.29,-0.70,-0.71,-0.73
224.45,0.47,1.17,0.47,1.18,-1.18,-1.29,-1.30,-0.71,-0.71,-0.71
226.70,0.45,1.15,0.45,1.15,-1.17,-1.29,-1.32,-0.72,-0.72,-0.70
228.96,0.44,1.14,0.44,1.14,-1.16,-1.28,-1.33,-0.72,-0.72,-0.70
231.25,0.44,1.14,0.43,1.14,-1.15,-1.28,-1.34,-0.71,-0.72,-0.71
233.57,0.44,1.14,0.44,1.14,-1.15,-1.27,-1.35,-0.71,-0.71,-0.70
235.90,0.44,1.13,0.44,1.14,-1.14,-1.26,-1.35,-0.71,-0.70,-0.70
238.26,0.45,1.15,0.44,1.14,-1.14,-1.25,-1.36,-0.69,-0.70,-0.70
240.64,0.45,1.15,0.45,1.15,-1.13,-1.25,-1.36,-0.68,-0.68,-0.70
243.05,0.44,1.14,0.44,1.14,-1.12,-1.24,-1.36,-0.68,-0.68,-0.70
245.48,0.44,1.14,0.42,1.12,-1.11,-1.23,-1.36,-0.67,-0.68,-0.70
247.93,0.40,1.08,0.41,1.10,-1.09,-1.21,-1.35,-0.70,-0.68,-0.68
250.41,0.40,1.06,0.40,1.07,-1.07,-1.20,-1.35,-0.68,-0.68,-0.66
252.92,0.40,1.06,0.38,1.04,-1.06,-1.19,-1.34,-0.66,-0.68,-0.66
255.45,0.36,1.01,0.37,1.03,-1.04,-1.18,-1.33,-0.68,-0.67,-0.66
258.00,0.36,1.02,0.36,1.03,-1.03,-1.16,-1.32,-0.67,-0.67,-0.66
260.58,0.36,1.02,0.36,1.02,-1.02,-1.15,-1.30,-0.66,-0.66,-0.67
263.19,0.38,1.04,0.37,1.02,-1.01,-1.13,-1.28,-0.64,-0.64,-0.66
265.82,0.38,0.99,0.38,1.01,-1.01,-1.11,-1.27,-0.63,-0.63,-0.61
268.48,0.40,1.00,0.39,1.01,-1.01,-1.10,-1.24,-0.61,-0.62,-0.61
271.16,0.40,1.01,0.40,1.00,-1.01,-1.08,-1.22,-0.61,-0.61,-0.61
273.87,0.40,1.01,0.40,1.01,-1.00,-1.06,-1.20,-0.61,-0.61,-0.62
276.61,0.40,1.00,0.40,1.01,-1.00,-1.04,-1.17,-0.60,-0.60,-0.61
279.38,0.40,1.01,0.40,1.01,-0.99,-1.02,-1.14,-0.60,-0.60,-0.61
282.17,0.40,1.01,0.40,0.99,-0.99,-1.00,-1.12,-0.59,-0.59,-0.61
284.99,0.40,0.95,0.40,0.97,-0.98,-0.98,-1.09,-0.58,-0.58,-0.56
287.84,0.40,0.96,0.40,0.96,-0.97,-0.96,-1.06,-0.57,-0.57,-0.56
290.72,0.40,0.96,0.40,0.95,-0.96,-0.93,-1.02,-0.56,-0.56,-0.56
293.63,0.40,0.96,0.40,0.96,-0.95,-0.91,-0.99,-0.55,-0.55,-0.57
