frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.23,-2.37,-4.66,-2.37,-4.65,4.64,4.31,4.69,2.27,2.28,2.29
27.50,-2.33,-4.68,-2.34,-4.70,4.70,4.35,4.78,2.37,2.36,2.35
27.77,-2.33,-4.77,-2.33,-4.76,4.76,4.39,4.87,2.42,2.43,2.44
28.05,-2.29,-4.79,-2.30,-4.80,4.80,4.43,4.96,2.51,2.50,2.50
28.33,-2.28,-4.86,-2.28,-4.85,4.85,4.48,5.04,2.56,2.57,2.58
28.62,-2.24,-4.89,-2.24,-4.89,4.88,4.52,5.12,2.64,2.64,2.64
28.90,-2.20,-4.93,-2.21,-4.93,4.92,4.56,5.19,2.71,2.70,2.72
29.19,-2.18,-4.96,-2.18,-4.94,4.94,4.60,5.26,2.76,2.77,2.77
29.48,-2.14,-4.96,-2.14,-4.96,4.96,4.64,5.32,2.82,2.82,2.81
29.78,-2.09,-4.95,-2.10,-4.97,4.98,4.68,5.38,2.88,2.88,2.86
30.08,-2.05,-4.98,-2.05,-4.98,4.98,4.72,5.43,2.93,2.93,2.93
30.38,-2.00,-5.00,-2.01,-4.99,4.98,4.75,5.47,2.98,2.98,3.00
30.68,-1.96,-4.99,-1.96,-4.99,4.98,4.79,5.51,3.02,3.02,3.03
30.99,-1.91,-4.98,-1.92,-4.98,4.98,4.83,5.54,3.06,3.06,3.07
31.30,-1.87,-4.97,-1.87,-4.97,4.97,4.87,5.56,3.10,3.10,3.09
31.61,-1.83,-4.96,-1.83,-4.96,4.97,4.90,5.58,3.14,3.14,3.12
31.93,-1.80,-4.96,-1.81,-4.96,4.97,4.94,5.59,3.16,3.16,3.15
32.24,-1.77,-4.96,-1.78,-4.96,4.96,4.97,5.59,3.19,3.18,3.18
32.57,-1.76,-4.98,-1.75,-4.97,4.97,5.00,5.58,3.20,3.21,3.22
32.89,-1.72,-4.97,-1.72,-4.97,4.97,5.04,5.57,3.25,3.25,3.25
33.22,-1.68,-4.97,-1.69,-4.98,4.98,5.07,5.56,3.30,3.30,3.29
33.55,-1.65,-4.98,-1.66,-4.99,5.00,5.10,5.53,3.34,3.33,3.33
33.89,-1.64,-5.01,-1.64,-5.01,5.01,5.13,5.51,3.37,3.37,3.36
34.23,-1.64,-5.04,-1.63,-5.03,5.02,5.16,5.48,3.38,3.40,3.39
34.57,-1.59,-5.04,-1.60,-5.05,5.03,5.18,5.44,3.44,3.43,3.45
34.92,-1.57,-5.06,-1.58,-5.06,5.04,5.21,5.40,3.47,3.47,3.49
35.27,-1.54,-5.06,-1.54,-5.06,5.05,5.24,5.36,3.51,3.51,3.52
35.62,-1.51,-5.06,-1.51,-5.06,5.06,5.26,5.31,3.54,3.55,3.54
35.97,-1.46,-5.05,-1.47,-5.06,5.07,5.28,5.27,3.60,3.59,3.58
36.33,-1.43,-5.06,-1.44,-5.06,5.07,5.31,5.22,3.64,3.63,3.63
36.70,-1.42,-5.08,-1.41,-5.07,5.08,5.33,5.17,3.66,3.67,3.66
37.06,-1.38,-5.08,-1.39,-5.09,5.09,5.35,5.13,3.71,3.70,3.70
37.43,-1.36,-5.11,-1.36,-5.10,5.10,5.37,5.08,3.74,3.74,3.74
37.81,-1.33,-5.11,-1.33,-5.12,5.11,5.38,5.03,3.78,3.78,3.78
38.19,-1.30,-5.14,-1.31,-5.13,5.12,5.40,4.98,3.82,3.82,3.84
38.57,-1.27,-5.14,-1.28,-5.14,5.14,5.41,4.94,3.86,3.86,3.86
38.95,-1.25,-5.15,-1.25,-5.15,5.15,5.43,4.89,3.89,3.90,3.89
39.34,-1.22,-5.14,-1.23,-5.15,5.15,5.44,4.85,3.93,3.93,3.92
39.74,-1.20,-5.16,-1.21,-5.16,5.16,5.45,4.81,3.96,3.95,3.96
40.14,-1.20,-5.17,-1.19,-5.16,5.17,5.46,4.78,3.97,3.98,3.96
40.54,-1.16,-5.17,-1.18,-5.17,5.18,5.47,4.74,4.01,4.00,4.01
40.94,-1.16,-5.17,-1.16,-5.18,5.18,5.47,4.71,4.01,4.02,4.01
41.35,-1.15,-5.19,-1.15,-5.18,5.18,5.48,4.68,4.02,4.03,4.03
41.76,-1.12,-5.18,-1.13,-5.18,5.17,5.48,4.65,4.05,4.04,4.06
42.18,-1.12,-5.18,-1.12,-5.17,5.16,5.48,4.63,4.03,4.04,4.05
42.60,-1.09,-5.14,-1.10,-5.15,5.14,5.48,4.61,4.05,4.04,4.05
43.03,-1.07,-5.13,-1.07,-5.12,5.12,5.48,4.60,4.05,4.05,4.06
43.46,-1.04,-5.10,-1.04,-5.09,5.10,5.48,4.58,4.05,4.06,4.05
43.90,-0.99,-5.05,-1.01,-5.06,5.07,5.48,4.58,4.08,4.06,4.06
44.33,-0.99,-5.05,-0.98,-5.03,5.04,5.47,4.57,4.05,4.07,4.05
44.78,-0.94,-5.00,-0.96,-5.02,5.02,5.47,4.57,4.08,4.06,4.06
45.23,-0.94,-5.02,-0.94,-5.01,5.00,5.46,4.57,4.06,4.06,4.07
45.68,-0.94,-5.00,-0.93,-4.98,4.99,5.45,4.57,4.04,4.06,4.06
46.13,-0.90,-4.96,-0.92,-4.97,4.98,5.44,4.58,4.08,4.06,4.05
46.60,-0.90,-4.96,-0.91,-4.96,4.98,5.43,4.59,4.07,4.07,4.06
47.06,-0.90,-4.97,-0.90,-4.97,4.98,5.41,4.61,4.07,4.08,4.07
47.53,-0.90,-5.00,-0.90,-4.99,4.98,5.40,4.63,4.08,4.08,4.09
48.01,-0.90,-5.00,-0.90,-5.00,4.99,5.38,4.65,4.08,4.09,4.10
48.49,-0.90,-4.99,-0.90,-5.00,5.00,5.37,4.67,4.09,4.09,4.09
48.97,-0.90,-5.00,-0.91,-5.01,5.01,5.35,4.70,4.11,4.10,4.09
49.46,-0.93,-5.03,-0.93,-5.02,5.03,5.33,4.73,4.10,4.10,4.10
49.96,-0.96,-5.05,-0.96,-5.05,5.05,5.31,4.76,4.09,4.09,4.09
50.46,-0.99,-5.07,-1.00,-5.08,5.08,5.28,4.79,4.08,4.08,4.07
50.96,-1.03,-5.11,-1.03,-5.10,5.10,5.26,4.83,4.07,4.07,4.07
51.47,-1.07,-5.14,-1.07,-5.13,5.14,5.24,4.87,4.06,4.07,4.07
51.99,-1.10,-5.16,-1.11,-5.17,5.17,5.21,4.91,4.07,4.07,4.06
52.51,-1.14,-5.20,-1.14,-5.20,5.20,5.18,4.95,4.06,4.06,4.06
53.03,-1.18,-5.24,-1.19,-5.23,5.24,5.16,4.98,4.05,4.05,4.06
53.56,-1.24,-5.24,-1.24,-5.26,5.27,5.13,5.02,4.02,4.02,4.00
54.10,-1.30,-5.30,-1.30,-5.29,5.29,5.10,5.06,3.98,3.99,4.00
54.64,-1.34,-5.30,-1.35,-5.31,5.30,5.07,5.10,3.96,3.95,3.96
55.18,-1.38,-5.32,-1.39,-5.33,5.31,5.04,5.14,3.92,3.92,3.94
55.74,-1.42,-5.33,-1.41,-5.31,5.31,5.00,5.18,3.88,3.90,3.91
56.29,-1.42,-5.29,-1.43,-5.30,5.30,4.97,5.21,3.87,3.87,3.87
56.86,-1.42,-5.25,-1.44,-5.27,5.28,4.94,5.24,3.86,3.84,3.83
57.42,-1.46,-5.26,-1.45,-5.24,5.25,4.90,5.27,3.79,3.80,3.79
58.00,-1.46,-5.22,-1.46,-5.22,5.22,4.86,5.29,3.76,3.76,3.75
58.58,-1.46,-5.19,-1.47,-5.20,5.18,4.83,5.31,3.72,3.71,3.73
59.16,-1.46,-5.16,-1.46,-5.15,5.14,4.79,5.33,3.68,3.68,3.70
59.76,-1.46,-5.11,-1.46,-5.11,5.10,4.75,5.34,3.64,3.64,3.64
60.35,-1.46,-5.05,-1.46,-5.06,5.06,4.71,5.34,3.60,3.60,3.59
60.96,-1.46,-5.02,-1.46,-5.01,5.02,4.68,5.34,3.56,3.56,3.55
61.57,-1.46,-4.97,-1.46,-4.98,4.99,4.64,5.34,3.53,3.53,3.51
62.18,-1.46,-4.96,-1.46,-4.96,4.97,4.60,5.32,3.50,3.50,3.49
62.80,-1.46,-4.93,-1.48,-4.94,4.95,4.56,5.31,3.48,3.47,3.47
63.43,-1.50,-4.94,-1.49,-4.93,4.94,4.51,5.28,3.44,3.45,3.44
64.07,-1.51,-4.92,-1.51,-4.92,4.94,4.47,5.25,3.43,3.43,3.40
64.71,-1.51,-4.92,-1.52,-4.93,4.94,4.43,5.22,3.43,3.42,3.41
65.35,-1.51,-4.94,-1.52,-4.94,4.94,4.39,5.17,3.43,3.42,3.43
66.01,-1.53,-4.96,-1.53,-4.94,4.94,4.35,5.13,3.40,3.41,3.43
66.67,-1.53,-4.92,-1.53,-4.94,4.92,4.30,5.07,3.39,3.39,3.39
67.33,-1.51,-4.91,-1.52,-4.91,4.89,4.26,5.02,3.38,3.37,3.39
68.01,-1.49,-4.89,-1.48,-4.87,4.85,4.22,4.95,3.36,3.37,3.39
68.69,-1.42,-4.80,-1.43,-4.81,4.80,4.17,4.89,3.37,3.37,3.38
69.37,-1.36,-4.72,-1.36,-4.72,4.72,4.13,4.82,3.36,3.37,3.36
70.07,-1.26,-4.62,-1.27,-4.63,4.63,4.09,4.75,3.37,3.36,3.36
70.77,-1.18,-4.54,-1.19,-4.54,4.54,4.04,4.67,3.35,3.35,3.36
71.48,-1.10,-4.46,-1.09,-4.43,4.43,4.00,4.59,3.33,3.34,3.35
72.19,-0.99,-4.30,-1.00,-4.32,4.32,3.95,4.52,3.33,3.32,3.31
72.91,-0.90,-4.21,-0.91,-4.21,4.21,3.91,4.44,3.31,3.30,3.30
73.64,-0.83,-4.10,-0.82,-4.09,4.10,3.86,4.35,3.27,3.28,3.27
74.38,-0.73,-3.99,-0.74,-4.00,4.00,3.82,4.27,3.27,3.26,3.25
75.12,-0.65,-3.91,-0.65,-3.91,3.90,3.77,4.19,3.25,3.25,3.26
75.87,-0.57,-3.83,-0.57,-3.82,3.82,3.73,4.11,3.25,3.25,3.25
76.63,-0.49,-3.75,-0.49,-3.73,3.75,3.69,4.03,3.26,3.26,3.25
77.40,-0.42,-3.64,-0.43,-3.66,3.69,3.64,3.95,3.27,3.27,3.22
78.17,-0.38,-3.60,-0.39,-3.62,3.64,3.60,3.87,3.26,3.25,3.22
78.95,-0.38,-3.60,-0.38,-3.59,3.59,3.55,3.79,3.21,3.21,3.22
79.74,-0.38,-3.58,-0.38,-3.58,3.54,3.51,3.71,3.16,3.17,3.20
80.54,-0.36,-3.53,-0.36,-3.54,3.49,3.46,3.64,3.13,3.14,3.17
81.35,-0.31,-3.48,-0.31,-3.47,3.44,3.42,3.56,3.13,3.13,3.17
82.16,-0.26,-3.39,-0.26,-3.39,3.39,3.38,3.49,3.13,3.13,3.13
82.98,-0.20,-3.31,-0.21,-3.32,3.33,3.33,3.42,3.13,3.12,3.11
83.81,-0.17,-3.25,-0.17,-3.25,3.27,3.29,3.35,3.10,3.10,3.07
84.65,-0.14,-3.21,-0.14,-3.20,3.22,3.25,3.29,3.07,3.07,3.07
85.50,-0.11,-3.14,-0.11,-3.15,3.16,3.20,3.22,3.05,3.05,3.03
86.35,-0.08,-3.11,-0.09,-3.11,3.11,3.16,3.16,3.03,3.02,3.02
87.22,-0.05,-3.07,-0.05,-3.06,3.06,3.12,3.10,3.01,3.01,3.02
88.09,-0.03,-3.02,-0.03,-3.03,3.02,3.08,3.05,2.99,2.99,2.98
88.97,0.01,-2.98,-0.01,-2.99,2.98,3.03,2.99,2.98,2.97,2.99
89.86,0.01,-2.96,0.02,-2.94,2.93,2.99,2.94,2.94,2.95,2.96
90.76,0.05,-2.89,0.04,-2.90,2.89,2.95,2.89,2.93,2.93,2.94
91.66,0.07,-2.84,0.06,-2.84,2.84,2.91,2.84,2.91,2.90,2.91
92.58,0.10,-2.79,0.09,-2.79,2.80,2.87,2.80,2.89,2.89,2.88
93.51,0.10,-2.75,0.11,-2.75,2.76,2.83,2.75,2.86,2.87,2.85
94.44,0.14,-2.71,0.13,-2.71,2.72,2.79,2.71,2.86,2.85,2.85
95.39,0.14,-2.67,0.13,-2.68,2.69,2.75,2.67,2.83,2.82,2.81
96.34,0.14,-2.66,0.14,-2.66,2.66,2.71,2.64,2.80,2.80,2.79
97.30,0.14,-2.66,0.13,-2.64,2.64,2.67,2.60,2.78,2.77,2.79
98.28,0.14,-2.61,0.14,-2.62,2.62,2.63,2.57,2.75,2.76,2.75
99.26,0.14,-2.61,0.15,-2.60,2.60,2.59,2.54,2.73,2.75,2.75
100.25,0.18,-2.57,0.16,-2.57,2.57,2.55,2.51,2.75,2.73,2.75
101.25,0.18,-2.55,0.17,-2.56,2.55,2.51,2.48,2.72,2.72,2.73
102.27,0.18,-2.53,0.19,-2.52,2.52,2.48,2.45,2.70,2.71,2.71
103.29,0.20,-2.50,0.20,-2.49,2.49,2.44,2.43,2.69,2.69,2.70
104.32,0.23,-2.43,0.21,-2.46,2.46,2.40,2.40,2.69,2.67,2.66
105.37,0.23,-2.42,0.23,-2.42,2.43,2.37,2.38,2.65,2.66,2.65
106.42,0.23,-2.43,0.24,-2.39,2.40,2.33,2.36,2.62,2.64,2.65
107.48,0.27,-2.34,0.25,-2.37,2.37,2.29,2.34,2.63,2.62,2.60
108.56,0.27,-2.34,0.27,-2.34,2.34,2.26,2.32,2.60,2.60,2.60
109.64,0.27,-2.34,0.28,-2.30,2.31,2.22,2.30,2.58,2.59,2.60
110.74,0.31,-2.26,0.29,-2.29,2.28,2.19,2.28,2.59,2.58,2.56
111.85,0.31,-2.26,0.30,-2.25,2.25,2.15,2.26,2.56,2.56,2.57
112.97,0.31,-2.23,0.31,-2.23,2.23,2.12,2.24,2.53,2.53,2.54
114.10,0.31,-2.21,0.31,-2.21,2.20,2.09,2.22,2.50,2.51,2.52
115.24,0.33,-2.19,0.33,-2.17,2.17,2.05,2.21,2.50,2.50,2.52
116.39,0.36,-2.11,0.35,-2.14,2.14,2.02,2.19,2.50,2.49,2.46
117.55,0.36,-2.11,0.36,-2.11,2.12,1.99,2.17,2.47,2.47,2.46
118.73,0.36,-2.11,0.36,-2.09,2.09,1.95,2.15,2.45,2.45,2.47
119.92,0.36,-2.07,0.36,-2.08,2.07,1.92,2.13,2.43,2.43,2.43
121.12,0.36,-2.06,0.35,-2.05,2.06,1.89,2.11,2.41,2.41,2.41
122.33,0.36,-2.02,0.34,-2.03,2.04,1.86,2.09,2.40,2.38,2.38
123.55,0.31,-2.03,0.32,-2.03,2.04,1.83,2.07,2.34,2.36,2.34
124.79,0.31,-2.02,0.31,-2.02,2.03,1.80,2.04,2.33,2.34,2.33
126.03,0.31,-2.01,0.29,-2.02,2.01,1.77,2.02,2.32,2.31,2.32
127.29,0.29,-2.00,0.28,-2.01,2.00,1.74,1.99,2.28,2.28,2.29
128.57,0.27,-2.02,0.28,-2.01,1.98,1.71,1.97,2.25,2.26,2.28
129.85,0.27,-2.00,0.28,-1.98,1.96,1.68,1.94,2.23,2.24,2.27
131.15,0.31,-1.93,0.29,-1.94,1.95,1.65,1.92,2.25,2.24,2.24
132.46,0.31,-1.90,0.31,-1.90,1.93,1.62,1.89,2.24,2.24,2.20
133.79,0.31,-1.87,0.31,-1.87,1.91,1.60,1.86,2.22,2.22,2.18
135.12,0.31,-1.86,0.29,-1.88,1.89,1.57,1.83,2.19,2.18,2.17
136.48,0.27,-1.88,0.28,-1.87,1.86,1.54,1.80,2.13,2.14,2.15
137.84,0.27,-1.88,0.28,-1.86,1.84,1.52,1.77,2.10,2.11,2.15
139.22,0.31,-1.81,0.29,-1.83,1.81,1.49,1.74,2.11,2.10,2.12
140.61,0.31,-1.79,0.31,-1.78,1.78,1.46,1.71,2.08,2.09,2.10
142.02,0.34,-1.73,0.33,-1.73,1.74,1.44,1.67,2.08,2.08,2.07
143.44,0.36,-1.69,0.35,-1.69,1.70,1.41,1.64,2.06,2.05,2.04
144.87,0.37,-1.65,0.37,-1.65,1.65,1.39,1.61,2.02,2.03,2.02
146.32,0.40,-1.61,0.39,-1.61,1.61,1.36,1.58,2.00,2.00,2.01
147.78,0.40,-1.58,0.41,-1.57,1.57,1.34,1.55,1.96,1.98,1.97
149.26,0.44,-1.52,0.43,-1.53,1.53,1.31,1.52,1.97,1.96,1.96
150.75,0.44,-1.48,0.43,-1.49,1.50,1.29,1.49,1.94,1.93,1.91
152.26,0.44,-1.47,0.44,-1.46,1.47,1.27,1.45,1.91,1.91,1.91
153.78,0.44,-1.43,0.44,-1.44,1.44,1.24,1.42,1.88,1.88,1.86
155.32,0.44,-1.42,0.44,-1.42,1.42,1.22,1.39,1.85,1.85,1.86
156.88,0.44,-1.40,0.43,-1.40,1.39,1.20,1.37,1.82,1.82,1.84
158.44,0.44,-1.38,0.44,-1.38,1.36,1.18,1.34,1.80,1.80,1.82
160.03,0.45,-1.35,0.45,-1.34,1.33,1.15,1.31,1.78,1.78,1.79
161.63,0.47,-1.30,0.46,-1.31,1.31,1.13,1.28,1.77,1.77,1.76
163.24,0.47,-1.27,0.47,-1.27,1.28,1.11,1.25,1.74,1.74,1.73
164.88,0.47,-1.26,0.47,-1.25,1.25,1.09,1.23,1.72,1.72,1.72
166.53,0.47,-1.21,0.47,-1.22,1.23,1.07,1.20,1.69,1.69,1.67
168.19,0.47,-1.21,0.47,-1.20,1.21,1.05,1.18,1.67,1.68,1.68
169.87,0.47,-1.16,0.46,-1.17,1.19,1.03,1.15,1.65,1.65,1.63
171.57,0.47,-1.16,0.46,-1.17,1.17,1.01,1.13,1.63,1.62,1.63
173.29,0.44,-1.16,0.45,-1.15,1.15,0.99,1.11,1.58,1.59,1.59
175.02,0.44,-1.15,0.44,-1.14,1.12,0.97,1.09,1.56,1.56,1.59
176.77,0.44,-1.10,0.44,-1.11,1.09,0.95,1.07,1.53,1.53,1.54
178.54,0.45,-1.08,0.45,-1.07,1.06,0.93,1.05,1.50,1.51,1.52
180.32,0.47,-1.02,0.47,-1.02,1.02,0.91,1.03,1.49,1.49,1.49
182.13,0.49,-0.96,0.48,-0.97,0.99,0.89,1.01,1.47,1.47,1.44
183.95,0.49,-0.93,0.49,-0.93,0.95,0.88,0.99,1.44,1.44,1.42
185.79,0.49,-0.91,0.49,-0.90,0.92,0.86,0.98,1.40,1.40,1.40
187.65,0.49,-0.88,0.49,-0.88,0.88,0.84,0.96,1.37,1.37,1.36
189.52,0.49,-0.85,0.49,-0.85,0.85,0.82,0.95,1.34,1.34,1.34
191.42,0.49,-0.82,0.49,-0.83,0.82,0.81,0.93,1.31,1.31,1.31
193.33,0.49,-0.81,0.48,-0.80,0.79,0.79,0.92,1.28,1.28,1.30
195.27,0.49,-0.77,0.49,-0.77,0.76,0.77,0.90,1.25,1.25,1.25
197.22,0.49,-0.75,0.49,-0.74,0.73,0.76,0.89,1.22,1.23,1.23
199.19,0.51,-0.70,0.50,-0.70,0.70,0.74,0.88,1.21,1.20,1.20
201.18,0.51,-0.66,0.50,-0.67,0.67,0.72,0.86,1.18,1.17,1.16
203.19,0.50,-0.64,0.50,-0.63,0.64,0.71,0.85,1.14,1.14,1.13
205.23,0.49,-0.63,0.49,-0.61,0.62,0.69,0.84,1.10,1.11,1.11
207.28,0.49,-0.58,0.49,-0.59,0.59,0.68,0.83,1.08,1.08,1.06
209.35,0.49,-0.58,0.49,-0.57,0.56,0.66,0.82,1.05,1.05,1.06
211.44,0.49,-0.54,0.49,-0.54,0.54,0.65,0.81,1.03,1.03,1.02
213.56,0.49,-0.54,0.49,-0.53,0.52,0.63,0.80,1.00,1.00,1.03
215.69,0.49,-0.49,0.49,-0.50,0.50,0.62,0.79,0.98,0.98,0.98
217.85,0.49,-0.49,0.49,-0.48,0.48,0.60,0.78,0.97,0.97,0.98
220.03,0.49,-0.44,0.49,-0.45,0.47,0.59,0.77,0.95,0.95,0.92
222.23,0.49,-0.44,0.48,-0.44,0.45,0.57,0.75,0.94,0.93,0.92
224.45,0.47,-0.43,0.47,-0.44,0.44,0.56,0.74,0.91,0.91,0.90
226.70,0.45,-0.44,0.45,-0.44,0.43,0.54,0.73,0.87,0.88,0.89
228.96,0.44,-0.45,0.44,-0.43,0.41,0.53,0.72,0.85,0.85,0.88
231.25,0.44,-0.40,0.43,-0.41,0.40,0.52,0.71,0.83,0.83,0.84
233.57,0.44,-0.39,0.44,-0.39,0.38,0.50,0.69,0.82,0.82,0.83
235.90,0.44,-0.36,0.44,-0.36,0.36,0.49,0.68,0.80,0.81,0.79
238.26,0.45,-0.34,0.44,-0.33,0.35,0.47,0.66,0.79,0.79,0.79
240.64,0.45,-0.30,0.45,-0.31,0.33,0.46,0.65,0.78,0.78,0.74
243.05,0.44,-0.31,0.44,-0.31,0.32,0.45,0.63,0.76,0.76,0.75
245.48,0.44,-0.31,0.42,-0.31,0.31,0.43,0.61,0.75,0.74,0.74
247.93,0.40,-0.32,0.41,-0.31,0.31,0.42,0.59,0.70,0.72,0.72
250.41,0.40,-0.30,0.40,-0.30,0.30,0.41,0.58,0.70,0.70,0.69
252.92,0.40,-0.29,0.38,-0.30,0.29,0.39,0.55,0.69,0.67,0.69
255.45,0.36,-0.29,0.37,-0.29,0.28,0.38,0.53,0.63,0.64,0.64
258.00,0.36,-0.27,0.36,-0.27,0.26,0.37,0.51,0.61,0.62,0.63
260.58,0.36,-0.25,0.36,-0.24,0.23,0.36,0.49,0.59,0.59,0.61
263.19,0.38,-0.19,0.37,-0.20,0.20,0.34,0.46,0.58,0.57,0.56
265.82,0.38,-0.18,0.38,-0.16,0.16,0.33,0.44,0.54,0.55,0.56
268.48,0.40,-0.11,0.39,-0.12,0.12,0.32,0.41,0.52,0.52,0.50
271.16,0.40,-0.09,0.40,-0.09,0.09,0.30,0.38,0.48,0.48,0.49
273.87,0.40,-0.05,0.40,-0.04,0.05,0.29,0.36,0.44,0.45,0.45
276.61,0.40,-0.02,0.40,-0.01,0.02,0.28,0.33,0.41,0.41,0.41
279.38,0.40,0.04,0.40,0.02,-0.01,0.27,0.30,0.39,0.39,0.36
282.17,0.40,0.03,0.40,0.03,-0.02,0.25,0.27,0.38,0.38,0.37
284.99,0.40,0.03,0.40,0.04,-0.03,0.24,0.23,0.37,0.37,0.37
287.84,0.40,0.03,0.40,0.03,-0.03,0.23,0.20,0.37,0.37,0.36
290.72,0.40,0.03,0.40,0.02,-0.02,0.21,0.17,0.38,0.38,0.37
293.63,0.40,0.01,0.40,0.01,-0.01,0.20,0.13,0.39,0.39,0.39
296.57,0.40,-0.02,0.40,-0.01,-0.00,0.19,0.10,0.40,0.40,0.41
299.53,0.40,-0.02,0.40,-0.02,0.01,0.17,0.06,0.40,0.40,0.41
302.53,0.40,-0.02,0.39,-0.03,0.01,0.16,0.03,0.40,0.40,0.42
305.55,0.40,-0.02,0.40,-0.02,0.01,0.15,-0.01,0.40,0.40,0.42
308.61,0.40,-0.02,0.41,-0.01,0.00,0.13,-0.05,0.40,0.41,0.42
311.69,0.44,0.02,0.43,0.01,-0.00,0.12,-0.08,0.43,0.42,0.41
314.81,0.44,0.02,0.43,0.02,-0.01,0.10,-0.12,0.43,0.43,0.41
317.96,0.44,0.02,0.43,0.02,-0.01,0.09,-0.16,0.43,0.42,0.42
321.14,0.41,0.01,0.42,0.01,-0.00,0.08,-0.20,0.40,0.41,0.40
324.35,0.40,0.00,0.40,-0.01,0.01,0.06,-0.24,0.41,0.41,0.40
327.59,0.40,-0.02,0.38,-0.02,0.03,0.05,-0.28,0.43,0.41,0.41
330.87,0.36,-0.06,0.37,-0.04,0.06,0.03,-0.32,0.42,0.43,0.41
334.18,0.36,-0.06,0.36,-0.08,0.09,0.02,-0.36,0.44,0.44,0.41
337.52,0.36,-0.11,0.34,-0.12,0.11,-0.00,-0.40,0.47,0.45,0.47
340.90,0.31,-0.16,0.32,-0.15,0.13,-0.02,-0.45,0.44,0.45,0.47
344.30,0.31,-0.17,0.31,-0.17,0.14,-0.03,-0.49,0.44,0.45,0.48
347.75,0.31,-0.16,0.30,-0.17,0.14,-0.05,-0.53,0.44,0.44,0.47
351.23,0.31,-0.15,0.31,-0.14,0.13,-0.07,-0.58,0.44,0.44,0.45
354.74,0.31,-0.11,0.31,-0.10,0.11,-0.09,-0.62,0.42,0.42,0.41
358.28,0.31,-0.06,0.31,-0.07,0.08,-0.10,-0.67,0.39,0.39,0.36
361.87,0.31,-0.02,0.31,-0.03,0.05,-0.12,-0.71,0.35,0.35,0.33
365.49,0.31,-0.02,0.31,-0.01,0.01,-0.14,-0.76,0.32,0.32,0.33
369.14,0.31,0.03,0.31,0.02,-0.03,-0.16,-0.80,0.28,0.28,0.28
