frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
34.23,-1.64,1.50,-1.63,1.52,-1.52,-1.49,-1.55,-3.17,-3.15,-3.15
34.57,-1.59,1.55,-1.60,1.54,-1.56,-1.50,-1.53,-3.15,-3.16,-3.14
34.92,-1.57,1.57,-1.58,1.57,-1.59,-1.52,-1.51,-3.16,-3.17,-3.14
35.27,-1.54,1.60,-1.54,1.61,-1.62,-1.53,-1.49,-3.17,-3.16,-3.14
35.62,-1.51,1.66,-1.51,1.67,-1.66,-1.54,-1.46,-3.17,-3.16,-3.18
35.97,-1.46,1.73,-1.47,1.71,-1.70,-1.56,-1.44,-3.16,-3.17,-3.20
36.33,-1.43,1.76,-1.44,1.75,-1.74,-1.57,-1.41,-3.18,-3.18,-3.19
36.70,-1.42,1.77,-1.41,1.79,-1.79,-1.58,-1.39,-3.21,-3.20,-3.19
37.06,-1.38,1.82,-1.39,1.82,-1.84,-1.59,-1.36,-3.22,-3.23,-3.21
37.43,-1.36,1.88,-1.36,1.87,-1.88,-1.60,-1.33,-3.24,-3.24,-3.25
37.81,-1.33,1.91,-1.33,1.92,-1.93,-1.61,-1.30,-3.26,-3.26,-3.24
38.19,-1.30,1.98,-1.31,1.97,-1.97,-1.62,-1.28,-3.27,-3.28,-3.28
38.57,-1.27,2.01,-1.28,2.01,-2.01,-1.63,-1.25,-3.29,-3.29,-3.29
38.95,-1.25,2.03,-1.25,2.04,-2.05,-1.63,-1.22,-3.31,-3.30,-3.29
39.34,-1.22,2.06,-1.23,2.06,-2.08,-1.64,-1.19,-3.30,-3.30,-3.28
39.74,-1.20,2.08,-1.21,2.09,-2.08,-1.64,-1.16,-3.28,-3.29,-3.28
40.14,-1.20,2.08,-1.19,2.09,-2.05,-1.65,-1.14,-3.26,-3.24,-3.29
40.54,-1.16,2.10,-1.18,2.07,-2.01,-1.65,-1.11,-3.17,-3.18,-3.26
40.94,-1.16,1.99,-1.16,1.99,-1.94,-1.66,-1.08,-3.10,-3.10,-3.15
41.35,-1.15,1.87,-1.15,1.88,-1.85,-1.66,-1.06,-3.01,-3.00,-3.03
41.76,-1.12,1.75,-1.13,1.74,-1.76,-1.66,-1.03,-2.88,-2.89,-2.87
42.18,-1.12,1.61,-1.12,1.62,-1.66,-1.66,-1.01,-2.78,-2.77,-2.73
42.60,-1.09,1.50,-1.10,1.51,-1.56,-1.65,-0.98,-2.65,-2.65,-2.60
43.03,-1.07,1.44,-1.07,1.43,-1.46,-1.65,-0.96,-2.54,-2.53,-2.51
43.46,-1.04,1.36,-1.04,1.37,-1.39,-1.65,-0.93,-2.43,-2.43,-2.41
43.90,-0.99,1.35,-1.01,1.33,-1.33,-1.64,-0.91,-2.32,-2.34,-2.34
44.33,-0.99,1.27,-0.98,1.29,-1.29,-1.64,-0.89,-2.28,-2.26,-2.27
44.78,-0.94,1.27,-0.96,1.26,-1.26,-1.63,-0.87,-2.20,-2.22,-2.21
45.23,-0.94,1.26,-0.94,1.25,-1.24,-1.62,-0.85,-2.19,-2.19,-2.21
45.68,-0.94,1.22,-0.93,1.25,-1.24,-1.61,-0.83,-2.18,-2.16,-2.16
46.13,-0.90,1.26,-0.92,1.25,-1.24,-1.60,-0.81,-2.15,-2.16,-2.17
46.60,-0.90,1.26,-0.91,1.25,-1.26,-1.59,-0.79,-2.17,-2.17,-2.16
47.06,-0.90,1.26,-0.90,1.27,-1.29,-1.58,-0.77,-2.19,-2.19,-2.16
47.53,-0.90,1.29,-0.90,1.29,-1.32,-1.57,-0.75,-2.23,-2.23,-2.20
48.01,-0.90,1.34,-0.90,1.35,-1.36,-1.55,-0.74,-2.26,-2.26,-2.24
48.49,-0.90,1.41,-0.90,1.41,-1.39,-1.54,-0.72,-2.30,-2.29,-2.32
48.97,-0.90,1.47,-0.91,1.46,-1.42,-1.52,-0.71,-2.33,-2.34,-2.38
49.46,-0.93,1.49,-0.93,1.49,-1.45,-1.51,-0.69,-2.38,-2.38,-2.42
49.96,-0.96,1.48,-0.96,1.49,-1.47,-1.49,-0.68,-2.44,-2.43,-2.44
50.46,-0.99,1.50,-1.00,1.49,-1.49,-1.47,-0.66,-2.49,-2.49,-2.50
50.96,-1.03,1.49,-1.03,1.49,-1.51,-1.45,-0.65,-2.55,-2.55,-2.53
51.47,-1.07,1.48,-1.07,1.49,-1.53,-1.43,-0.64,-2.60,-2.60,-2.55
51.99,-1.10,1.51,-1.11,1.51,-1.54,-1.40,-0.62,-2.65,-2.65,-2.61
52.51,-1.14,1.54,-1.14,1.53,-1.55,-1.38,-0.61,-2.70,-2.70,-2.68
53.03,-1.18,1.57,-1.19,1.56,-1.55,-1.35,-0.60,-2.74,-2.74,-2.75
53.56,-1.24,1.57,-1.24,1.58,-1.54,-1.33,-0.59,-2.79,-2.79,-2.81
54.10,-1.30,1.59,-1.30,1.58,-1.52,-1.30,-0.58,-2.82,-2.81,-2.89
54.64,-1.34,1.55,-1.35,1.53,-1.48,-1.27,-0.57,-2.83,-2.83,-2.89
55.18,-1.38,1.46,-1.39,1.45,-1.44,-1.24,-0.56,-2.82,-2.82,-2.84
55.74,-1.42,1.34,-1.41,1.36,-1.39,-1.21,-0.55,-2.81,-2.79,-2.76
56.29,-1.42,1.28,-1.43,1.28,-1.33,-1.18,-0.54,-2.76,-2.76,-2.70
56.86,-1.42,1.24,-1.44,1.23,-1.28,-1.15,-0.53,-2.71,-2.72,-2.66
57.42,-1.46,1.17,-1.45,1.19,-1.23,-1.12,-0.52,-2.69,-2.68,-2.64
58.00,-1.46,1.17,-1.46,1.16,-1.17,-1.08,-0.51,-2.64,-2.64,-2.64
58.58,-1.46,1.13,-1.47,1.14,-1.11,-1.05,-0.50,-2.58,-2.58,-2.59
59.16,-1.46,1.12,-1.46,1.11,-1.04,-1.01,-0.49,-2.51,-2.51,-2.58
59.76,-1.46,1.04,-1.46,1.03,-0.96,-0.97,-0.48,-2.42,-2.42,-2.51
60.35,-1.46,0.92,-1.46,0.91,-0.86,-0.93,-0.47,-2.33,-2.33,-2.38
60.96,-1.46,0.76,-1.46,0.76,-0.76,-0.88,-0.47,-2.23,-2.23,-2.23
61.57,-1.46,0.61,-1.46,0.62,-0.66,-0.84,-0.46,-2.12,-2.12,-2.07
62.18,-1.46,0.50,-1.46,0.50,-0.56,-0.79,-0.45,-2.02,-2.02,-1.97
62.80,-1.46,0.42,-1.48,0.42,-0.46,-0.74,-0.44,-1.93,-1.94,-1.88
63.43,-1.50,0.37,-1.49,0.37,-0.39,-0.69,-0.43,-1.90,-1.89,-1.88
64.07,-1.51,0.33,-1.51,0.34,-0.34,-0.64,-0.42,-1.86,-1.85,-1.85
64.71,-1.51,0.33,-1.52,0.32,-0.32,-0.58,-0.42,-1.84,-1.84,-1.84
65.35,-1.51,0.33,-1.52,0.31,-0.33,-0.53,-0.41,-1.84,-1.85,-1.84
66.01,-1.53,0.31,-1.53,0.32,-0.34,-0.46,-0.40,-1.87,-1.87,-1.84
66.67,-1.53,0.32,-1.53,0.34,-0.35,-0.40,-0.39,-1.89,-1.89,-1.86
67.33,-1.51,0.37,-1.52,0.37,-0.37,-0.33,-0.38,-1.88,-1.88,-1.89
68.01,-1.49,0.39,-1.48,0.39,-0.37,-0.26,-0.37,-1.86,-1.85,-1.89
68.69,-1.42,0.41,-1.43,0.39,-0.36,-0.18,-0.37,-1.78,-1.79,-1.83
69.37,-1.36,0.34,-1.36,0.36,-0.34,-0.10,-0.36,-1.70,-1.69,-1.70
70.07,-1.26,0.30,-1.27,0.29,-0.29,-0.02,-0.35,-1.55,-1.56,-1.56
70.77,-1.18,0.21,-1.19,0.21,-0.21,0.07,-0.34,-1.39,-1.39,-1.39
71.48,-1.10,0.09,-1.09,0.11,-0.10,0.16,-0.33,-1.20,-1.19,-1.20
72.19,-0.99,-0.01,-1.00,-0.02,0.05,0.25,-0.32,-0.95,-0.95,-0.98
72.91,-0.90,-0.16,-0.91,-0.17,0.22,0.35,-0.32,-0.69,-0.69,-0.74
73.64,-0.83,-0.36,-0.82,-0.36,0.40,0.45,-0.31,-0.43,-0.42,-0.47
74.38,-0.73,-0.57,-0.74,-0.58,0.59,0.56,-0.30,-0.14,-0.15,-0.17
75.12,-0.65,-0.82,-0.65,-0.81,0.78,0.67,-0.29,0.13,0.13,0.17
75.87,-0.57,-1.02,-0.57,-1.01,0.97,0.77,-0.29,0.40,0.40,0.44
76.63,-0.49,-1.19,-0.49,-1.18,1.15,0.88,-0.28,0.66,0.66,0.70
77.40,-0.42,-1.31,-0.43,-1.31,1.30,0.98,-0.27,0.88,0.87,0.89
78.17,-0.38,-1.39,-0.39,-1.41,1.42,1.08,-0.26,1.03,1.02,1.01
78.95,-0.38,-1.50,-0.38,-1.51,1.49,1.16,-0.26,1.11,1.11,1.12
79.74,-0.38,-1.58,-0.38,-1.57,1.53,1.24,-0.25,1.15,1.16,1.20
80.54,-0.36,-1.60,-0.36,-1.59,1.54,1.31,-0.24,1.17,1.18,1.24
81.35,-0.31,-1.55,-0.31,-1.55,1.52,1.36,-0.24,1.20,1.20,1.24
82.16,-0.26,-1.45,-0.26,-1.47,1.48,1.39,-0.23,1.21,1.22,1.19
82.98,-0.20,-1.38,-0.21,-1.39,1.42,1.41,-0.22,1.22,1.21,1.18
83.81,-0.17,-1.32,-0.17,-1.32,1.36,1.41,-0.22,1.18,1.18,1.14
84.65,-0.14,-1.26,-0.14,-1.26,1.29,1.39,-0.21,1.14,1.14,1.12
85.50,-0.11,-1.21,-0.11,-1.21,1.21,1.36,-0.20,1.10,1.10,1.10
86.35,-0.08,-1.14,-0.09,-1.15,1.15,1.31,-0.20,1.06,1.06,1.05
87.22,-0.05,-1.10,-0.05,-1.09,1.08,1.25,-0.19,1.03,1.03,1.05
88.09,-0.03,-1.04,-0.03,-1.03,1.02,1.19,-0.19,0.99,1.00,1.00
88.97,0.01,-0.95,-0.01,-0.97,0.97,1.11,-0.18,0.97,0.96,0.96
89.86,0.01,-0.92,0.02,-0.91,0.91,1.03,-0.17,0.91,0.93,0.92
90.76,0.05,-0.85,0.04,-0.85,0.85,0.95,-0.17,0.90,0.90,0.90
91.66,0.07,-0.80,0.06,-0.80,0.80,0.87,-0.16,0.86,0.86,0.87
92.58,0.10,-0.72,0.09,-0.74,0.75,0.79,-0.16,0.85,0.84,0.81
93.51,0.10,-0.72,0.11,-0.70,0.71,0.71,-0.15,0.80,0.82,0.82
94.44,0.14,-0.64,0.13,-0.66,0.67,0.63,-0.15,0.81,0.80,0.78
95.39,0.14,-0.64,0.13,-0.63,0.64,0.55,-0.14,0.77,0.77,0.78
96.34,0.14,-0.60,0.14,-0.60,0.61,0.48,-0.14,0.74,0.75,0.73
97.30,0.14,-0.59,0.13,-0.59,0.58,0.42,-0.13,0.71,0.71,0.72
98.28,0.14,-0.56,0.14,-0.56,0.55,0.36,-0.13,0.68,0.69,0.70
99.26,0.14,-0.54,0.15,-0.52,0.52,0.30,-0.13,0.65,0.67,0.68
100.25,0.18,-0.46,0.16,-0.49,0.48,0.24,-0.12,0.66,0.64,0.64
101.25,0.18,-0.45,0.17,-0.45,0.45,0.19,-0.12,0.63,0.62,0.63
102.27,0.18,-0.41,0.19,-0.40,0.41,0.14,-0.11,0.59,0.60,0.59
103.29,0.20,-0.36,0.20,-0.37,0.37,0.10,-0.11,0.57,0.57,0.56
104.32,0.23,-0.31,0.21,-0.32,0.33,0.06,-0.11,0.55,0.54,0.54
105.37,0.23,-0.27,0.23,-0.27,0.28,0.02,-0.10,0.50,0.51,0.50
106.42,0.23,-0.24,0.24,-0.23,0.22,-0.01,-0.10,0.45,0.46,0.46
107.48,0.27,-0.17,0.25,-0.18,0.16,-0.05,-0.10,0.43,0.41,0.43
108.56,0.27,-0.12,0.27,-0.11,0.09,-0.08,-0.09,0.36,0.36,0.38
109.64,0.27,-0.04,0.28,-0.02,0.02,-0.10,-0.09,0.28,0.30,0.30
110.74,0.31,0.08,0.29,0.07,-0.07,-0.13,-0.09,0.24,0.23,0.22
111.85,0.31,0.17,0.30,0.16,-0.15,-0.15,-0.09,0.15,0.15,0.14
112.97,0.31,0.24,0.31,0.24,-0.24,-0.18,-0.08,0.06,0.07,0.07
114.10,0.31,0.32,0.31,0.32,-0.33,-0.20,-0.08,-0.03,-0.02,-0.01
115.24,0.33,0.41,0.33,0.41,-0.42,-0.22,-0.08,-0.09,-0.09,-0.08
116.39,0.36,0.50,0.35,0.50,-0.49,-0.24,-0.08,-0.14,-0.15,-0.15
117.55,0.36,0.57,0.36,0.57,-0.56,-0.25,-0.08,-0.20,-0.20,-0.22
118.73,0.36,0.63,0.36,0.63,-0.62,-0.27,-0.08,-0.26,-0.26,-0.27
119.92,0.36,0.68,0.36,0.67,-0.66,-0.29,-0.08,-0.30,-0.30,-0.32
121.12,0.36,0.70,0.35,0.70,-0.69,-0.30,-0.08,-0.33,-0.33,-0.35
122.33,0.36,0.70,0.34,0.71,-0.70,-0.31,-0.08,-0.34,-0.36,-0.34
123.55,0.31,0.71,0.32,0.71,-0.70,-0.33,-0.08,-0.39,-0.38,-0.40
124.79,0.31,0.70,0.31,0.70,-0.69,-0.34,-0.08,-0.39,-0.38,-0.39
126.03,0.31,0.70,0.29,0.68,-0.68,-0.35,-0.08,-0.38,-0.39,-0.39
127.29,0.29,0.66,0.28,0.65,-0.67,-0.36,-0.08,-0.38,-0.39,-0.37
128.57,0.27,0.61,0.28,0.63,-0.66,-0.37,-0.08,-0.39,-0.39,-0.35
129.85,0.27,0.61,0.28,0.62,-0.65,-0.38,-0.08,-0.39,-0.37,-0.34
131.15,0.31,0.65,0.29,0.63,-0.64,-0.39,-0.08,-0.34,-0.35,-0.34
132.46,0.31,0.65,0.31,0.65,-0.63,-0.40,-0.09,-0.33,-0.33,-0.35
133.79,0.31,0.66,0.31,0.66,-0.63,-0.41,-0.09,-0.32,-0.32,-0.35
135.12,0.31,0.65,0.29,0.63,-0.62,-0.42,-0.09,-0.31,-0.33,-0.34
136.48,0.27,0.61,0.28,0.61,-0.61,-0.43,-0.09,-0.35,-0.33,-0.34
137.84,0.27,0.57,0.28,0.59,-0.61,-0.43,-0.10,-0.34,-0.33,-0.30
139.22,0.31,0.61,0.29,0.58,-0.60,-0.44,-0.10,-0.29,-0.31,-0.30
140.61,0.31,0.56,0.31,0.58,-0.58,-0.45,-0.10,-0.27,-0.27,-0.25
142.02,0.34,0.58,0.33,0.57,-0.56,-0.46,-0.11,-0.23,-0.23,-0.24
143.44,0.36,0.56,0.35,0.56,-0.55,-0.46,-0.11,-0.19,-0.20,-0.21
144.87,0.37,0.54,0.37,0.55,-0.53,-0.47,-0.12,-0.17,-0.16,-0.17
146.32,0.40,0.54,0.39,0.53,-0.52,-0.47,-0.12,-0.12,-0.13,-0.14
147.78,0.40,0.49,0.41,0.50,-0.51,-0.48,-0.13,-0.11,-0.10,-0.10
149.26,0.44,0.49,0.43,0.48,-0.49,-0.49,-0.13,-0.05,-0.07,-0.05
150.75,0.44,0.46,0.43,0.47,-0.48,-0.49,-0.14,-0.04,-0.04,-0.03
152.26,0.44,0.46,0.44,0.46,-0.47,-0.50,-0.14,-0.03,-0.03,-0.02
153.78,0.44,0.46,0.44,0.46,-0.46,-0.50,-0.15,-0.03,-0.03,-0.03
155.32,0.44,0.46,0.44,0.46,-0.46,-0.51,-0.16,-0.03,-0.03,-0.02
156.88,0.44,0.46,0.43,0.46,-0.46,-0.51,-0.16,-0.02,-0.03,-0.02
158.44,0.44,0.46,0.44,0.46,-0.46,-0.52,-0.17,-0.02,-0.02,-0.02
160.03,0.45,0.47,0.45,0.46,-0.45,-0.52,-0.18,-0.01,-0.00,-0.03
161.63,0.47,0.46,0.46,0.46,-0.45,-0.52,-0.18,0.02,0.01,0.00
163.24,0.47,0.44,0.47,0.45,-0.44,-0.53,-0.19,0.03,0.03,0.02
164.88,0.47,0.44,0.47,0.43,-0.43,-0.53,-0.20,0.04,0.04,0.02
166.53,0.47,0.39,0.47,0.41,-0.41,-0.54,-0.21,0.05,0.05,0.07
168.19,0.47,0.39,0.47,0.39,-0.40,-0.54,-0.21,0.07,0.07,0.08
169.87,0.47,0.39,0.46,0.38,-0.39,-0.54,-0.22,0.08,0.08,0.08
171.57,0.47,0.39,0.46,0.38,-0.37,-0.55,-0.23,0.09,0.08,0.08
173.29,0.44,0.36,0.45,0.37,-0.37,-0.55,-0.24,0.07,0.08,0.07
175.02,0.44,0.36,0.44,0.36,-0.37,-0.55,-0.25,0.07,0.07,0.08
176.77,0.44,0.36,0.44,0.36,-0.37,-0.55,-0.26,0.07,0.07,0.08
178.54,0.45,0.37,0.45,0.37,-0.37,-0.56,-0.27,0.07,0.08,0.07
180.32,0.47,0.39,0.47,0.39,-0.38,-0.56,-0.27,0.08,0.08,0.08
182.13,0.49,0.41,0.48,0.40,-0.40,-0.56,-0.28,0.09,0.08,0.07
183.95,0.49,0.41,0.49,0.41,-0.42,-0.56,-0.29,0.07,0.07,0.08
185.79,0.49,0.43,0.49,0.44,-0.44,-0.56,-0.30,0.04,0.04,0.06
187.65,0.49,0.46,0.49,0.46,-0.47,-0.56,-0.31,0.02,0.02,0.02
189.52,0.49,0.50,0.49,0.49,-0.49,-0.56,-0.33,-0.00,-0.00,-0.01
191.42,0.49,0.51,0.49,0.52,-0.50,-0.56,-0.34,-0.02,-0.02,-0.02
193.33,0.49,0.55,0.48,0.54,-0.52,-0.57,-0.35,-0.03,-0.03,-0.06
195.27,0.49,0.55,0.49,0.54,-0.52,-0.57,-0.36,-0.04,-0.04,-0.07
197.22,0.49,0.51,0.49,0.54,-0.53,-0.56,-0.37,-0.04,-0.03,-0.03
199.19,0.51,0.53,0.50,0.53,-0.53,-0.56,-0.38,-0.02,-0.03,-0.03
201.18,0.51,0.52,0.50,0.52,-0.53,-0.56,-0.39,-0.03,-0.03,-0.02
203.19,0.50,0.51,0.50,0.52,-0.54,-0.56,-0.40,-0.04,-0.04,-0.02
205.23,0.49,0.51,0.49,0.52,-0.55,-0.56,-0.41,-0.06,-0.06,-0.03
207.28,0.49,0.54,0.49,0.54,-0.56,-0.56,-0.42,-0.07,-0.07,-0.06
209.35,0.49,0.57,0.49,0.57,-0.57,-0.56,-0.43,-0.08,-0.09,-0.09
211.44,0.49,0.60,0.49,0.60,-0.58,-0.56,-0.45,-0.09,-0.09,-0.12
213.56,0.49,0.61,0.49,0.61,-0.59,-0.55,-0.46,-0.10,-0.10,-0.12
215.69,0.49,0.60,0.49,0.60,-0.58,-0.55,-0.47,-0.10,-0.10,-0.11
217.85,0.49,0.60,0.49,0.59,-0.57,-0.55,-0.48,-0.09,-0.09,-0.11
220.03,0.49,0.55,0.49,0.57,-0.56,-0.54,-0.49,-0.07,-0.07,-0.07
222.23,0.49,0.55,0.48,0.53,-0.54,-0.54,-0.49,-0.05,-0.06,-0.07
224.45,0.47,0.49,0.47,0.50,-0.52,-0.54,-0.50,-0.05,-0.05,-0.02
226.70,0.45,0.47,0.45,0.48,-0.49,-0.53,-0.51,-0.05,-0.04,-0.02
228.96,0.44,0.46,0.44,0.46,-0.48,-0.53,-0.52,-0.04,-0.04,-0.03
231.25,0.44,0.46,0.43,0.46,-0.46,-0.52,-0.53,-0.03,-0.03,-0.02
233.57,0.44,0.46,0.44,0.46,-0.45,-0.52,-0.53,-0.02,-0.02,-0.02
235.90,0.44,0.46,0.44,0.45,-0.45,-0.51,-0.54,-0.01,-0.01,-0.03
238.26,0.45,0.44,0.44,0.45,-0.44,-0.51,-0.54,0.00,-0.00,0.01
240.64,0.45,0.44,0.45,0.44,-0.44,-0.50,-0.55,0.01,0.01,0.00
243.05,0.44,0.43,0.44,0.43,-0.43,-0.49,-0.55,0.01,0.01,0.01
245.48,0.44,0.43,0.42,0.41,-0.41,-0.49,-0.55,0.03,0.02,0.00
247.93,0.40,0.38,0.41,0.40,-0.38,-0.48,-0.55,0.02,0.03,0.02
250.41,0.40,0.37,0.40,0.37,-0.35,-0.47,-0.55,0.04,0.04,0.02
252.92,0.40,0.37,0.38,0.34,-0.33,-0.47,-0.55,0.07,0.05,0.03
255.45,0.36,0.28,0.37,0.30,-0.31,-0.46,-0.55,0.05,0.06,0.07
258.00,0.36,0.26,0.36,0.26,-0.29,-0.45,-0.54,0.06,0.07,0.10
260.58,0.36,0.24,0.36,0.25,-0.28,-0.44,-0.54,0.07,0.08,0.12
263.19,0.38,0.26,0.37,0.27,-0.28,-0.43,-0.54,0.10,0.09,0.11
265.82,0.38,0.30,0.38,0.29,-0.28,-0.42,-0.53,0.09,0.10,0.08
268.48,0.40,0.32,0.39,0.31,-0.30,-0.42,-0.52,0.10,0.10,0.07
271.16,0.40,0.33,0.40,0.33,-0.32,-0.41,-0.52,0.08,0.08,0.07
273.87,0.40,0.32,0.40,0.34,-0.34,-0.40,-0.51,0.05,0.05,0.08
276.61,0.40,0.37,0.40,0.36,-0.37,-0.39,-0.50,0.03,0.03,0.02
279.38,0.40,0.38,0.40,0.38,-0.39,-0.38,-0.49,0.01,0.01,0.02
282.17,0.40,0.42,0.40,0.41,-0.40,-0.37,-0.48,-0.01,-0.01,-0.02
284.99,0.40,0.42,0.40,0.43,-0.41,-0.36,-0.47,-0.02,-0.02,-0.02
287.84,0.40,0.45,0.40,0.44,-0.42,-0.35,-0.46,-0.02,-0.02,-0.06
290.72,0.40,0.42,0.40,0.43,-0.41,-0.34,-0.45,-0.02,-0.02,-0.02
293.63,0.40,0.42,0.40,0.41,-0.41,-0.33,-0.44,-0.01,-0.01,-0.02
296.57,0.40,0.38,0.40,0.39,-0.40,-0.32,-0.43,-0.00,-0.00,0.01
299.53,0.40,0.37,0.40,0.37,-0.38,-0.31,-0.42,0.01,0.01,0.02
302.53,0.40,0.37,0.39,0.36,-0.37,-0.30,-0.41,0.02,0.02,0.03
305.55,0.40,0.35,0.40,0.36,-0.36,-0.28,-0.40,0.03,0.04,0.05
308.61,0.40,0.35,0.41,0.35,-0.36,-0.27,-0.38,0.04,0.05,0.05
